2454640.738762,-141.84,8.19,18.23,24.03
2455021.815810,-191.91,8.18,20.40,11.65
2455351.888883,117.97,7.54,-42.20,19.22
2455392.786684,-159.35,8.39,-2.09,25.54
2455777.732801,-173.52,7.57,25.37,18.12
2455792.682598,-150.22,8.49,-40.49,21.30
2455808.662020,-85.64,9.08,-41.68,21.19
2455825.618692,-13.78,7.92,-23.07,20.22
2456099.863345,191.25,7.32,43.01,20.40
2456124.799143,82.62,7.58,13.99,19.32
2456419.865567,130.05,8.64,33.65,21.10
2456456.873542,291.73,7.80,21.88,20.67
2456470.520578,-52644.69,1.89,105.35
2456502.579924,-52766.47,1.75,69.31
2456740.685233,-53022.67,7.39,87.55
2456770.650312,-52959.20,2.85,82.27
2456795.601898,-52820.97,2.88,78.46
2456837.529009,-52625.57,5.57,114.88
2456837.649264,-52625.57,8.99,103.96
2456895.499521,-52834.08,3.01,96.20
2456927.400101,-52987.73,5.93,70.48
2457111.752827,-52925.48,6.75,95.20
2457135.673906,-53067.80,4.27,88.03
2457168.568493,-52993.00,2.32,77.29
2457196.445648,-52770.23,2.84,102.66
2457196.583515,-52791.48,2.18,100.05
2457238.453013,-52656.91,2.85,112.99
2458045.363404,-52780.32,10.92,100.10
2458191.753797,-52677.18,4.60,67.24
