6830.523739,-28620.81,5.46,8531.26,10.92,56.42,0.07,-21.79,10.92,0.140,0.013,-5.047,0.107
6831.456673,-28614.76,3.95,8523.52,7.91,56.41,0.05,-36.13,7.91,0.154,0.008,-4.951,0.054
6845.652129,-28607.12,3.93,8545.95,7.86,56.32,0.05,-40.39,7.86,0.138,0.008,-5.065,0.065
6846.550712,-28604.61,4.01,8529.32,8.02,56.21,0.05,-30.18,8.02,0.151,0.008,-4.969,0.053
6848.539918,-28612.22,4.91,8531.36,9.83,56.02,0.06,-38.51,9.83,0.134,0.011,-5.100,0.099
6850.502820,-28603.44,6.41,8541.30,12.83,55.23,0.08,-46.31,12.83,0.139,0.016,-5.057,0.133
6851.544324,-28614.45,4.45,8518.49,8.89,55.86,0.06,-34.26,8.89,0.157,0.010,-4.928,0.059
6862.547473,-28606.54,4.13,8530.43,8.27,56.34,0.05,-44.49,8.27,0.141,0.008,-5.039,0.067
6863.510231,-28601.95,4.83,8508.41,9.67,56.32,0.06,-26.73,9.67,0.149,0.011,-4.979,0.075
6864.516378,-28610.19,3.45,8535.34,6.90,56.30,0.05,-38.53,6.90,0.148,0.006,-4.988,0.044
6865.557846,-28596.21,3.64,8520.10,7.28,56.33,0.05,-30.83,7.28,0.143,0.007,-5.029,0.053
6866.506194,-28609.32,5.69,8536.87,11.37,56.37,0.08,-33.61,11.37,0.138,0.014,-5.065,0.114
7186.539033,-28604.58,3.93,8531.16,7.86,56.30,0.05,-41.73,7.86,0.140,0.008,-5.047,0.065
7188.591997,-28612.20,7.80,8502.61,15.59,56.35,0.10,-35.13,15.59,0.141,0.022,-5.042,0.176
7189.583164,-28605.70,4.77,8501.72,9.54,56.34,0.06,-53.80,9.54,0.143,0.011,-5.023,0.083
7190.595824,-28606.00,4.54,8537.92,9.08,56.35,0.06,-29.36,9.08,0.138,0.010,-5.070,0.086
7191.596851,-28612.85,3.85,8529.87,7.70,56.35,0.05,-32.56,7.70,0.146,0.008,-5.001,0.056
7192.593447,-28608.20,3.94,8529.40,7.88,56.35,0.05,-32.27,7.88,0.144,0.008,-5.015,0.060
7193.595954,-28612.10,3.70,8500.27,7.39,56.38,0.05,-30.48,7.39,0.159,0.007,-4.920,0.045
7195.700777,-28604.50,5.32,8510.41,10.65,56.33,0.07,-48.11,10.65,0.145,0.013,-5.012,0.095
