6775.4133,-5.586,0.011,-0.046,1600,23.3
6807.4844,-5.667,0.008,-0.035,1540,27.6
6808.4074,-5.624,0.015,-0.030,1600,19.6
6810.4004,-5.607,0.008,-0.063,1353,28.4
6811.3950,-5.617,0.012,-0.069,1933,20.6
6812.3863,-5.595,0.009,-0.015,1534,27.3
6813.3968,-5.627,0.013,-0.047,1600,21.6
6814.3697,-5.638,0.008,-0.025,849,28.6
6828.3732,-5.565,0.010,-0.009,1021,27.3
6829.3797,-5.574,0.009,-0.008,1241,28.5
6833.5198,-5.640,0.012,-0.004,1600,20.7
6835.4671,-5.632,0.012,-0.065,1803,22.5
6855.4463,-5.614,0.011,-0.066,1600,23.8
6857.4399,-5.603,0.008,-0.070,1256,28.7
6858.3685,-5.605,0.011,-0.059,1459,25.7
6863.3700,-5.588,0.009,-0.060,1019,28.2
6864.4820,-5.588,0.009,-0.052,1463,29.1
6866.3656,-5.654,0.009,-0.040,1139,28.5
6867.3841,-5.650,0.009,-0.037,1853,26.5
6868.3873,-5.665,0.012,-0.024,2008,22.3
6869.3555,-5.647,0.010,-0.057,1355,26.6
6870.3996,-5.648,0.008,-0.068,1499,29.4
6897.3636,-5.610,0.009,-0.095,1600,27.5
6898.3230,-5.559,0.008,-0.029,1197,31.5
6899.3340,-5.569,0.007,-0.059,1383,35.7
6900.3228,-5.602,0.007,-0.067,1320,32.3
6902.3534,-5.649,0.010,-0.075,1600,23.7
6920.3008,-5.645,0.008,-0.058,1010,28.2
6921.2961,-5.631,0.008,-0.059,701,28.6
6922.2925,-5.646,0.009,-0.025,907,28.6
6934.2706,-5.578,0.009,0.021,716,27.5
6935.2742,-5.572,0.010,-0.041,813,27.7
6936.3393,-5.586,0.011,-0.036,1457,26.2
6949.2948,-5.629,0.009,-0.037,1600,26.6
6950.2821,-5.641,0.008,-0.032,1061,29.3
7046.6672,-5.625,0.009,-0.004,1444,27.9
7048.6705,-5.592,0.009,-0.081,1409,29.0
7075.6848,-5.570,0.010,-0.045,1600,26.1
7076.6197,-5.597,0.009,-0.054,1558,27.1
7105.6374,-5.597,0.009,-0.031,907,28.4
7107.6017,-5.597,0.009,-0.055,1316,26.9
7110.5928,-5.572,0.012,-0.071,1600,22.7
7112.6319,-5.623,0.009,-0.045,1142,27.5
7126.5529,-5.612,0.008,-0.039,819,29.2
7127.5136,-5.583,0.008,-0.036,945,29.8
7130.5096,-5.619,0.009,-0.027,1600,27.4
7133.4790,-5.625,0.008,-0.039,733,29.0
