55906.72476,9.8201,0.0033,7.9053,-0.0052,--,0.1103,0.0016
55929.67895,9.8113,0.0034,7.9055,-0.0104,-5.83,0.33,0.1125,0.0016
56299.67406,9.7187,0.0033,7.9145,-0.0149,-5.41,0.11,0.1130,0.0016
56370.56075,9.6956,0.0033,7.9112,-0.0056,-5.28,0.082,0.1109,0.0016
56450.35659,9.6750,0.0043,7.9118,-0.0159,-5.61821460,0.29133314,0.10939404,0.00184740
56640.68710,9.6441,0.0040,7.9205,-0.0119,-5.35451421,0.13458777,0.11044973,0.00183359
56735.48862,9.6453,0.0043,7.8896,0.0066,-4.96884695,0.04073603,0.10790643,0.00145451
56761.43643,9.6493,0.0032,7.9207,-0.0040,-5.33620937,0.10074185,0.10522846,0.00138679
57001.72899,9.6801,0.0032,7.9109,0.0060,-5.04267149,0.06367113,0.10766979,0.00142838
57028.61869,9.6895,0.0021,7.9236,-0.0132,-4.99992528,0.03160888,0.10854950,0.00104392
57028.64873,9.6999,0.0028,7.8884,-0.0068,-5.02673734,0.02647592,0.10743951,0.00101678
57089.45885,9.7092,0.0040,7.8809,-0.0109,-4.99826073,0.05036841,0.10762010,0.00140596
57090.47452,9.7007,0.0032,7.9519,-0.0238,-5.17548632,0.09913011,0.10783670,0.00137319
57162.41812,9.7385,0.0032,7.9243,0.0015,-5.15621859,0.08658799,0.10730461,0.00138672
57343.71580,9.7804,0.0031,7.8938,-0.0109,-5.19721802,0.06639103,0.10794645,0.00156210
57465.47286,9.8030,0.0076,7.9078,-0.0096,-4.32926626,0.02638127,0.09936348,0.00224673
57546.40815,9.8264,0.0034,7.9104,-0.0099,-4.91142957,0.09199329,0.10901752,0.00133008
57722.70445,9.8486,0.0031,7.8805,-0.0070,-5.12025408,0.04982118,0.10981398,0.00153863
57762.56326,9.8480,0.0030,7.8721,-0.0182,-5.18923776,0.06042375,0.11472864,0.00149679
57852.47659,9.8464,0.0031,7.8851,-0.0162,-5.06936253,0.05191122,0.10849152,0.00141930
57914.39799,9.8445,0.0027,7.8896,-0.0099,-5.16148551,0.05028230,0.11031135,0.00127956
58092.72949,9.8238,0.0039,7.8476,-0.0242,-5.59160903,0.15100770,0.10897561,0.00145127
58185.47739,9.7904,0.0031,7.8699,-0.0085,-5.25361244,0.07634887,0.10670784,0.00145997
