53392.59240,-18.082,0.019,--,--,--,--
53724.66430,-18.245,0.014,--,--,--,--
53725.63520,-18.256,0.018,--,--,--,--
53749.66450,-18.239,0.019,--,--,--,--
53750.59880,-18.261,0.020,--,--,--,--
53755.57480,-18.257,0.012,--,--,--,--
53756.53680,-18.212,0.017,--,--,--,--
53757.58910,-18.276,0.020,--,--,--,--
53758.52870,-18.240,0.020,--,--,--,--
53759.57360,-18.236,0.029,--,--,--,--
53773.58930,-18.265,0.014,--,--,--,--
53774.59600,-18.215,0.020,--,--,--,--
53775.54000,-18.194,0.015,--,--,--,--
53776.55760,-18.210,0.019,--,--,--,--
53777.55460,-18.232,0.016,--,--,--,--
53778.55580,-18.130,0.016,--,--,--,--
53781.57090,-18.205,0.013,--,--,--,--
53808.44200,-18.248,0.018,--,--,--,--
53809.40470,-18.239,0.011,--,--,--,--
53845.39100,-18.253,0.023,--,--,--,--
53869.42010,-18.245,0.022,--,--,--,--
53872.40530,-18.257,0.012,--,--,--,--
55291.3845,-18.2098,0.00634,8.2042,-0.002,-5.16189025,0.04881709,0.11309256,0.00152983
55292.4067,-18.2204,0.00638,8.2236,0.022,-5.06587030,0.04268060,0.11137201,0.00157522
55295.4218,-18.2212,0.00629,8.2255,-0.002,-5.16140369,0.04709226,0.11130305,0.00135671
55584.5708,-18.1662,0.00644,8.1714,-0.011,-4.96875256,0.04054339,0.11184010,0.00169504
56252.7054,-18.1307,0.00272,8.187,0.013,-5.14001603,0.05876317,0.10813956,0.00173953
56407.3764,-18.1317,0.00174,8.2443,-0.008,-4.99186919,0.01371033,0.10781514,0.00080056
56616.6351,-18.0918,0.00308,8.2127,0.000,-4.90007968,0.04398228,0.11072709,0.00197121
56691.5586,-18.0756,0.00264,8.2206,-0.008,-5.10694199,0.05314291,0.11178354,0.00161377
56794.3806,-18.0472,0.00235,8.155,-0.004,-4.93836721,0.07603471,0.10987928,0.00137847
57025.5888,-18.2296,0.00241,8.1618,0.003,-5.10621434,0.04665334,0.10972576,0.00154687
57028.5808,-18.2279,0.00193,8.2339,0.006,-5.10380820,0.02647019,0.10593986,0.00110869
57047.5110,-18.2115,0.00250,8.2076,0.003,-5.10981774,0.04509703,0.11135255,0.00154216
57064.4425,-18.2188,0.00245,8.1638,0.003,-5.33426882,0.07668411,0.10980008,0.00157901
57088.5680,-18.2190,0.00231,8.1644,0.004,-5.59315679,0.29046026,0.10823986,0.00131249
57378.6418,-18.1767,0.00247,8.1464,0.000,-5.07588041,0.04649240,0.11351367,0.00155175
57438.5312,-18.1659,0.00272,8.215,-0.010,-5.04158459,0.05468731,0.10794618,0.00173219
57671.6361,-18.1546,0.00257,8.218,-0.006,-5.26013417,0.08453324,0.10950197,0.00153920
57732.6984,-18.1602,0.00233,8.2153,-0.026,-5.16776210,0.04354769,0.10971554,0.00139252
57816.5188,-18.1415,0.00248,8.2068,0.007,-4.96431833,0.03086956,0.11223053,0.00153107
58042.6669,-18.1394,0.00185,8.2075,-0.005,-5.04654073,0.02647642,0.10694932,0.00104884
58043.6786,-18.1256,0.00211,8.3041,-0.002,-4.95727008,0.02685817,0.10890440,0.00127124
58148.5591,-18.1146,0.00249,8.3074,-0.009,-5.17250264,0.05450848,0.11219795,0.00153735
58219.3819,-18.1127,0.00248,8.2146,-0.010,-5.33483529,0.07603336,0.11442422,0.00155099
58410.6972,-18.0847,0.00243,8.1505,-0.017,--,0.11256884,0.00152894
58455.6527,-18.0719,0.00249,8.194,0.013,-5.08486496,0.04474096,0.11168204,0.00162291
58547.3732,-18.0171,0.00250,8.1811,-0.018,-5.08965045,0.04393810,0.11192047,0.00154639
58550.3567,-18.0218,0.00243,8.1753,0.018,-5.08523560,0.04282734,0.11134498,0.00148764
58567.3998,-17.9983,0.00279,8.1741,-0.003,-4.99664459,0.04358108,0.11476661,0.00180909
58588.3154,-18.0015,0.00283,8.1669,-0.016,-5.03982287,0.05410944,0.11360476,0.00178380
58590.3528,-17.9901,0.00241,--,0.004,-5.27214434,0.06599719,0.11111598,0.00148037
58600.3302,-17.9712,0.00242,--,-0.020,-5.19919605,0.05560567,0.10999652,0.00147482
58601.3492,-17.9664,0.00240,--,0.005,-5.06717806,0.04023604,0.11207078,0.00145907
58609.3485,-17.9566,0.00269,--,0.021,-5.10199849,0.05527332,0.11413319,0.00165861
58619.3511,-17.9440,0.00296,--,-0.032,-5.05645755,0.06300466,0.11299760,0.00191776
58799.5837,-18.2049,0.00278,--,0.031,-4.89131900,0.03980374,0.11195379,0.00172578
58821.5848,-18.2045,0.00252,--,0.015,-5.14554716,0.05756960,0.11092966,0.00158284
58836.5624,-18.2079,0.00246,--,-0.012,-5.12751311,0.05210214,0.11258547,0.00151698
