7522.675879,-20893.21,1.01,7173.65,2.03,58.37,0.02,-40.08,2.03,0.153,0.001,-5.005,0.007
7525.666505,-20890.27,1.19,7175.47,2.37,58.37,0.02,-41.64,2.37,0.152,0.001,-5.011,0.010
7526.643453,-20887.98,1.54,7174.57,3.07,58.38,0.02,-39.02,3.07,0.149,0.002,-5.030,0.016
7528.654755,-20887.80,1.12,7179.97,2.25,58.33,0.02,-44.15,2.25,0.151,0.001,-5.019,0.009
7529.667306,-20892.46,1.30,7180.12,2.60,58.34,0.02,-44.33,2.60,0.150,0.002,-5.027,0.012
7530.671368,-20888.14,1.36,7175.70,2.71,58.31,0.02,-43.25,2.71,0.146,0.002,-5.050,0.013
7531.608078,-20887.94,1.69,7176.88,3.38,58.32,0.03,-42.23,3.38,0.152,0.003,-5.010,0.019
7557.603553,-20888.20,1.40,7171.57,2.80,58.38,0.02,-40.76,2.80,0.152,0.002,-5.009,0.013
7558.516716,-20887.03,1.53,7178.51,3.06,58.33,0.02,-45.72,3.06,0.152,0.002,-5.009,0.016
7559.595294,-20882.14,1.23,7175.42,2.45,58.29,0.02,-43.29,2.45,0.154,0.002,-4.999,0.010
7560.611956,-20887.68,1.07,7178.55,2.15,58.30,0.02,-42.25,2.15,0.150,0.001,-5.028,0.008
7562.570076,-20886.46,1.18,7178.26,2.36,58.33,0.02,-43.27,2.36,0.152,0.001,-5.011,0.010
7563.597634,-20883.63,1.54,7169.63,3.09,58.31,0.03,-43.68,3.09,0.149,0.002,-5.030,0.016
7564.585353,-20884.20,1.64,7173.21,3.28,58.35,0.03,-46.29,3.28,0.142,0.003,-5.079,0.020
7565.566448,-20883.95,1.26,7167.31,2.51,58.41,0.02,-46.89,2.51,0.151,0.002,-5.018,0.011
7566.584954,-20890.36,0.85,7174.54,1.71,58.34,0.01,-42.14,1.71,0.153,0.001,-5.005,0.005
7573.646371,-20889.95,1.09,7177.43,2.18,58.38,0.02,-36.56,2.18,0.157,0.001,-4.979,0.008
7574.637971,-20885.49,1.13,7178.25,2.26,58.36,0.02,-41.80,2.26,0.155,0.001,-4.992,0.009
7576.607927,-20884.26,0.88,7175.69,1.76,58.37,0.01,-40.52,1.76,0.155,0.001,-4.994,0.006
7578.519717,-20889.69,2.38,7181.58,4.76,58.45,0.04,-44.22,4.76,0.140,0.005,-5.096,0.038
7579.591055,-20886.12,1.57,7180.33,3.14,58.42,0.03,-40.45,3.14,0.149,0.002,-5.034,0.017
