6364.6843,17.127,0.024,0.165,COR.
6365.7257,17.206,0.020,–0.045,COR.
6366.6264,17.353,0.046,0.051,COR.
6368.7463,17.386,0.020,0.060,COR.
6369.7726,17.363,0.020,0.004,COR.
6370.7735,17.268,0.022,0.094,COR.
6371.5952,17.154,0.019,0.005,COR.
6371.7690,17.148,0.020,0.105,COR.
6372.7689,17.075,0.018,–0.022,COR.
6373.7840,17.125,0.021,0.058,COR.
6410.5005,17.041,0.038,0.045,COR.
6423.5873,17.390,0.014,–0.028,COR.
6424.5533,17.405,0.014,0.050,COR.
6438.5133,17.084,0.015,–0.040,COR.
6441.4779,17.345,0.023,–0.053,COR.
6443.5126,17.393,0.021,0.039,COR.
6449.5284,17.234,0.016,0.017,COR.
6469.4842,17.338,0.018,0.061,COR.
6481.4663,17.355,0.024,–0.014,COR.
6696.7609,17.175,0.016,–0.012,COR.
6298.6199,17.033,0.014,0.027,SOPH.
6329.6333,17.242,0.021,–0.030,SOPH.
6330.5696,17.347,0.017,–0.035,SOPH.
6331.5970,17.354,0.017,0.039,SOPH.
6360.4915,17.304,0.013,0.010,SOPH.
6363.5345,17.008,0.013,–0.000,SOPH.
6377.3763,17.308,0.067,–0.199,SOPH.
6378.3889,17.356,0.024,0.014,SOPH.
6403.3926,17.180,0.018,0.053,SOPH.
