2455398.6748,30.5,43.5,HET/HRS,
2455400.8711,146.0,16.4,HET/HRS,
2455405.8708,83.0,26.6,HET/HRS,
2455448.7528,100.9,15.6,HET/HRS,
2455451.7393,47.4,46.5,HET/HRS,
2455452.7287,-60.7,11.7,HET/HRS,
2455476.6827,-67.6,34.8,HET/HRS,
2455487.6378,-106.9,13.2,HET/HRS,
2455511.5646,-66.3,26.5,HET/HRS,
2455513.5558,52.1,20.0,HET/HRS,
2455515.5707,121.7,21.5,HET/HRS,
2455520.5452,-40.2,14.4,HET/HRS,
2455521.5509,98.6,29.8,HET/HRS,
2456088.7878,-71.9,29.2,HET/HRS,
2456104.7149,0.8,18.9,HET/HRS,
2456219.6414,80.0,9.1,HET/HRS,
2456470.576529,-3095,40,0.045,13
2456472.450721,-3099,37,0.001,11
2456472.685581,-3141,44,0.049,10
2456473.557333,-3024,39,-0.010,15
2456473.687627,-3024,37,-0.005,16
2456485.482378,-3026,22,0.018,21
2456485.632534,-3039,28,0.026,18
2456486.453320,-3122,25,0.019,19
2456486.635293,-3117,28,0.018,18
2456487.476759,-2958,21,0.002,22
2456487.640452,-2927,27,-0.002,18
2456544.396913,-2955,30,0.032,13
