59676.374669,-9436.749,3.688,-14.4120,5.2150,-4.4580,0.0070,0.1470,0.0009,11.3580,0.0070,3.4831,0.0092
59677.372555,-9428.568,3.618,15.6650,5.1160,-4.4530,0.0070,0.1507,0.0009,11.3210,0.0070,3.4841,0.0090
59702.385423,-9467.699,3.051,13.2630,4.3140,-4.4520,0.0050,0.1504,0.0008,11.4100,0.0060,3.5042,0.0076
59703.553207,-9471.295,3.472,41.1910,4.9110,-4.4570,0.0070,0.1490,0.0007,11.2460,0.0070,3.4825,0.0086
59705.373109,-9463.901,4.131,24.7660,5.8420,-4.4190,0.0080,0.1450,0.0008,11.3510,0.0080,3.4960,0.0103
59706.372954,-9455.784,3.975,24.6000,5.6220,-4.4510,0.0090,0.1469,0.0009,11.3210,0.0080,3.4886,0.0099
59707.374697,-9379.818,5.243,-51.3350,7.4150,-4.4120,0.0120,0.1509,0.0012,11.3120,0.0100,3.4982,0.0130
59712.473097,-9438.933,3.766,20.4200,5.3260,-4.4090,0.0070,0.1476,0.0008,11.3740,0.0080,3.4978,0.0094
59713.495380,-9458.000,4.925,24.8630,6.9650,-4.4360,0.0110,0.1482,0.0009,11.3800,0.0100,3.4963,0.0123
59714.448086,-9438.044,2.782,24.2950,3.9350,-4.4020,0.0040,0.1522,0.0006,11.2990,0.0060,3.4860,0.0069
59715.441437,-9386.517,3.675,-74.9850,5.1970,-4.4070,0.0070,0.1527,0.0010,11.4020,0.0070,3.5019,0.0092
59716.478278,-9483.967,2.596,109.7720,3.6720,-4.4100,0.0040,0.1521,0.0006,11.3560,0.0050,3.5049,0.0065
59717.443413,-9452.014,2.211,1.4570,3.1270,-4.4150,0.0030,0.1505,0.0006,11.4290,0.0040,3.5058,0.0055
59718.436636,-9421.868,2.526,-10.2790,3.5730,-4.4240,0.0040,0.1488,0.0006,11.2790,0.0050,3.4967,0.0063
59720.417099,-9433.481,2.402,16.8560,3.3970,-4.4550,0.0040,0.1500,0.0006,11.3980,0.0050,3.4875,0.0060
59733.408825,-9427.904,2.483,-22.1600,3.5120,-4.4130,0.0040,0.1516,0.0007,11.4030,0.0050,3.5013,0.0062
59738.391991,-9475.149,4.823,83.7550,6.8210,-4.4210,0.0100,0.1525,0.0010,11.4760,0.0100,3.5248,0.0122
59739.392243,-9445.063,3.691,28.1000,5.2200,-4.4290,0.0070,0.1488,0.0009,11.3070,0.0070,3.4984,0.0092
59747.407301,-9417.649,3.388,-52.8590,4.7920,-4.4220,0.0060,0.1475,0.0006,11.3410,0.0070,3.5096,0.0084
59748.407073,-9444.416,4.088,37.0600,5.7810,-4.4150,0.0080,0.1501,0.0008,11.3880,0.0080,3.5195,0.0102
59750.390450,-9452.374,4.060,31.7640,5.7410,-4.4090,0.0070,0.1491,0.0008,11.3320,0.0080,3.4964,0.0101
59751.389483,-9385.540,2.308,-21.9980,3.2640,-4.4130,0.0030,0.1498,0.0006,11.3100,0.0050,3.4968,0.0057
59752.390090,-9390.327,2.437,-31.3050,3.4460,-4.4160,0.0040,0.1506,0.0007,11.4280,0.0050,3.5096,0.0061
59890.766253,-9416.953,2.583,30.6290,3.6530,-4.4090,0.0040,0.1533,0.0007,11.2490,0.0050,3.4943,0.0064
59892.751126,-9483.696,4.228,61.7300,5.9790,-4.4030,0.0080,0.1521,0.0008,11.3600,0.0080,3.5173,0.0106
59893.753297,-9455.146,2.869,1.7970,4.0570,-4.3990,0.0050,0.1516,0.0006,11.3960,0.0060,3.5092,0.0072
59894.749288,-9442.769,3.457,-15.6790,4.8890,-4.4090,0.0060,0.1523,0.0009,11.3400,0.0070,3.5054,0.0086
59895.698805,-9437.580,2.691,-1.9390,3.8060,-4.4080,0.0040,0.1500,0.0007,11.3720,0.0050,3.5117,0.0067
59913.732055,-9434.258,3.052,19.7700,4.3160,-4.4060,0.0050,0.1512,0.0007,11.4420,0.0060,3.5172,0.0077
