2455255.7322,-2.96,1.03,0.2681,0.03949,17240,
2455200.83576,0,2.43,0.2557,-1,5708,
2455252.79165,-1.84,1.26,0.1589,-1,14798,
2455342.58244,-0.1,1.26,0.1976,0.03497,14379,
2455585.824,2.86,1.31,0.1616,0.03431,15311,
2455664.67782,-1.93,1.32,0.21,0.0337,15991,
2456093.53284,7.9,1.06,0.3384,0.03394,13810,
2456288.8541,4.36,1.15,0.1613,0.0343,19078,
2456345.79961,7.62,1.18,0.1877,0.03412,17302,
2456435.55492,4.65,1.22,0.1722,0.03345,19933,
2456694.81016,7.42,1.13,0.1816,0.03405,20088,
2456698.78069,5.44,1.17,0.1787,0.03419,18673,
2456701.73522,5.79,1.21,0.173,0.03419,17658,
2456730.72343,3.96,1.22,0.1926,0.03423,15830,
2456817.53906,6.99,1.37,0.2421,0.03412,14105,
2457023.84581,4.55,1.1,0.1748,0.03459,17749,
2457029.83073,3.92,1.08,0.1635,0.0334,20407,
2457065.81831,6.29,1.25,0.1613,0.03409,14638,
2457069.72688,4.24,1.22,0.1656,0.03448,14364,
2457119.70904,0.6,1.22,0.1677,0.03355,17706,
2457203.49054,-0.26,1.17,0.158,0.03388,18199,
2457206.51837,-0.76,1.1,0.1546,0.03372,20241,
2457390.84293,3.21,1.14,0.1521,0.03421,17726,
2457397.84159,-1.19,1.22,0.1608,0.03427,12809,
2457448.79186,-0.79,1.23,0.1565,0.03404,22385,
2457472.68105,-4.12,1.3,0.1531,0.03406,19522,
2457505.60482,-2.59,1.29,0.1656,0.03407,15096,
2457760.85002,-5.58,1.14,0.1479,0.0342,21243,
2457829.80843,-3.93,1.6,0.2068,0.0341,11045,
2458204.66791,-3.35,0.93,-1,-1,14073,
2458204.71316,-4.14,1,-1,-1,13154,
2458205.72943,-3.62,1.03,-1,-1,13330,
2458206.68341,-3.11,1.05,-1,-1,12668,
2458207.70655,-2.38,0.98,-1,-1,14300,
2458208.63571,-2.28,0.94,-1,-1,19760,
2458209.65381,-3.39,0.93,-1,-1,20254,
