2459058.094,1.021,1.940,0.125,0.001,
2459068.078,8.202,2.490,0.141,0.001,
2459090.087,14.329,1.516,0.134,0.001,
2459116.092,12.347,1.662,0.137,0.001,
2459162.059,21.486,1.980,
2459188.972,16.016,1.926,0.142,0.001,
2459208.872,23.879,1.768,0.148,0.001,
2459238.760,20.756,1.912,0.153,0.001,
2459268.794,7.860,1.939,0.141,0.001,
2459410.120,-23.649,1.790,0.141,0.001,
2459441.134,-9.326,1.687,0.135,0.001,
2459479.110,-17.823,1.781,0.141,0.001,
2459506.890,-16.124,1.767,0.140,0.001,
2459537.902,-12.252,1.867,0.145,0.001,
2459565.861,-10.343,1.925,0.146,0.001,
2459591.838,-4.040,1.899,0.151,0.001,
2459632.799,-0.507,1.648,0.143,0.001,
2459781.120,-5.514,1.670,0.136,0.001,
2459827.095,-16.597,1.673,0.142,0.001,
2459858.921,-12.758,1.618,0.140,0.001,
