1909.771903611,-27226.2,1.5,-4.4349,0.0063,0.25619,0.00065,19.3
1910.774268941,-27230.9,1.0,-4.4300,0.0034,0.25495,0.00045,29.3
1911.778914971,-27236.6,1.2,-4.4492,0.0051,0.25389,0.00055,39.3
1913.754504871,-27246.6,1.8,-4.4729,0.0091,0.25258,0.00068,46.7
1914.776849511,-27246.2,0.8,-4.4609,0.0027,0.25077,0.00036,41.8
1915.776150601,-27239.8,0.7,-4.4488,0.0022,0.25009,0.00029,34.4
1916.774885121,-27241.1,0.9,-4.4377,0.0032,0.25345,0.00041,31.4
1920.762930621,-27221.8,0.9,-4.4286,0.0032,0.25558,0.00039,15.4
1921.740151511,-27223.8,2.1,-4.4199,0.0109,0.25562,0.00079,18.5
1922.766736901,-27227.8,0.8,-4.4103,0.0025,0.25759,0.00034,29.8
1969.723335231,-27246.0,0.7,-4.4385,0.0021,0.25416,0.00037,31.7
1973.695124831,-27231.5,1.4,-4.4514,0.0059,0.25365,0.00053,29.5
1974.678489081,-27239.4,0.9,-4.4394,0.0029,0.25387,0.00042,27.3
1976.676665861,-27235.2,0.8,-4.4218,0.0027,0.25786,0.00037,28.8
1977.694383561,-27235.9,0.7,-4.4245,0.0022,0.25618,0.00034,33.0
1978.700827911,-27239.4,0.8,-4.4181,0.0024,0.25728,0.00040,37.6
1979.709784071,-27244.2,0.7,-4.4175,0.0020,0.25726,0.00031,34.6
1983.697900081,-27239.9,1.9,-4.4304,0.0086,0.25797,0.00069,27.8
1985.634317931,-27231.3,0.8,-4.4348,0.0026,0.25296,0.00033,22.8
1986.665081121,-27231.6,0.8,-4.4301,0.0025,0.25425,0.00033,21.5
1988.693909891,-27233.9,0.8,-4.4271,0.0027,0.25626,0.00036,33.0
1989.706837041,-27242.7,0.8,-4.4276,0.0026,0.25637,0.00038,34.7
1990.696742641,-27240.1,0.8,-4.4223,0.0028,0.25792,0.00044,39.4
1992.701485301,-27245.7,1.0,-4.4329,0.0034,0.25623,0.00045,38.6
1993.684214791,-27246.7,0.7,-4.4199,0.0021,0.25746,0.00033,34.2
1994.689734401,-27239.5,0.9,-4.4155,0.0028,0.25673,0.00034,33.2
1999.615280101,-27231.2,1.0,-4.4232,0.0031,0.25467,0.00040,22.3
2007.672813081,-27244.0,0.6,-4.4384,0.0019,0.25442,0.00034,23.7
2008.683551781,-27235.1,0.7,-4.4313,0.0022,0.25342,0.00030,29.7
2009.687368831,-27231.9,0.8,-4.4224,0.0025,0.25446,0.00030,27.2
2010.704693101,-27242.6,0.7,-4.4428,0.0021,0.25534,0.00036,29.9
2025.634870751,-27235.8,0.7,-4.4260,0.0023,0.25551,0.00036,27.3
2026.637885491,-27236.3,0.8,-4.4285,0.0025,0.25499,0.00042,29.1
2026.728050091,-27237.3,0.8,-4.4348,0.0028,0.25779,0.00046,34.5
2027.709871781,-27242.1,0.9,-4.4346,0.0030,0.25614,0.00051,32.2
2028.646460451,-27243.2,0.8,-4.4217,0.0023,0.25651,0.00033,35.8
2028.707550111,-27242.8,0.7,-4.4127,0.0020,0.25914,0.00030,38.0
2038.612913011,-27238.6,0.8,-4.4022,0.0026,0.26207,0.00038,26.4
2040.627498351,-27247.5,1.3,-4.4098,0.0046,0.26155,0.00051,35.2
2051.686634181,-27242.3,0.8,-4.4036,0.0025,0.25848,0.00033,37.3
2054.696144781,-27244.1,0.9,-4.4369,0.0029,0.25474,0.00036,27.0
2068.472124481,-27225.8,1.0,-4.4328,0.0033,0.25194,0.00034,25.5
2069.513350341,-27238.0,0.5,-4.4199,0.0015,0.25736,0.00028,26.2
2070.643766261,-27244.9,0.9,-4.4303,0.0030,0.25137,0.00034,33.0
2071.667675931,-27246.5,1.0,-4.4312,0.0034,0.25129,0.00039,33.4
2072.658610231,-27241.9,0.9,-4.4251,0.0030,0.25309,0.00033,30.6
2075.556664051,-27243.0,0.8,-4.4322,0.0025,0.25379,0.00035,32.0
2076.637249551,-27243.6,1.0,-4.4428,0.0033,0.25432,0.00045,28.2
2077.648169671,-27244.7,0.9,-4.4379,0.0027,0.25421,0.00033,31.4
2078.605269511,-27246.1,0.5,-4.4562,0.0016,0.25227,0.00030,27.5
2079.595586571,-27240.8,0.7,-4.4695,0.0024,0.25045,0.00037,19.8
2091.533468191,-27236.6,1.1,-4.4628,0.0040,0.24970,0.00044,27.7
2092.491648451,-27239.0,1.0,-4.4417,0.0036,0.25192,0.00041,22.2
2093.513091861,-27239.9,1.4,-4.4241,0.0054,0.25515,0.00055,22.2
2094.460171571,-27240.6,0.7,-4.4236,0.0022,0.25739,0.00037,23.7
2095.463708841,-27239.5,0.6,-4.4245,0.0016,0.25474,0.00033,25.6
2096.487824141,-27239.4,0.7,-4.4208,0.0021,0.25390,0.00032,32.7
2097.491001471,-27239.1,0.7,-4.4158,0.0020,0.25497,0.00031,37.3
2099.553106361,-27239.0,0.8,-4.4112,0.0026,0.25857,0.00038,31.2
2110.553320351,-27246.2,1.4,-4.4281,0.0056,0.25640,0.00059,40.2
2111.525413931,-27241.4,0.7,-4.4451,0.0021,0.25523,0.00040,35.3
2112.572887891,-27241.3,0.8,-4.4441,0.0025,0.25511,0.00042,33.8
2120.583719121,-27232.7,1.0,-4.4343,0.0037,0.25174,0.00035,24.8
2125.441460841,-27234.8,0.9,-4.4434,0.0028,0.25153,0.00033,27.3
2126.443697021,-27242.1,1.3,-4.4603,0.0050,0.25018,0.00051,25.6
2127.448085481,-27242.2,0.8,-4.4501,0.0024,0.24993,0.00029,30.0
2130.433123751,-27241.4,1.1,-4.4500,0.0041,0.25100,0.00043,19.3
2153.339238581,-27245.9,0.7,-4.4599,0.0022,0.24892,0.00032,24.6
2154.325261341,-27240.5,1.3,-4.4489,0.0053,0.25082,0.00054,23.6
2155.311607911,-27240.2,2.2,-4.4587,0.0108,0.25217,0.00079,23.9
2156.344121791,-27241.4,1.0,-4.4452,0.0035,0.25316,0.00048,32.9
2157.306336721,-27248.2,0.7,-4.4470,0.0022,0.25077,0.00035,35.3
2169.298026221,-27251.7,1.3,-4.4496,0.0053,0.25143,0.00054,32.7
2170.297159161,-27253.0,1.2,-4.4616,0.0043,0.25068,0.00043,37.5
2171.301419151,-27252.3,0.7,-4.4571,0.0022,0.24788,0.00028,32.1
2172.297160831,-27250.0,0.7,-4.4664,0.0020,0.24717,0.00028,28.3
2189.362228101,-27238.7,1.1,-4.4463,0.0043,0.25189,0.00049,23.0
2190.326304531,-27245.5,0.8,-4.4394,0.0027,0.25318,0.00035,38.1
2192.300810341,-27251.9,0.8,-4.4562,0.0026,0.25059,0.00033,39.1
2209.309890941,-27246.2,1.4,-4.4879,0.0063,0.24807,0.00063,27.1
2212.303855161,-27239.0,1.6,-4.4696,0.0073,0.24796,0.00060,11.4
2336.716973911,-27245.8,1.1,-4.4629,0.0039,0.24673,0.00042,33.2
2339.701511501,-27249.5,0.6,-4.4525,0.0019,0.24812,0.00026,27.9
2359.671725181,-27234.7,1.3,-4.4588,0.0054,0.24676,0.00048,19.9
2367.673367981,-27243.6,0.7,-4.4752,0.0025,0.24596,0.00035,26.6
2377.577219291,-27249.3,0.6,-4.4593,0.0017,0.24846,0.00028,33.7
2378.592945881,-27245.3,0.7,-4.4664,0.0022,0.24551,0.00029,28.9
2379.570488221,-27242.8,0.7,-4.4705,0.0021,0.24557,0.00030,26.2
2380.530807611,-27242.7,0.9,-4.4708,0.0032,0.24564,0.00036,20.7
2382.713363621,-27235.4,0.8,-4.4531,0.0024,0.24870,0.00030,16.3
2387.690481311,-27249.0,0.6,-4.4588,0.0020,0.24718,0.00036,33.3
2388.714307721,-27244.7,0.6,-4.4534,0.0019,0.24594,0.00027,33.2
2390.702883931,-27231.0,0.7,-4.4692,0.0021,0.24492,0.00029,27.6
2391.708873351,-27245.6,0.6,-4.4782,0.0019,0.24476,0.00027,28.6
2400.659335481,-27244.6,0.7,-4.4694,0.0022,0.24413,0.00030,31.2
2412.676269891,-27242.6,1.1,-4.4822,0.0046,0.24390,0.00047,29.2
2413.651394081,-27245.3,0.9,-4.4825,0.0033,0.24362,0.00038,23.8
2414.677514241,-27246.2,0.9,-4.4861,0.0031,0.24280,0.00039,21.2
2415.709768291,-27242.1,0.8,-4.4812,0.0026,0.24358,0.00030,26.0
2416.619079731,-27240.1,0.6,-4.4705,0.0018,0.24262,0.00026,22.6
2417.612952531,-27240.2,0.7,-4.4779,0.0025,0.24295,0.00033,30.6
2418.611176811,-27243.7,1.8,-4.4997,0.0095,0.24550,0.00071,21.4
2421.604168551,-27255.4,1.0,-4.4760,0.0037,0.24429,0.00042,24.5
2424.688743011,-27241.4,1.2,-4.4883,0.0057,0.24379,0.00047,17.8
2428.549931931,-27243.5,1.1,-4.4873,0.0045,0.24320,0.00044,30.5
2429.673499641,-27245.0,1.0,-4.4940,0.0038,0.24446,0.00043,26.1
2430.616138591,-27244.2,1.0,-4.4881,0.0039,0.24305,0.00042,27.5
2431.526253551,-27249.2,1.5,-4.4938,0.0071,0.24476,0.00061,28.6
2431.631058011,-27248.4,0.8,-4.4766,0.0030,0.24450,0.00035,30.4
2442.652055351,-27247.5,1.3,-4.4777,0.0057,0.24614,0.00050,25.1
2443.594814961,-27245.8,1.0,-4.4718,0.0037,0.24988,0.00046,29.7
2444.540525481,-27244.7,0.9,-4.4638,0.0033,0.24808,0.00043,26.6
2445.568342301,-27249.3,0.8,-4.4711,0.0026,0.24756,0.00037,34.2
2446.594908531,-27248.4,0.8,-4.4705,0.0027,0.24608,0.00035,35.7
2447.590872231,-27247.8,0.8,-4.4897,0.0030,0.24385,0.00036,27.1
2448.565249681,-27239.4,0.6,-4.4757,0.0018,0.24447,0.00027,21.0
2449.590147511,-27237.2,0.7,-4.4807,0.0025,0.24338,0.00030,20.0
2453.495508481,-27243.7,0.7,-4.4704,0.0023,0.25085,0.00044,31.6
2454.480889611,-27245.7,0.6,-4.4657,0.0021,0.25059,0.00036,35.4
2455.564533911,-27246.2,0.7,-4.4575,0.0021,0.24892,0.00029,32.7
2457.534784051,-27249.8,0.7,-4.4703,0.0022,0.24597,0.00031,35.0
2458.610127891,-27256.2,1.1,-4.4986,0.0046,0.24374,0.00052,33.8
2459.507960211,-27253.6,0.8,-4.4984,0.0032,0.24347,0.00043,23.2
2461.547152341,-27234.8,0.8,-4.4975,0.0029,0.24172,0.00033,12.6
