53288.875247,23.621930,0.002330
53314.855006,23.619780,0.002820
53728.735431,23.635610,0.002520
53781.661194,23.614790,0.002280
53782.626088,23.619910,0.003670
53783.573424,23.625940,0.002990
53788.613000,23.616300,0.003640
53833.490891,23.621740,0.003030
54122.650684,23.635760,0.003890
54140.605079,23.637830,0.003340
54166.532788,23.618630,0.003660
54168.516346,23.615670,0.002420
54170.524345,23.619340,0.002900
54172.510088,23.613600,0.002570
54174.554274,23.617540,0.003540
54194.510682,23.625050,0.002880
54196.522725,23.614640,0.002490
54197.536438,23.623750,0.003020
54198.518371,23.628970,0.002590
54199.520523,23.626180,0.002760
54200.503800,23.625390,0.001940
54202.508131,23.627830,0.002370
54225.471767,23.636010,0.004220
54228.463119,23.641390,0.008370
54229.456187,23.638170,0.003890
54230.456028,23.618950,0.004460
54231.446981,23.630680,0.003220
54232.455468,23.639550,0.004120
54347.857065,23.626770,0.003350
54384.881637,23.632770,0.007120
54389.792435,23.626390,0.006180
54421.719559,23.616950,0.002480
54423.760568,23.614650,0.003170
54426.755002,23.620490,0.001810
54428.866949,23.606950,0.003320
54430.714668,23.616250,0.002900
54438.582879,23.611070,0.004870
54452.688004,23.628180,0.004250
54478.718517,23.627030,0.002470
54487.615296,23.633980,0.004470
54522.639686,23.635710,0.003250
54557.542318,23.622630,0.002810
54719.919788,23.623410,0.003020
54721.911022,23.618480,0.004800
54732.892394,23.630450,0.003650
54813.799052,23.620890,0.003310
54871.586111,23.638090,0.003020
54902.571259,23.625960,0.002670
54921.541286,23.616010,0.002560
54922.494573,23.624440,0.002790
55105.842305,23.615400,0.005720
55218.739873,23.618760,0.003500
55229.604527,23.625660,0.002150
55261.602907,23.620830,0.002860
55263.527940,23.626280,0.003740
55264.568591,23.626350,0.002520
55298.500913,23.614480,0.003050
55438.925392,23.613910,0.002830
55490.887939,23.633060,0.002990
55509.795908,23.630330,0.003270
55512.867362,23.631300,0.002910
55517.685763,23.632970,0.003440
55518.714747,23.639040,0.004570
55540.633086,23.618520,0.002660
55587.571393,23.620280,0.003500
55653.508284,23.627510,0.002800
55656.519929,23.622960,0.002960
55657.504060,23.620610,0.002690
55904.809713,23.621720,0.003010
55939.726472,23.604720,0.004490
55966.572281,23.615430,0.002060
55968.651512,23.622760,0.002230
55987.588359,23.631150,0.001710
55988.544679,23.628790,0.002250
55989.601234,23.623910,0.002470
56149.921839,23.627170,0.002740
56150.922299,23.626250,0.003230
56151.920943,23.619050,0.003510
56158.926195,23.618210,0.002310
56159.937254,23.609930,0.002440
56160.922860,23.628890,0.003860
56166.910971,23.606830,0.002620
56167.898874,23.612080,0.003110
56168.930530,23.620300,0.002480
56171.909741,23.613020,0.002340
56172.911605,23.623060,0.002400
56173.919697,23.620180,0.002510
56175.917582,23.621520,0.003470
56181.895331,23.614710,0.002380
56182.895335,23.613300,0.003650
56186.884902,23.614410,0.001950
56187.884768,23.612300,0.005310
56189.902175,23.614240,0.003690
56192.892537,23.618510,0.003980
56193.878108,23.611190,0.002170
56194.885417,23.608190,0.002370
56195.877666,23.610200,0.002720
56236.699209,23.620768,0.002436
56237.713830,23.620679,0.002258
56238.724596,23.624378,0.002071
56239.703148,23.627390,0.002303
56243.875693,23.626141,0.001868
56258.771335,23.635484,0.002397
