7414.535035,-8.64239,0.08785,CORALIE,WASP-181
7608.807240,-8.67073,0.04803,CORALIE,WASP-181
7633.717694,-8.44093,0.04752,CORALIE,WASP-181
7692.594017,-8.48612,0.05526,CORALIE,WASP-181
7695.604847,-8.51163,0.03704,CORALIE,WASP-181
7697.672241,-8.52595,0.03482,CORALIE,WASP-181
7716.614531,-8.62668,0.05479,CORALIE,WASP-181
7717.675115,-8.59131,0.04544,CORALIE,WASP-181
7719.681657,-8.52509,0.04535,CORALIE,WASP-181
7720.662219,-8.57238,0.04073,CORALIE,WASP-181
7725.539941,-8.51479,0.03612,CORALIE,WASP-181
7727.591007,-8.59639,0.05037,CORALIE,WASP-181
7738.546209,-8.55589,0.05449,CORALIE,WASP-181
7739.559582,-8.56491,0.04685,CORALIE,WASP-181
7747.580218,-8.49836,0.04475,CORALIE,WASP-181
7753.575519,-8.56396,0.04440,CORALIE,WASP-181
7755.582860,-8.53995,0.04173,CORALIE,WASP-181
7771.546242,-8.61208,0.03756,CORALIE,WASP-181
7954.893919,-8.51049,0.04858,CORALIE,WASP-181
7956.854699,-8.60666,0.03173,CORALIE,WASP-181
7961.913497,-8.62685,0.03293,CORALIE,WASP-181
7990.857373,-8.57979,0.03689,CORALIE,WASP-181
8017.787985,-8.49648,0.03150,CORALIE,WASP-181
8053.755029,-8.48601,0.03779,CORALIE,WASP-181
8054.764214,-8.53012,0.05528,CORALIE,WASP-181
8055.790423,-8.56084,0.03330,CORALIE,WASP-181
8066.678561,-8.53113,0.03838,CORALIE,WASP-181
8067.590356,-8.49113,0.02700,CORALIE,WASP-181
8078.649239,-8.53260,0.03184,CORALIE,WASP-181
8099.639343,-8.57291,0.04098,CORALIE,WASP-181
8101.641262,-8.58918,0.03714,CORALIE,WASP-181
8393.780192,-8.50547,0.00654,HARPS,WASP-181
8396.816403,-8.50187,0.01075,HARPS,WASP-181
8446.725863,-8.49434,0.00781,HARPS,WASP-181
8447.658203,-8.49550,0.00461,HARPS,WASP-181
8484.542130,-8.53042,0.00491,HARPS,WASP-181
8487.601775,-8.48153,0.00613,HARPS,WASP-181
8489.600699,-8.54634,0.01092,HARPS,WASP-181
