,67405,3651,k,rk7.169,2450366.92463,-7.34,1.11915,236484.0,
,67406,3651,k,rk13.116,2450667.033449,3.90,5.477714,158553.0,
,67407,3651,k,rk15.201,2450716.051111,6.18,1.210893,115841.0,
,67408,3651,k,rk23.93,2451044.060741,9.06,5.517093,102625.0,
,67409,3651,k,rk25.340,2451071.028808,-4.98,1.133339,125056.0,
,67410,3651,k,rk27.494,2451173.822326,-5.78,1.197753,174738.0,
,67411,3651,k,rk27.495,2451173.824248,-3.01,1.171219,163690.0,
,67412,3651,k,rk32.90,2451368.049641,-4.67,1.078565,67810.0,
,67413,3651,k,rk35.53,2451438.845775,-18.62,1.201432,59604.0,
,67414,3651,k,rk38.155,2451551.688356,-4.88,1.142424,92940.0,
,67415,3651,k,rk43.188,2451756.005926,5.08,5.574118,102191.0,
,67416,3651,k,rk54.274,2452096.111204,8.73,1.281868,75067.0,
,67417,3651,k,rk54.1292,2452102.019861,9.43,1.220406,76100.0,
,67418,3651,k,rk55.93,2452128.081551,-13.30,1.353893,82022.0,
,67419,3651,k,rk55.550,2452133.919711,10.77,1.28325,92143.0,
,67420,3651,k,rk57.104,2452188.946748,-20.58,1.331554,80254.0,
,67421,3651,k,rk59.21,2452235.69831,-3.81,1.134705,94630.0,
,67422,3651,k,rk59.249,2452236.759468,1.23,1.162876,104647.0,
,67423,3651,k,rk59.340,2452237.729248,-4.02,1.183998,102216.0,
,67424,3651,k,rk66.84,2452515.020451,18.26,5.637516,95546.0,
,67425,3651,k,rk67.55,2452535.819363,13.03,5.287326,86247.0,
,67426,3651,k,rk67.678,2452538.874456,2.65,1.316171,87569.0,
,67427,3651,k,rk68.33,2452572.760475,15.48,1.140313,94580.0,
,67428,3651,k,rk68.446,2452574.835428,13.88,1.39247,94256.0,
,67429,3651,k,rk69.27,2452600.716227,-0.18,1.166903,98577.0,
,67430,3651,k,rk69.28,2452600.717593,-0.20,1.265362,99504.0,
,67431,3651,k,rk69.230,2452601.711134,0.13,1.223445,99691.0,
,67432,3651,k,rk69.231,2452601.712442,-3.01,1.280518,99573.0,
,67433,3651,k,rk69.445,2452602.775451,4.10,1.291296,107476.0,
,67434,3651,k,rk69.446,2452602.777014,1.40,1.276443,108604.0,
,67435,3651,k,rk70.36,2452651.734329,12.69,1.259359,102861.0,
,67436,3651,k,rk74.726,2452807.10978,-10.88,1.387064,105751.0,
,67437,3651,k,rk75.687,2452834.043935,5.75,1.532139,99214.0,
,67438,3651,k,rk76.79,2452849.034745,7.54,1.267002,104960.0,
,67439,3651,k,rk77.235,2452856.065509,9.02,1.38591,100189.0,
,67440,3651,k,rk78.78,2452897.908993,6.61,1.233993,103948.0,
,67441,3651,k,rk79.150,2452924.876597,-8.36,1.349195,102244.0,
,67442,3651,k,rk80.241,2452988.812801,-11.43,1.213138,107952.0,
,67443,3651,j,rj01.430,2453238.95794,-17.30,0.96402,0.165,120848.0,
,67444,3651,j,rj02.189,2453301.972025,-18.32,0.998392,0.171,74921.0,
,67445,3651,j,rj03.184,2453338.815486,-0.72,0.872725,0.168,111772.0,
,67446,3651,j,rj03.185,2453338.816458,2.77,0.844987,0.168,110034.0,
,67447,3651,j,rj03.186,2453338.817512,-0.84,0.88848,0.169,109233.0,
,67448,3651,j,rj04.827,2453369.741991,-26.00,0.801185,0.165,100426.0,
,67449,3651,j,rj04.828,2453369.742928,-28.02,0.805194,0.166,103454.0,
,67450,3651,j,rj04.829,2453369.743889,-26.68,0.823802,0.165,101373.0,
,67451,3651,j,rj06.611,2453426.721644,-14.86,0.862299,0.168,99192.0,
,67452,3651,j,rj06.612,2453426.722836,-16.40,0.827004,0.168,102174.0,
,67453,3651,j,rj06.613,2453426.723912,-15.62,0.826355,0.168,101328.0,
,67454,3651,j,rj13.107,2453692.700741,5.38,0.829268,0.173,101262.0,
,67455,3651,j,rj13.108,2453692.711933,5.91,1.063089,0.173,38624.0,
,67456,3651,j,rj13.109,2453692.718403,6.36,0.784913,0.173,103152.0,
,67457,3651,j,rj13.499,2453693.712384,7.53,0.826913,0.174,101975.0,
,67458,3651,j,rj13.500,2453693.713368,7.62,0.754723,0.174,104896.0,
,67459,3651,j,rj13.501,2453693.714294,6.94,0.812268,0.173,104351.0,
,67460,3651,j,rj13.588,2453693.936458,7.66,0.791576,0.172,102330.0,
,67461,3651,j,rj13.589,2453693.937465,4.30,0.813079,0.173,105304.0,
,67462,3651,j,rj13.590,2453693.938368,6.13,0.725018,0.172,104754.0,
,67463,3651,j,rj13.1025,2453694.70978,5.12,0.807552,0.174,107622.0,
,67464,3651,j,rj13.1026,2453694.710637,5.02,0.810985,0.173,105279.0,
,67465,3651,j,rj13.1027,2453694.711505,5.96,0.750612,0.173,107965.0,
,67466,3651,j,rj13.1097,2453694.855602,6.39,0.820358,0.173,107285.0,
,67467,3651,j,rj13.1098,2453694.856435,8.38,0.773218,0.173,107025.0,
,67468,3651,j,rj13.1099,2453694.857234,5.33,0.74887,0.173,106002.0,
,67469,3651,j,rj13.1588,2453695.870509,6.19,0.833372,0.173,106313.0,
,67470,3651,j,rj13.1589,2453695.871354,8.89,0.842245,0.172,106154.0,
,67471,3651,j,rj13.1590,2453695.87235,4.42,0.870115,0.172,107326.0,
,67472,3651,j,rj13.2036,2453696.728438,7.60,0.798595,0.173,108573.0,
,67473,3651,j,rj13.2037,2453696.729271,6.08,0.789714,0.172,103971.0,
,67474,3651,j,rj13.2038,2453696.73022,5.97,0.76948,0.172,107540.0,
,67475,3651,j,rj14.577,2453724.839861,-8.48,0.883049,0.177,104485.0,
,67476,3651,j,rj14.578,2453724.840799,-4.49,0.883209,0.177,105011.0,
,67477,3651,j,rj14.579,2453724.841725,-4.15,0.869704,0.177,103724.0,
,67478,3651,j,rj19.613,2453927.05338,-18.56,0.794467,0.175,94029.0,
,67479,3651,j,rj19.614,2453927.054259,-17.13,0.893042,0.174,95049.0,
,67480,3651,j,rj19.615,2453927.05515,-21.15,0.82361,0.174,96919.0,
,67481,3651,j,rj23.189,2453981.912303,-10.88,0.861986,0.173,97149.0,
