2453028.8938,-67.4333,4.5104,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453285.1626,-67.8251,3.8780,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453362.9977,-23.3134,4.2671,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453401.9169,-10.9525,6.2279,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453579.2258,-80.5045,4.0416,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453600.2597,-70.6244,4.2895,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453635.2350,-34.1069,6.1367,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453693.0819,-32.6792,4.6157,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453730.9147,-1.9405,4.5766,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453963.2322,30.3579,4.3172,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2454023.0789,-7.4766,4.0540,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2454054.0818,2.0113,3.6970,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2454091.9506,-27.5614,4.3605,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2454339.2105,-23.4630,4.0596,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2454460.9534,21.1420,3.7466,9.4728,251.0014,9.3521,0.1995,0.0630,1.0000,273.5860,HIDESS,
2454466.8795,-5.6231,3.5836,9.5405,196.8833,7.4899,0.1436,0.0258,1.0000,338.7729,HIDESS,
2454496.9211,13.6860,4.6876,9.4827,230.9027,9.2174,0.1157,0.0297,1.0000,322.5811,HIDESS,
2454703.2775,-10.4068,3.7414,9.5044,221.4652,15.0113,0.2356,0.1295,0.0000,185.4657,HIDESS,
2454820.9589,3.2062,4.3088,9.4541,231.4434,11.4220,0.0135,0.0059,1.0000,253.6142,HIDESS,
2455162.0273,31.8018,3.8161,9.4348,225.7452,8.0189,0.2277,0.0838,1.0000,242.7522,HIDESS,
2455185.8938,-9.4574,4.2230,9.4373,181.4561,7.4635,0.1200,0.0253,1.0000,314.2508,HIDESS,
2455440.2609,18.6645,4.3704,9.4186,204.6659,8.9830,0.0449,0.0193,1.0000,269.9765,HIDESS,
2455506.1294,-5.0503,4.3975,9.4535,229.8109,18.5221,0.1781,0.1672,0.0000,164.8294,HIDESS,
2455587.9055,11.8648,5.0173,9.3455,181.4794,12.4028,0.1163,0.1270,0.0000,163.7848,HIDESS,
2455938.8829,37.0638,3.2376,9.4563,222.8671,8.0517,0.1088,0.0379,1.0000,325.2477,HIDESS,
2456514.1609,1.7286,4.7273,nan,nan,nan,nan,nan,nan,294.3599,HIDESF1,
2456515.1803,-1.6472,4.0604,9.7814,166.4115,9.4022,nan,nan,nan,256.2811,HIDESF1,
2456517.2819,1.4450,4.2294,9.7932,163.4094,7.8608,nan,nan,nan,289.0536,HIDESF1,
2456534.1162,-30.4780,4.2552,9.8097,150.1964,7.3564,nan,nan,nan,306.9931,HIDESF1,
2456552.1427,33.2384,3.5829,9.4289,180.0265,5.3265,0.1129,0.0229,1.0000,355.0330,HIDESS,
2456553.1077,-23.6299,3.8204,9.8289,155.9206,6.0270,nan,nan,nan,381.6099,HIDESF1,
2456576.1031,-8.9899,4.4897,9.4453,210.6480,11.4356,0.1003,0.0381,1.0000,229.9638,HIDESS,
2456577.1159,23.7041,4.5718,9.4637,207.5455,14.3052,0.1339,0.0616,1.0000,207.9168,HIDESS,
2456578.0865,31.2613,5.3549,9.3700,215.9309,15.3754,0.1398,0.0527,1.0000,193.4890,HIDESS,
2456595.0220,3.5614,4.9030,9.7998,188.2296,13.7406,nan,nan,nan,191.9579,HIDESF1,
2456596.0508,9.8119,4.3449,9.7850,175.0171,9.6436,nan,nan,nan,274.2546,HIDESF1,
2456604.9626,-24.8888,4.1714,9.7695,155.9718,7.3518,nan,nan,nan,275.2328,HIDESF1,
2456605.9564,-16.4987,4.4341,9.7287,181.8828,18.4661,nan,nan,nan,194.8777,HIDESF1,
2456607.9934,-37.0619,4.2590,9.7321,158.5489,7.2978,nan,nan,nan,251.8104,HIDESF1,
2456615.0821,-23.4825,4.3647,9.7420,166.8075,11.5254,nan,nan,nan,213.6208,HIDESF1,
2456617.9609,16.0628,3.5119,9.4165,184.2860,8.5126,0.5574,0.1047,0.0000,312.4623,HIDESS,
2456625.9762,-13.2725,3.6711,9.8203,165.9925,8.0600,nan,nan,nan,238.1950,HIDESF1,
2456627.0289,-23.1778,3.2370,9.8175,158.4744,7.4008,nan,nan,nan,329.4147,HIDESF1,
2456628.0324,-4.2255,3.0522,9.7620,171.1253,7.2350,nan,nan,nan,318.2639,HIDESF1,
2456638.9836,-0.9297,2.9956,9.7916,176.6988,9.5028,nan,nan,nan,316.7568,HIDESF1,
2456650.9627,-22.4118,3.7807,9.8049,180.3133,9.5948,nan,nan,nan,259.4497,HIDESF1,
2456663.9631,-2.2078,3.1955,9.8067,165.8266,9.5130,nan,nan,nan,265.5029,HIDESF1,
2456666.9381,37.9775,4.8113,9.4463,186.1465,11.7158,0.1577,0.0770,1.0000,197.3382,HIDESS,
2456672.9307,-0.4118,3.1071,9.7964,150.4318,7.8714,nan,nan,nan,275.0031,HIDESF1,
2456678.8972,-18.3397,3.6263,9.8685,167.5135,9.7953,nan,nan,nan,279.1157,HIDESF1,
2456680.8781,-12.9757,3.6843,9.8449,162.6152,7.8407,nan,nan,nan,299.4418,HIDESF1,
2456855.2823,-28.6261,3.7055,9.7947,176.2524,5.5397,nan,nan,nan,468.8560,HIDESF1,
