2456609.0876,-8.6193,4.5353,9.8014,178.6089,10.4789,nan,nan,nan,280.6119,HIDESF1,
2456609.9879,11.2140,4.0483,9.8009,158.0334,6.8927,nan,nan,nan,337.0736,HIDESF1,
2456614.9723,6.0449,3.8914,9.7796,150.5391,6.4524,nan,nan,nan,362.6011,HIDESF1,
2456615.9810,17.9446,3.5850,9.7780,162.2915,6.5466,nan,nan,nan,351.2774,HIDESF1,
2456616.9831,27.6757,3.3977,9.4389,206.4632,7.1402,0.1053,0.0223,1.0000,347.2515,HIDESS,
2456617.9980,27.6823,3.3829,9.3810,199.4154,6.0205,0.1376,0.0287,1.0000,355.3866,HIDESS,
2456619.0955,24.1583,4.8697,9.4608,196.2010,12.6407,0.1471,0.0637,1.0000,225.4086,HIDESS,
2456624.9976,21.6987,4.0687,9.8474,170.4350,8.3420,nan,nan,nan,300.5062,HIDESF1,
2456625.9681,19.3458,3.8586,9.8132,164.2463,7.9674,nan,nan,nan,336.0643,HIDESF1,
2456628.0934,-6.5591,4.5225,9.8603,179.0212,16.3993,nan,nan,nan,183.6094,HIDESF1,
2456637.9039,8.5948,4.7030,9.7890,182.4789,11.3052,nan,nan,nan,246.6776,HIDESF1,
2456638.9638,21.5838,3.8795,9.8642,162.6661,6.4253,nan,nan,nan,383.0502,HIDESF1,
2456648.8876,20.7880,7.3528,9.8575,175.1183,14.3289,nan,nan,nan,149.1958,HIDESF1,
2456650.8770,22.3556,4.4516,9.8030,177.1637,11.2487,nan,nan,nan,246.2997,HIDESF1,
2456651.8754,-2.4344,5.1953,9.8616,188.5744,13.3468,nan,nan,nan,230.0487,HIDESF1,
2456663.9764,-6.9573,4.0810,9.8684,182.7020,10.1846,nan,nan,nan,267.0329,HIDESF1,
2456666.8987,28.3245,4.2319,9.5055,187.2722,10.2177,0.1232,0.0354,1.0000,250.2414,HIDESS,
2456671.9203,15.4597,6.9228,nan,nan,nan,nan,nan,nan,133.9524,HIDESF1,
2456672.9206,22.1673,4.0872,9.9036,161.0053,8.2604,nan,nan,nan,285.8773,HIDESF1,
2456678.9251,-9.8342,5.2644,9.7936,174.0162,13.6565,nan,nan,nan,219.3711,HIDESF1,
2456680.9299,28.3169,4.3637,9.8961,178.4186,11.0484,nan,nan,nan,251.4529,HIDESF1,
2456855.2344,-11.6788,5.0546,9.7436,157.3018,9.7279,nan,nan,nan,306.7557,HIDESF1,
2456863.2067,17.5849,5.7603,9.7741,141.1569,4.6573,nan,nan,nan,411.7201,HIDESF1,
2456864.2180,17.6293,5.0078,9.8109,140.2483,6.5879,nan,nan,nan,355.1867,HIDESF1,
2456889.2227,24.8810,4.4759,9.3825,183.8459,5.4146,0.1215,0.0162,1.0000,393.8542,HIDESS,
2456891.1803,31.1574,4.2287,9.3786,179.5596,5.6025,0.1398,0.0167,1.0000,402.6711,HIDESS,
2456908.0594,42.9639,5.1814,9.7914,172.3483,6.8032,nan,nan,nan,375.9501,HIDESF1,
2456934.0089,14.1749,13.0316,nan,nan,nan,nan,nan,nan,100.5906,HIDESF1,
2456947.0153,23.5079,4.6576,9.7635,171.2679,6.7737,nan,nan,nan,393.6215,HIDESF1,
2456948.0459,31.3486,4.8067,9.8418,152.1747,5.9085,nan,nan,nan,357.4576,HIDESF1,
2456965.0652,8.7603,5.1495,9.7954,162.5657,9.5653,nan,nan,nan,298.0056,HIDESF1,
2456972.0657,8.5348,3.6046,9.4374,212.0278,9.6607,0.2179,0.0355,1.0000,295.3600,HIDESS,
2456973.0359,-3.2994,3.9587,9.4374,221.8692,8.0322,0.1382,0.0247,1.0000,345.4831,HIDESS,
2456990.9183,-11.4146,3.8316,9.8206,169.5918,8.4146,nan,nan,nan,352.5957,HIDESF1,
2457000.0604,-8.2136,4.6279,9.8092,163.6150,14.1616,nan,nan,nan,233.6719,HIDESF1,
2457003.9197,-21.3619,4.6778,9.8089,159.8307,8.0900,nan,nan,nan,312.2218,HIDESF1,
2457005.8772,-9.0836,3.7318,9.7950,164.2139,6.4059,nan,nan,nan,418.2012,HIDESF1,
2457025.9652,-20.5608,3.2184,9.7737,153.2721,5.7348,nan,nan,nan,404.5765,HIDESF1,
2457028.8918,-13.4890,3.3671,9.8214,166.4692,6.1796,nan,nan,nan,434.6606,HIDESF1,
2457169.3003,7.3385,4.6027,9.8005,150.4789,8.9675,nan,nan,nan,326.0253,HIDESF1,
2457235.1220,-3.2705,5.5309,9.8008,161.3314,7.9382,nan,nan,nan,336.2946,HIDESF1,
2457237.1940,-11.5876,4.6456,9.7821,167.9743,5.7016,nan,nan,nan,445.4650,HIDESF1,
2457327.0679,-50.0710,3.7294,9.4518,206.1481,7.1517,0.1387,0.0223,1.0000,342.6166,HIDESS,
2457329.0330,-35.4406,3.8624,9.4377,196.3482,6.5910,0.1396,0.0184,1.0000,411.7941,HIDESS,
2457331.0517,-56.9107,4.4014,9.8029,157.9101,5.8050,nan,nan,nan,383.2888,HIDESF1,
2457367.9968,-45.3040,4.0259,9.8020,153.7674,6.7183,nan,nan,nan,377.8821,HIDESF1,
2457391.9124,-9.5425,3.9958,9.7804,141.6852,6.7622,nan,nan,nan,337.3045,HIDESF1,
2457542.3131,20.8384,8.0318,nan,nan,nan,nan,nan,nan,347.7189,HIDESF1,
2457591.2241,-27.1033,4.5100,9.7667,161.4101,5.6619,nan,nan,nan,402.8245,HIDESF1,
2457592.1475,-16.7677,5.0707,9.7439,135.3162,5.7689,nan,nan,nan,398.4510,HIDESF1,
2457593.2053,-18.5811,4.7894,9.7487,133.9093,5.8903,nan,nan,nan,359.6863,HIDESF1,
2457626.1110,-35.3780,5.5137,9.7728,168.4579,6.5560,nan,nan,nan,434.1154,HIDESF1,
2457658.2585,-27.5291,5.7386,9.7564,148.6999,8.2799,nan,nan,nan,313.3545,HIDESF1,
2457676.0966,-20.6090,4.8833,9.7784,167.7045,7.1371,nan,nan,nan,332.7279,HIDESF1,
2457721.9523,19.3326,3.9392,9.8059,163.6836,6.6378,nan,nan,nan,351.6573,HIDESF1,
2457743.9591,7.8921,8.5391,9.7796,184.6772,9.3293,nan,nan,nan,140.8496,HIDESF1,
2457756.9846,0.9554,4.1941,9.7984,139.8578,8.5349,nan,nan,nan,220.0204,HIDESF1,
2457908.2386,-18.3663,4.5966,9.7696,129.6650,5.6891,nan,nan,nan,379.3303,HIDESF1,
2457923.2240,-25.4791,4.8569,9.7551,150.5404,7.8233,nan,nan,nan,317.5371,HIDESF1,
2457950.1469,-4.8390,5.4745,9.8484,173.0227,12.6765,nan,nan,nan,235.3112,HIDESF1,
2457961.1584,-14.7977,5.3596,9.8749,137.0389,5.7698,nan,nan,nan,343.5979,HIDESF1,
2457986.1390,-11.1629,5.2489,9.8724,185.9439,7.2214,nan,nan,nan,375.8272,HIDESF1,
2458022.1478,27.6118,4.7014,9.7717,142.9457,5.7079,nan,nan,nan,425.3347,HIDESF1,
2458082.9937,3.9012,4.3911,9.7707,156.0277,9.4159,nan,nan,nan,266.8217,HIDESF1,
2458100.8972,-5.8851,4.1631,9.7503,180.0448,9.8951,nan,nan,nan,305.6398,HIDESF1,
