54549.6516,-21.500,0.007,-0.024,HD141399,SOPHIE
54553.6093,-21.498,0.006,-0.027,HD141399,SOPHIE
54554.6072,-21.508,0.006,-0.026,HD141399,SOPHIE
54679.3364,-21.593,0.006,-0.017,HD141399,SOPHIE
54682.3426,-21.594,0.006,-0.023,HD141399,SOPHIE
54697.3315,-21.571,0.006,-0.030,HD141399,SOPHIE
54701.3423,-21.537,0.008,-0.031,HD141399,SOPHIE
54722.2965,-21.500,0.007,-0.022,HD141399,SOPHIE
54734.2733,-21.508,0.006,-0.027,HD141399,SOPHIE
54874.6676,-21.600,0.006,-0.023,HD141399,SOPHIE
54874.6701,-21.596,0.006,-0.026,HD141399,SOPHIE
54875.7059,-21.606,0.006,-0.029,HD141399,SOPHIE
54886.7226,-21.576,0.006,-0.029,HD141399,SOPHIE
54893.6647,-21.577,0.006,-0.028,HD141399,SOPHIE
54903.6602,-21.559,0.006,-0.030,HD141399,SOPHIE
54911.6409,-21.556,0.006,-0.022,HD141399,SOPHIE
54924.5885,-21.558,0.006,-0.031,HD141399,SOPHIE
54934.5793,-21.557,0.006,-0.030,HD141399,SOPHIE
54946.5933,-21.547,0.006,-0.029,HD141399,SOPHIE
54950.5574,-21.547,0.006,-0.025,HD141399,SOPHIE
54956.4393,-21.540,0.006,-0.041,HD141399,SOPHIE
54960.4374,-21.563,0.006,-0.032,HD141399,SOPHIE
55010.3494,-21.545,0.006,-0.029,HD141399,SOPHIE
55029.4153,-21.605,0.006,-0.026,HD141399,SOPHIE
55050.3988,-21.611,0.006,-0.031,HD141399,SOPHIE
55059.3470,-21.611,0.006,-0.032,HD141399,SOPHIE
55078.3233,-21.601,0.006,-0.029,HD141399,SOPHIE
55087.4208,-21.582,0.006,-0.043,HD141399,SOPHIE
55092.3354,-21.584,0.006,-0.031,HD141399,SOPHIE
55098.2892,-21.596,0.006,-0.033,HD141399,SOPHIE
55240.7032,-21.604,0.006,-0.018,HD141399,SOPHIE
55242.7086,-21.591,0.006,-0.029,HD141399,SOPHIE
55266.6331,-21.597,0.007,-0.028,HD141399,SOPHIE
55283.5204,-21.597,0.006,-0.028,HD141399,SOPHIE
55289.4988,-21.594,0.006,-0.029,HD141399,SOPHIE
55305.3750,-21.592,0.006,-0.027,HD141399,SOPHIE
55316.5933,-21.577,0.006,-0.034,HD141399,SOPHIE
55327.4968,-21.576,0.006,-0.027,HD141399,SOPHIE
55330.4318,-21.551,0.006,-0.026,HD141399,SOPHIE
55333.4791,-21.549,0.006,-0.028,HD141399,SOPHIE
55344.4549,-21.514,0.006,-0.027,HD141399,SOPHIE
55349.5717,-21.506,0.006,-0.024,HD141399,SOPHIE
55360.4502,-21.503,0.006,-0.049,HD141399,SOPHIE
55360.4528,-21.490,0.006,-0.038,HD141399,SOPHIE
55367.5142,-21.481,0.006,-0.032,HD141399,SOPHIE
55379.4619,-21.521,0.006,-0.029,HD141399,SOPHIE
55384.3968,-21.483,0.006,-0.023,HD141399,SOPHIE
55384.3988,-21.469,0.006,-0.042,HD141399,SOPHIE
55391.3788,-21.524,0.006,-0.030,HD141399,SOPHIE
55398.3613,-21.521,0.006,-0.026,HD141399,SOPHIE
55424.3308,-21.578,0.006,-0.030,HD141399,SOPHIE
55436.3719,-21.546,0.006,-0.030,HD141399,SOPHIE
55442.3083,-21.561,0.006,-0.024,HD141399,SOPHIE
55449.2859,-21.545,0.006,-0.020,HD141399,SOPHIE
55465.2745,-21.551,0.006,-0.024,HD141399,SOPHIE
55466.2831,-21.561,0.006,-0.030,HD141399,SOPHIE
