6462.687071,27187.63,0.99,6545.76,1.97,51.52,0.02,-51.20,1.97,0.167,0.001,-4.987,0.006
6463.585847,27188.42,0.92,6543.28,1.85,51.51,0.01,-51.57,1.85,0.168,0.001,-4.981,0.005
6464.608941,27188.24,1.78,6554.42,3.56,51.31,0.03,-46.34,3.56,0.160,0.003,-5.025,0.018
6465.607826,27191.83,0.97,6541.95,1.94,51.48,0.02,-51.29,1.94,0.167,0.001,-4.987,0.006
6466.609946,27189.30,0.82,6541.98,1.64,51.48,0.01,-47.56,1.64,0.169,0.001,-4.980,0.004
6479.507994,27191.99,0.79,6543.00,1.58,51.53,0.01,-50.94,1.58,0.167,0.001,-4.989,0.004
6480.515358,27190.36,0.92,6550.19,1.83,51.50,0.01,-50.10,1.83,0.166,0.001,-4.996,0.005
6481.507813,27187.49,1.46,6545.91,2.92,51.51,0.02,-48.48,2.92,0.156,0.002,-5.050,0.014
6482.496905,27187.12,1.04,6546.86,2.09,51.51,0.02,-49.39,2.09,0.168,0.001,-4.985,0.007
6495.687006,27187.38,1.07,6546.23,2.13,51.46,0.02,-52.65,2.13,0.162,0.001,-5.018,0.007
6496.673668,27184.18,1.17,6549.67,2.34,51.41,0.02,-51.86,2.34,0.171,0.001,-4.968,0.007
6498.692661,27193.04,1.27,6545.55,2.54,51.47,0.02,-51.30,2.54,0.170,0.002,-4.971,0.009
6500.484997,27189.47,1.15,6550.87,2.30,51.49,0.02,-51.60,2.30,0.171,0.001,-4.967,0.007
6510.580278,27189.32,0.93,6543.77,1.86,51.49,0.01,-51.32,1.86,0.167,0.001,-4.988,0.005
6530.576531,27189.37,0.86,6549.49,1.72,51.46,0.01,-48.49,1.72,0.167,0.001,-4.986,0.005
6545.461953,27192.58,0.89,6545.17,1.78,51.43,0.01,-51.29,1.78,0.173,0.001,-4.958,0.005
6549.474297,27191.45,0.88,6551.65,1.76,51.44,0.01,-51.14,1.76,0.172,0.001,-4.964,0.005
6554.397745,27197.82,1.29,6543.94,2.59,51.42,0.02,-53.03,2.59,0.172,0.002,-4.964,0.009
6557.422004,27190.60,0.78,6548.76,1.56,51.42,0.01,-49.71,1.56,0.168,0.001,-4.984,0.004
6562.486428,27187.26,1.38,6559.69,2.76,51.37,0.02,-44.94,2.76,0.164,0.002,-5.004,0.012
6563.397840,27194.49,0.94,6552.17,1.87,51.42,0.01,-51.11,1.87,0.166,0.001,-4.992,0.006
6564.370021,27191.11,0.72,6553.03,1.43,51.41,0.01,-52.09,1.43,0.169,0.001,-4.978,0.003
6565.380932,27191.43,0.81,6550.48,1.61,51.40,0.01,-51.16,1.61,0.170,0.001,-4.973,0.004
6567.372628,27188.94,0.74,6553.46,1.49,51.40,0.01,-49.90,1.49,0.169,0.001,-4.975,0.004
6571.370033,27190.25,1.28,6557.86,2.55,51.39,0.02,-49.70,2.55,0.170,0.002,-4.974,0.009
6572.456164,27190.68,0.76,6552.20,1.52,51.39,0.01,-51.20,1.52,0.168,0.001,-4.983,0.004
6573.376405,27194.10,0.90,6556.46,1.81,51.03,0.01,-51.32,1.81,0.170,0.001,-4.974,0.005
6580.317360,27191.85,0.89,6555.88,1.78,51.36,0.01,-51.05,1.78,0.167,0.001,-4.987,0.005
6581.387972,27187.04,1.11,6565.17,2.21,51.34,0.02,-53.24,2.21,0.164,0.001,-5.002,0.008
6582.353398,27191.09,1.03,6562.47,2.05,51.35,0.02,-48.38,2.05,0.166,0.001,-4.993,0.007
6584.336699,27191.35,0.87,6556.33,1.74,51.35,0.01,-52.32,1.74,0.168,0.001,-4.983,0.005
6602.380113,27194.56,1.20,6569.43,2.40,51.33,0.02,-52.53,2.40,0.165,0.002,-4.998,0.009
6603.386024,27190.04,0.87,6563.48,1.73,51.38,0.01,-48.45,1.73,0.167,0.001,-4.989,0.005
6604.384367,27190.27,0.96,6564.02,1.93,51.35,0.02,-50.43,1.93,0.169,0.001,-4.979,0.006
6611.306522,27196.01,1.13,6561.32,2.27,51.30,0.02,-48.72,2.27,0.169,0.001,-4.977,0.007
6720.760325,27199.12,1.15,6567.84,2.30,51.32,0.02,-44.41,2.30,0.168,0.002,-4.983,0.008
6737.760179,27199.87,1.25,6483.09,2.50,51.94,0.02,-52.91,2.50,0.170,0.002,-4.973,0.010
6762.710365,27200.50,1.19,6479.95,2.37,51.92,0.02,-51.11,2.37,0.168,0.002,-4.983,0.009
6764.738259,27201.03,1.16,6486.30,2.31,51.97,0.02,-50.93,2.31,0.168,0.002,-4.983,0.008
6765.687144,27197.50,1.11,6477.58,2.22,51.97,0.02,-53.84,2.22,0.166,0.002,-4.992,0.008
6769.626079,27199.27,1.10,6485.49,2.20,51.96,0.02,-54.18,2.20,0.172,0.001,-4.965,0.007
6783.654833,27196.59,0.79,6485.98,1.58,51.98,0.01,-52.05,1.58,0.169,0.001,-4.976,0.004
6784.634652,27198.71,0.93,6482.37,1.85,52.00,0.01,-53.80,1.85,0.170,0.001,-4.970,0.006
6785.688355,27197.92,1.10,6481.01,2.19,52.00,0.02,-54.15,2.19,0.170,0.001,-4.974,0.007
6798.697716,27198.40,0.75,6484.94,1.51,51.97,0.01,-50.49,1.51,0.171,0.001,-4.969,0.004
6799.602134,27200.06,0.88,6483.45,1.76,51.98,0.01,-51.94,1.76,0.171,0.001,-4.969,0.005
6800.652078,27200.66,1.00,6481.40,2.01,52.03,0.02,-51.48,2.01,0.170,0.001,-4.972,0.007
6801.542851,27200.75,0.91,6486.50,1.82,51.97,0.01,-54.20,1.82,0.171,0.001,-4.966,0.006
6802.560381,27197.15,2.19,6475.50,4.38,51.93,0.04,-56.75,4.38,0.167,0.005,-4.988,0.026
6803.610318,27194.85,1.06,6484.51,2.12,51.99,0.02,-52.10,2.12,0.172,0.001,-4.964,0.007
6813.645706,27199.13,0.72,6485.52,1.43,51.96,0.01,-51.33,1.43,0.168,0.001,-4.980,0.004
6814.670895,27203.53,0.80,6484.77,1.60,51.99,0.01,-48.23,1.60,0.173,0.001,-4.958,0.004
6815.594026,27200.04,0.71,6486.35,1.41,51.98,0.01,-50.06,1.41,0.170,0.001,-4.970,0.003
6816.568903,27197.07,0.77,6480.54,1.54,51.97,0.01,-51.69,1.54,0.167,0.001,-4.987,0.004
6828.505375,27201.69,0.92,6478.80,1.84,51.98,0.01,-50.70,1.84,0.175,0.001,-4.949,0.006
6829.468551,27199.90,1.15,6481.67,2.30,51.95,0.02,-51.56,2.30,0.170,0.002,-4.970,0.009
6830.630863,27199.30,1.04,6483.08,2.08,51.96,0.02,-51.06,2.08,0.171,0.001,-4.965,0.007
6831.669773,27197.93,0.93,6478.68,1.86,52.03,0.01,-53.50,1.86,0.170,0.001,-4.972,0.006
6832.514777,27198.78,0.87,6480.74,1.74,52.00,0.01,-51.82,1.74,0.169,0.001,-4.976,0.005
6833.555855,27201.48,1.13,6478.24,2.26,52.04,0.02,-52.97,2.26,0.167,0.002,-4.990,0.008
6834.527024,27201.49,1.01,6479.33,2.01,52.01,0.02,-53.33,2.01,0.167,0.001,-4.989,0.007
6834.702498,27200.36,1.02,6477.34,2.04,51.98,0.02,-50.52,2.04,0.173,0.001,-4.959,0.007
6835.545614,27200.75,0.95,6481.58,1.91,51.95,0.02,-48.32,1.91,0.172,0.001,-4.963,0.006
6835.667086,27196.35,1.03,6477.95,2.06,51.98,0.02,-51.94,2.06,0.174,0.001,-4.954,0.007
6836.661094,27200.05,1.51,6487.06,3.02,51.94,0.02,-52.69,3.02,0.175,0.003,-4.948,0.013
6845.509531,27198.33,0.84,6476.02,1.68,52.01,0.01,-51.16,1.68,0.167,0.001,-4.986,0.005
6846.436852,27198.73,0.91,6480.05,1.83,52.02,0.01,-51.85,1.83,0.167,0.001,-4.987,0.006
6847.612756,27204.19,1.46,6478.75,2.92,52.03,0.02,-51.61,2.92,0.168,0.002,-4.984,0.013
6848.631744,27203.07,0.97,6483.40,1.94,51.99,0.02,-53.44,1.94,0.172,0.001,-4.961,0.006
6849.564270,27197.30,1.15,6480.94,2.31,51.97,0.02,-49.34,2.31,0.171,0.002,-4.967,0.008
