2453031.73136,-93.432,1.577,51848.241,2.089,-123.391960238,1.48335138155,51849.245854,1.83305132999,-123.391960238,1.48335138155,6.089129121170016,14.238050767087191,-24.5120576604,3.53881525864,0.4757034855069539,0.001966769988452752,0.26552787276437473,0.002475377298108208,0.34184103820240425,0.003143780420107082,0,6.20778056568,42.3670808604,-0.00134028899005,51.63,41.1,2453031.73061,6.17701635339,6.17252317532,0.,-9999999,0.,0.658,0.535,1.005,-9999999,0.49,149.9958,6.06686900522,14.1901959379,2004-01-27T05:25:58.273,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR,DARK,K0
2453034.62606,-93.722,1.3,51847.978,1.469,-122.900202372,1.11166087808,51849.1639197,1.14906482468,-122.900202372,1.11166087808,-21.265411041239197,10.814856395879945,-14.1479561437,2.01412148358,0.4741477284363826,0.0013405841345319304,0.2540822210584419,0.0017103487799700653,0.3428831856979618,0.002188231544842058,0,6.22147622407,42.250619418,-0.00463048265449,51.63,56.4,2453034.62532,5.44838570224,5.44387447608,0.,-9999999,0.,1.44,0.673,1.186,-9999999,0.5,224.7997,-21.2657146024,10.7717964403,2004-01-30T02:53:36.663,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR,DARK,K0
2453374.80116,24.722,1.351,51967.531,1.39,-7.15708558885,1.03080089611,51966.5885741,0.962539788305,-7.15708558885,1.03080089611,11.596707110606632,9.04428206592567,-15.3859102785,2.03094881281,0.4707143769329624,0.0012089262470979122,0.25816850004287756,0.0015020285939522148,0.3408667023445705,0.0019314374201322767,0,6.22345283212,42.2313325504,0.00176372940773,51.6,63.2,2453374.80042,12.5805716022,12.5759567267,0.,-9999999,0.029,-1.261,0.873,-0.971,-9999999,0.49,316.7775,11.5686785501,9.02829673946,2005-01-04T07:06:08.334,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR,DARK,K0
2453410.70624,27.794,1.352,51969.706,1.383,-2.74686738628,1.03206430111,51969.7700929,0.952550313571,-2.74686738628,1.03206430111,-1.1419501695614123,10.789437495089535,-22.3431225337,1.88436612655,0.4677429831718735,0.0012092073145170776,0.250756807732084,0.0014919389459036442,0.3430453613859078,0.0019233310565613668,0,6.2215625402,42.287596594,-0.00156199442911,51.6,63.7,2453410.70548,1.68108139033,1.67652965828,0.,-9999999,0.032,0.077,0.873,0.032,-9999999,0.51,270.7009,-1.15113727667,10.7838475043,2005-02-09T04:48:26.730,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR,DARK,K0
2453699.85758,5.913,1.562,51948.307,1.573,-24.5749027281,1.29488810934,51948.0465728,1.21212263807,-24.5749027281,1.29488810934,-1.0819229098614433,10.62110228501686,-19.1335186902,2.01777983066,0.4697763993387164,0.0014378883447266106,0.26293587305784977,0.0018014083547357078,0.33883784709383546,0.0023088911507949035,0,6.22769651568,42.1670166967,-0.00234634520073,51.6,54.,2453699.85684,18.9558707517,18.9511126136,0.,-9999999,0.056,0.13,0.873,-0.316,-9999999,0.51,158.3983,-1.08550403496,10.5599696587,2005-11-25T08:31:47.329,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR,DARK,K0
2453762.70067,-1.444,1.145,51941.694,1.135,-32.4415665747,0.973125505034,51941.2358808,0.840443732913,-32.4415665747,0.973125505034,18.540612098970488,7.667223770288052,-10.1191191368,1.44234130507,0.46983492887196543,0.0011276919241466463,0.25777355241104905,0.0013747868661647077,0.34362963036757327,0.0017722922100104476,0,6.23003573307,42.1333802971,-0.00335846051274,51.6,68.9,2453762.70004,6.10964812795,6.10479370634,0.,-9999999,0.061,-0.38,0.604,-0.519,-9999999,0.51,318.5011,18.5129883426,7.53301107279,2006-01-27T04:40:14.728,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR,DARK,K0
2453781.72446,-7.934,4.726,51934.26,5.043,-39.2568707406,4.64508393047,51933.3683434,4.94174702149,-39.2568707406,4.64508393047,24.450885258086096,36.07753199376175,15.9796192795,8.21699824263,0.4690312810747232,0.005274836751859391,0.24872702831695717,0.007330921450761101,0.3423196811365129,0.009438547067897169,0,6.20618738029,41.760362707,0.0166372820737,51.6,17.1,2453781.72377,-0.300464413077,-0.305150391423,0.,-9999999,0.063,-0.705,0.873,-0.955,-9999999,0.31,238.8997,24.5120914426,36.0749070425,2006-02-15T05:15:42.133,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR,DARK,K0
2453789.71689,-5.401,1.942,51940.417,2.085,-36.4738128818,1.73514072984,51939.5406857,1.82766453072,-36.4738128818,1.73514072984,9.682189359485038,14.270054797032651,-1.78844042141,3.00835553328,0.4710588928421907,0.0018913173779192525,0.253315749592913,0.0024238352267737973,0.34038619603132686,0.0030982860842160976,0,6.23307476726,42.0499029725,-0.000859211418629,51.6,41.6,2453789.71624,-2.96454635628,-2.96929737212,0.,-9999999,0.064,-0.455,0.873,-0.94,-9999999,0.44,158.3999,9.69255965611,14.2273155518,2006-02-23T05:04:56.128,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR,DARK,K0
2454077.85433,-72.906,1.193,51869.76,1.204,-103.788482974,0.948371043373,51868.893787,0.808601113562,-103.788482974,0.948371043373,6.256730849203088,6.631010586154031,-12.6660964374,1.62116335581,0.4716156132545765,0.0011094850682358453,0.25345159269270306,0.0013335693162385973,0.34176389986981826,0.0017080933736343938,0,6.22953867507,42.137031149,-0.00290297559066,51.6,71.,2454077.85369,17.8273913159,17.8224421233,0.,-9999999,0.088,-0.264,0.724,-0.954,-9999999,0.47,300.0016,6.22930608561,6.62099225326,2006-12-08T08:24:56.926,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR,DARK,K0
2454084.80908,-74.947,1.564,51868.206,1.586,-105.188421052,1.29748433891,51868.3929621,1.2293719564,-105.188421052,1.29748433891,-0.3979940706299489,12.895396996256045,-11.9826430087,2.07356972282,0.47224342986057505,0.001468320246282949,0.2555690427969844,0.0018200452290588012,0.33938775693129497,0.0023147841170574708,0,6.23508973134,42.0799651159,0.00322334738561,51.6,53.6,2454084.80844,16.9315632112,16.92664393,0.,-9999999,0.089,0.377,0.873,0.098,-9999999,0.45,159.2018,-0.434879819813,12.8870779344,2006-12-15T07:20:22.020,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR,DARK,K0
