59648.33296,70.3026,0.0052,-0.0097,SOPHIE
59803.61773,70.2845,0.0043,-0.0196,SOPHIE
59815.60996,70.27,0.0033,0.0107,SOPHIE
59816.63756,70.2781,0.0039,-0.0033,SOPHIE
59824.51153,70.3158,0.0043,-0.0242,SOPHIE
59827.62803,70.2833,0.0034,-0.0081,SOPHIE
59841.57065,70.3057,0.0051,-0.0114,SOPHIE
59860.49069,70.2959,0.0035,0.0023,SOPHIE
59863.50478,70.2772,0.0043,-0.0041,SOPHIE
59865.60809,70.2935,0.0037,0.0,SOPHIE
59880.63334,70.266,0.004,-0.006,SOPHIE
59881.50296,70.2852,0.0034,-0.0033,SOPHIE
59889.50012,70.2898,0.0034,0.0163,SOPHIE
59936.47521,70.29,0.0035,0.0037,SOPHIE
59978.34257,70.2958,0.0035,-0.0193,SOPHIE
60168.61473,70.298,0.0032,0.0034,SOPHIE
60176.63613,70.2932,0.0033,0.0093,SOPHIE
60194.65866,70.294,0.0034,0.0077,SOPHIE
60212.53251,70.2774,0.0033,-0.0078,SOPHIE
60214.54653,70.2903,0.0033,0.011,SOPHIE
60220.52212,70.3057,0.0036,0.012,SOPHIE
60229.60612,70.2806,0.0034,-0.0025,SOPHIE
60244.58895,70.2859,0.0039,0.0026,SOPHIE
60262.58747,70.289,0.0033,0.0078,SOPHIE
60281.49934,70.2955,0.0047,0.017,SOPHIE
60285.43004,70.2744,0.0033,-0.0026,SOPHIE
60294.41885,70.3016,0.004,-0.032,SOPHIE
60295.45234,70.2851,0.0035,-0.0193,SOPHIE
60296.43702,70.2906,0.0034,0.0176,SOPHIE
60300.44314,70.312,0.0051,0.0032,SOPHIE
60301.45327,70.2813,0.0044,-0.0362,SOPHIE
60323.43091,70.2907,0.0033,0.0208,SOPHIE
60334.42258,70.2994,0.0052,-0.0177,SOPHIE
60335.37212,70.3042,0.004,-0.0205,SOPHIE
60336.3065,70.3162,0.0049,0.0096,SOPHIE
60337.3786,70.3158,0.0034,-0.013,SOPHIE
60338.35946,70.3014,0.0034,0.018,SOPHIE
60354.35796,70.2847,0.0034,-0.0218,SOPHIE
60358.28907,70.2857,0.0034,0.0099,SOPHIE
