57305.68205,47.2614,0.0031,8.6844,0.0196,-5.117,0.038,0.1048,0.0012
57316.60138,47.2787,0.0037,8.6941,0.0012,-5.324,0.077,0.1061,0.0015
57348.43339,47.2923,0.0037,8.7090,0.0070,-5.375,0.087,0.1030,0.0016
57364.47354,47.3100,0.0037,8.7000,0.0016,-4.934,0.030,0.1035,0.0016
57373.47331,47.3181,0.0024,8.7140,0.0204,-5.32234900,0.03837953,0.10151542,0.00100225
57383.42396,47.3164,0.0019,8.7100,0.0159,-5.25174160,0.02190244,0.10051908,0.00075283
57440.39285,47.3392,0.0053,8.7317,0.0015,-4.98565470,0.06616642,0.10553468,0.00139587
57636.65752,47.3367,0.0037,8.7084,-0.0150,-5.29688381,0.07289167,0.10604153,0.00151269
57642.62150,47.3208,0.0043,8.6752,0.0056,-6.02214197,0.48376148,0.10579764,0.00174684
57644.64965,47.3284,0.0038,8.7149,0.0060,-5.09542687,0.05067582,0.10356874,0.00145800
57667.64170,47.2805,0.0052,8.7012,0.0184,-6.52458694,2.18479640,0.10651151,0.00217264
57670.51161,47.2830,0.0037,8.7102,0.0060,-5.84258488,0.27047302,0.10713792,0.00148529
57728.56859,47.2089,0.0025,8.6633,0.0141,-5.12637374,0.02480914,0.10513248,0.00103049
57739.47118,47.2042,0.0037,8.6640,0.0118,-5.28259255,0.06655818,0.10789865,0.00152787
57757.40727,47.1777,0.0057,8.6700,-0.0056,-5.41976984,0.16280784,0.10877298,0.00246596
57760.35394,47.1909,0.0037,8.6646,0.0213,-5.06066183,0.03821371,0.11177173,0.00152934
57795.30561,47.1728,0.0049,8.6282,0.0152,-5.33693493,0.07749329,0.10906332,0.00155285
57848.31141,47.1896,0.0042,8.6811,0.0127,-5.30151965,0.09249240,0.10529131,0.00159095
57998.64522,47.2904,0.0045,8.6777,0.0045,-5.41237479,0.11787144,0.10357970,0.00185096
58007.62807,47.2884,0.0047,8.6065,0.0160,-5.15892136,0.04825428,0.10724930,0.00156201
58066.56629,47.3357,0.0037,8.6850,0.0222,-5.10917688,0.04517155,0.10760023,0.00153959
58067.59090,47.3452,0.0024,8.6849,0.0213,-5.09007340,0.02129411,0.10850078,0.00097033
58092.56971,47.3560,0.0036,8.6900,0.0088,-5.34366757,0.07415464,0.10461059,0.00151559
58125.61855,47.3624,0.0072,8.7386,-0.0161,--,0.10541162,0.00197227
58186.30361,47.3815,0.0036,8.6629,0.0009,-5.31428390,0.07204841,0.10713875,0.00146366
