53724.281250,157.364532,5.446134,28.351837,12.729674
54101.246094,188.694458,5.341700,4.496868,11.428051
54787.367188,115.975716,6.018732,44.063915,13.946860
54794.136719,131.432480,6.817243,17.515030,16.972900
55469.292969,-67.118767,4.831201,10.277224,11.020093
55501.398438,-59.494865,5.245597,34.791744,12.544139
55872.160156,-5.727715,5.614281,20.259037,13.858949
55915.085938,-33.036228,5.399530,-14.493798,11.995239
56196.308594,-117.341850,5.343908,0.061548,11.459567
56228.417969,-103.054207,4.717327,-1.181758,9.256648
56277.070312,19079.912109,1.575818,72.490623,
56285.265625,-51.504593,5.552213,-20.738113,11.862819
56294.027344,19082.687500,1.351851,79.607620,
56320.960938,19099.830078,1.073863,78.208832,
56354.082031,-44.764050,6.146827,-8.900120,12.342397
56373.859375,19074.763672,1.408471,80.475655,
56560.218750,18994.523438,1.944061,62.862652,
56646.867188,18922.052734,3.772311,84.755180,
56647.082031,18924.863281,2.535781,77.645866,
56684.960938,18954.232422,2.214767,74.975266,
56739.839844,18942.605469,2.350626,90.072800,
56895.195312,19038.714844,2.156547,80.167732,
56927.207031,19068.636719,2.060259,85.115860,
56969.925781,19050.398438,1.721227,82.387184,
56970.171875,19051.191406,1.636067,86.967445,
56992.027344,19069.781250,4.274955,55.588459,
57065.914062,18999.933594,3.219987,82.620064,
57238.222656,18858.000000,2.074536,77.258987,
