55850.48390,-25.58500,0.00220,-0.00000,6.90000
55851.47140,-25.58700,0.00200,-0.01000,6.00000
55853.50270,-25.59000,0.00220,-0.00000,6.90000
58003.66130,-25.62000,0.00200,-0.00000,6.80000
58090.43890,-25.62600,0.00220,0.00000,6.80000
58353.65020,-25.64100,0.00210,-0.00000,6.80000
58354.59430,-25.63000,0.00210,-0.00000,6.80000
58394.52770,-25.64400,0.00210,-0.00000,6.80000
58441.39140,-25.67100,0.00210,-0.00000,6.80000
58454.35700,-25.66900,0.00210,0.00000,6.80000
58458.29900,-25.65000,0.00340,0.00000,6.00000
58470.39350,-25.60000,0.00200,0.00000,6.80000
58475.32390,-25.65000,0.00220,-0.00000,6.80000
58486.37920,-25.64600,0.00210,-0.01000,6.00000
58487.37700,-25.64300,0.00210,-0.01000,6.80000
58490.35950,-25.64200,0.00210,-0.01000,6.80000
58496.29100,-25.63400,0.00200,-0.01000,6.80000
58530.29010,-25.62700,0.00210,-0.00000,6.80000
58545.27490,-25.61200,0.00270,-0.00000,6.00000
58703.63950,-25.66300,0.00250,-0.00000,6.80000
58713.56160,-25.66200,0.00240,-0.01000,6.00000
58763.44820,-25.62800,0.00280,0.01000,6.80000
58824.39230,-25.61000,0.00210,0.00000,6.80000
58856.33500,-25.61500,0.00200,-0.00000,6.00000
58898.33170,-25.62100,0.00360,-0.00000,6.90000
58901.29320,-25.62800,0.00210,0.00000,6.90000
