2457329.3667,-22.6740,3.9290,9.3815,167.1784,9.2540,0.0909,0.0385,1.0000,281.8088,HIDESS,
2457368.3429,-17.3773,2.9029,9.7652,172.7062,6.2123,nan,nan,nan,409.0221,HIDESF1,
2457378.3892,-8.8082,3.1093,9.7373,155.0055,7.1582,nan,nan,nan,363.8053,HIDESF1,
2457392.2600,-1.3298,3.0188,9.7895,151.1643,6.2608,nan,nan,nan,353.5340,HIDESF1,
2457394.3497,9.4443,3.8556,9.7926,140.4087,9.2675,nan,nan,nan,251.5471,HIDESF1,
2457424.1896,14.7145,3.0130,9.7502,150.7432,5.7612,nan,nan,nan,380.6498,HIDESF1,
2457426.1420,6.7532,3.1761,9.7728,147.6866,5.6010,nan,nan,nan,407.5712,HIDESF1,
2457455.1837,11.2315,3.5187,9.7464,152.6740,5.8365,nan,nan,nan,386.1541,HIDESF1,
2457475.2049,14.2743,3.0502,9.7741,137.5198,5.9620,nan,nan,nan,389.7601,HIDESF1,
2457476.1061,16.4706,3.5989,9.7655,162.4110,6.6513,nan,nan,nan,378.5718,HIDESF1,
2457508.1574,7.5958,3.2275,9.7810,176.4447,7.9179,nan,nan,nan,364.2580,HIDESF1,
2457510.1420,0.2460,3.1286,9.7440,140.3289,5.2283,nan,nan,nan,356.7991,HIDESF1,
2457511.0484,5.8578,3.4238,9.3938,215.8650,6.9479,0.1426,0.0217,1.0000,401.0839,HIDESS,
2457521.0754,0.6135,2.4620,9.7487,175.9151,6.3063,nan,nan,nan,440.8507,HIDESF1,
2457524.0070,11.0683,3.0930,9.7252,167.7825,6.6074,nan,nan,nan,429.6017,HIDESF1,
2457542.0124,4.9883,3.0525,9.7649,151.8478,6.6545,nan,nan,nan,398.3950,HIDESF1,
2457545.0273,0.5280,3.0725,9.7281,157.1164,5.6815,nan,nan,nan,486.9995,HIDESF1,
2457724.3139,-4.8617,3.6901,9.7308,142.8648,9.2244,nan,nan,nan,266.1542,HIDESF1,
2457791.2449,8.2374,3.4058,9.7569,143.3419,6.9560,nan,nan,nan,333.6676,HIDESF1,
2457808.2030,10.6308,3.5606,9.7248,164.7863,7.2421,nan,nan,nan,352.7347,HIDESF1,
2457809.1930,8.9491,3.8107,9.7252,153.5118,7.9187,nan,nan,nan,313.2862,HIDESF1,
2457867.0334,5.0171,3.2579,9.7561,157.1758,5.0125,nan,nan,nan,480.5630,HIDESF1,
2457884.0825,-4.0056,3.1224,9.7466,151.4142,7.1073,nan,nan,nan,379.9378,HIDESF1,
2457885.0667,15.1805,2.9742,9.7567,168.5964,6.5642,nan,nan,nan,362.4627,HIDESF1,
2457895.9979,7.1078,2.7433,9.7477,151.9704,6.4663,nan,nan,nan,404.7760,HIDESF1,
2457908.0559,5.0404,4.2112,9.8185,162.0939,12.2558,nan,nan,nan,233.1346,HIDESF1,
2457908.0594,1.9602,3.3227,9.7400,147.8000,8.7599,nan,nan,nan,316.4807,HIDESF1,
2458081.3838,11.3963,3.8211,9.7505,146.8345,9.4903,nan,nan,nan,252.8331,HIDESF1,
2458099.2931,14.9333,4.5390,9.7245,171.5254,13.1195,nan,nan,nan,197.4514,HIDESF1,
