4989.010954,-6.808,2.07,0.141,-5.129
5042.015300,-6.981,2.33,0.139,-5.151
5042.022823,-7.225,2.69,0.140,-5.143
5042.030068,-5.198,2.43,0.139,-5.148
5042.842452,2.733,2.34,0.138,-5.160
5042.849778,8.542,2.40,0.142,-5.121
5044.044453,6.064,2.31,0.140,-5.144
5044.051871,7.646,2.41,0.142,-5.122
5044.059302,0.5691,2.50,0.141,-5.134
5048.894758,-9.479,2.81,0.143,-5.119
5048.903011,0.8293,2.58,0.138,-5.156
5048.909978,-10.21,2.55,0.143,-5.119
5073.846868,-3.122,2.10,0.138,-5.158
5074.844066,3.558,2.13,0.140,-5.143
5075.868856,5.186,2.17,0.141,-5.135
5076.756808,4.757,2.14,0.141,-5.131
5077.894672,-1.817,2.36,0.138,-5.160
5078.934772,3.732,2.30,0.142,-5.122
5079.962974,3.587,2.19,0.138,-5.161
5081.002505,-0.01607,2.06,0.142,-5.124
5082.982668,3.248,2.28,0.140,-5.146
5312.060754,-4.638,1.86,0.139,-5.148
5400.916085,5.379,1.83,0.130,-5.243
5760.064528,1.095,1.47,0.138,-5.156
5760.958645,5.477,1.40,0.139,-5.151
5761.876117,7.698,1.44,0.138,-5.162
5762.912248,11.01,1.39,0.138,-5.156
5763.870182,6.872,1.43,0.139,-5.148
5791.871645,-3.125,1.41,0.138,-5.158
5793.996566,-3.354,1.62,0.134,-5.194
5795.012741,-12.54,2.32,0.133,-5.214
5796.793068,2.139,1.39,0.139,-5.150
5797.853511,3.946,1.42,0.139,-5.155
5798.773192,2.110,1.40,0.138,-5.159
5806.823556,2.413,3.39,0.144,-5.105
5807.741761,1.946,1.66,0.134,-5.199
5808.840217,-3.365,1.59,0.140,-5.140
5809.749926,3.309,1.37,0.138,-5.161
5810.749216,4.304,1.37,0.139,-5.154
5811.865319,9.051,1.39,0.139,-5.153
5814.757203,0.7343,1.31,0.137,-5.167
6109.979987,1.176,1.47,0.138,-5.163
6110.856162,0.8962,1.45,0.136,-5.180
6111.867315,-0.7526,1.43,0.137,-5.172
6112.888295,1.613,1.40,0.137,-5.172
6113.851194,-1.007,1.53,0.128,-5.264
6114.900100,-0.06653,1.61,0.140,-5.143
6115.897107,5.523,1.44,0.138,-5.157
6173.889875,-0.9064,1.36,0.136,-5.181
6177.929359,-6.328,2.06,0.138,-5.163
6178.805849,2.821,1.53,0.138,-5.162
6209.725678,-3.584,1.54,0.136,-5.176
6469.021251,-6.178,1.57,0.135,-5.188
6476.865435,-3.477,1.66,0.136,-5.182
6478.930392,4.818,1.43,0.136,-5.184
6482.816936,5.896,1.72,0.136,-5.175
6485.831815,6.448,1.48,0.137,-5.169
6489.812275,6.556,1.50,0.137,-5.169
6492.971156,4.506,1.37,0.137,-5.172
6506.836450,5.223,1.45,0.138,-5.160
6514.012530,0.1915,1.56,0.135,-5.190
6523.856599,-7.307,1.61,0.136,-5.182
6530.849434,-7.460,1.47,0.135,-5.186
6533.858801,-0.1649,1.52,0.136,-5.182
6827.048202,-6.243,1.49,0.137,-5.169
6831.048705,0.2383,1.43,0.138,-5.160
6843.933177,0.6757,1.40,0.137,-5.170
6844.883911,-1.279,1.37,0.137,-5.171
6848.021345,2.248,1.67,0.136,-5.175
6851.032590,6.751,1.59,0.135,-5.189
6854.940862,-4.402,1.81,0.138,-5.162
6862.004905,-0.7856,1.69,0.139,-5.155
6864.882577,2.474,1.30,0.136,-5.181
6866.799536,-2.928,1.68,0.126,-5.283
6872.043383,-2.416,1.66,0.133,-5.214
7207.909288,3.723,1.40,0.136,-5.180
7215.980155,5.996,1.35,0.136,-5.175
7973.005301,0.3778,1.80,0.138,-5.165
8617.957740,0.9470,1.60,0.139,-5.155
8650.990784,-5.937,1.42,0.138,-5.160
8713.849748,-1.146,1.44,0.140,-5.143
8737.770055,-3.219,1.54,0.136,-5.178
8787.860519,10.01,2.71,0.129,-5.248
8794.768410,0.4616,1.64,0.139,-5.154
8833.720875,-8.637,2.11,0.136,-5.182
9002.986627,-1.008,1.49,0.138,-5.156
9007.926941,-5.977,1.47,0.138,-5.165
9024.960501,-3.754,1.33,0.137,-5.168
9028.974773,0.1440,1.37,0.140,-5.147
9030.987142,3.782,1.47,0.139,-5.154
9036.004216,3.828,1.43,0.139,-5.155
9040.020333,3.269,1.41,0.138,-5.161
9044.967398,-4.410,1.56,0.140,-5.141
9068.943564,-0.2669,1.80,0.140,-5.143
9078.868872,-3.440,1.49,0.137,-5.168
9089.957983,-0.4939,1.48,0.137,-5.168
9092.967693,-6.245,1.35,0.137,-5.170
9094.871407,-0.2579,1.40,0.137,-5.166
9097.931372,0.6387,1.53,0.138,-5.161
9101.985029,-1.142,1.71,0.132,-5.222
9114.936748,3.563,1.64,0.137,-5.170
9117.874902,3.033,1.55,0.138,-5.156
9118.898242,5.705,1.80,0.131,-5.228
9121.909050,1.203,1.61,0.137,-5.170
9123.880974,-5.099,1.52,0.136,-5.177
9151.726381,-1.278,1.75,0.137,-5.168
9153.824885,-4.188,1.74,0.133,-5.208
9472.896054,-2.739,1.43,0.139,-5.148
9481.853955,-0.02869,1.42,0.140,-5.146
9509.879958,-2.817,1.95,0.108,-5.613
9681.084236,0.9344,2.00,0.143,-5.118
9897.774486,-3.084,2.05,0.140,-5.146
