6124.669057,-8.86686,0.00532,10.24411,33.391,1801
6126.621107,-8.79911,0.00765,10.20340,32.630,900
6130.660528,-8.78466,0.01157,10.28779,33.022,1801
6134.862239,-8.77082,0.00927,10.24814,33.241,1801
6149.605094,-8.84750,0.00650,10.21759,33.202,1801
6158.790085,-8.79785,0.00646,10.25196,33.230,1801
6184.759108,-8.86304,0.00588,10.26443,33.269,1801
6186.672135,-8.78884,0.00528,10.21761,33.264,1801
6203.500255,-8.83993,0.00691,10.22840,32.968,1801
6210.575127,-8.78411,0.00597,10.22859,33.152,1801
6211.542701,-8.85013,0.00572,10.26108,32.848,1801
6212.622695,-8.84728,0.00545,10.25515,33.174,1801
6218.547329,-8.80408,0.00607,10.24419,33.102,1801
6508.632066,-8.87388,0.00535,10.24053,33.286,1801
6509.765168,-8.79309,0.00493,10.21228,33.546,1801
6514.638151,-8.78896,0.00736,10.23616,33.635,920
6546.660345,-8.80872,0.00615,10.23662,33.361,1801
6560.518143,-8.81683,0.00799,10.21335,33.207,1601
6567.587620,-8.86976,0.00634,10.25853,33.347,1801
6591.583935,-8.86727,0.00695,10.19740,32.494,1801
6592.536182,-8.80413,0.00607,10.21857,33.348,1801
6594.572954,-8.84269,0.00585,10.20265,33.475,1801
6782.845861,-8.75300,0.00632,10.25220,33.265,1801
6807.847480,-8.82791,0.00722,10.27806,33.448,1800
6835.719499,-8.86823,0.00748,10.24989,33.183,1801
6858.660427,-8.82156,0.00779,10.27319,32.733,900
6858.673158,-8.82384,0.00782,10.27298,32.724,900
6858.686064,-8.80690,0.00822,10.21180,32.724,900
6858.698969,-8.83302,0.00805,10.21617,32.745,900
6858.711712,-8.81832,0.00844,10.20692,32.788,900
6858.724618,-8.83055,0.00787,10.23135,32.702,900
6858.737500,-8.83470,0.00797,10.25588,32.824,900
6858.750243,-8.85767,0.00794,10.23089,32.837,900
6858.762986,-8.85060,0.00809,10.20140,32.797,900
6858.775729,-8.86235,0.00797,10.24995,32.787,900
6858.788658,-8.85667,0.00776,10.23362,32.783,901
6858.801401,-8.85026,0.00822,10.24290,32.667,900
6858.814144,-8.83382,0.00824,10.26246,32.746,900
6858.827073,-8.84359,0.00845,10.26101,32.666,900
6858.839816,-8.81927,0.00844,10.27136,32.716,900
6858.852733,-8.80565,0.00899,10.28390,32.470,900
6858.865650,-8.82167,0.00863,10.20815,32.755,900
6858.878590,-8.81810,0.00830,10.27092,32.616,900
6858.891333,-8.79254,0.00817,10.19926,32.747,900
6858.904261,-8.79426,0.00818,10.25753,32.649,900
6858.916993,-8.81244,0.00858,10.25864,32.646,901
6858.929736,-8.82536,0.00841,10.25513,32.670,900
6858.942491,-8.84566,0.00976,10.26837,32.367,900
