2451987.3376,38.3348,4.2842,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452016.2007,35.6853,7.1707,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452018.2127,20.9428,2.8616,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452036.1503,20.3266,4.7160,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452041.2751,5.7411,2.8682,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452043.1373,6.0061,2.9711,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452111.0354,1.1567,3.7162,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452124.0408,-25.1246,3.9146,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452134.0371,-8.3295,3.8991,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452143.9946,-16.9362,3.4658,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452211.9382,30.5896,4.6792,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452335.3438,-4.5131,3.6915,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452350.2516,-31.2898,18.0695,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452351.3019,-5.4165,2.5444,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452361.2960,-9.7502,5.2523,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452369.2848,-1.4385,3.3401,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452383.2374,2.3970,8.9722,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452408.1030,27.9748,4.1844,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452415.2233,4.4758,4.8886,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452477.1982,12.9017,3.3144,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452488.0789,-6.9511,3.2418,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452506.0092,9.7461,3.6210,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452509.0193,20.3050,6.4064,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452524.9663,17.1007,8.8649,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452525.9679,8.7132,3.7473,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452540.9443,13.8625,3.6286,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2452568.9902,-0.2625,3.7562,nan,nan,nan,nan,nan,nan,nan,HIDESS,
