6931.489137,-71392.69,2.57,7270.81,5.15,63.08,0.04,-65.00,5.15,0.159,0.008,-4.966,0.049
6931.511299,-71387.62,2.42,7253.63,4.84,63.16,0.04,-58.88,4.84,0.159,0.008,-4.970,0.046
6934.412230,-71392.57,1.88,7259.03,3.76,63.06,0.03,-68.12,3.76,0.160,0.005,-4.959,0.027
6936.423114,-71391.94,1.67,7265.39,3.35,63.04,0.03,-64.99,3.35,0.159,0.004,-4.968,0.023
6939.395032,-71381.75,1.80,7259.77,3.60,62.98,0.03,-56.26,3.60,0.161,0.004,-4.956,0.025
6967.373213,-71354.82,1.81,7244.21,3.61,62.98,0.03,-62.61,3.61,0.161,0.005,-4.953,0.026
6968.374089,-71366.31,8.90,7247.47,17.80,61.71,0.15,-22.12,17.80,0.137,0.046,-5.120,0.393
6969.379450,-71352.66,3.10,7263.40,6.19,62.69,0.05,-59.04,6.19,0.166,0.011,-4.926,0.061
7106.689371,-71387.66,3.61,7254.58,7.22,63.14,0.06,-67.43,7.22,0.157,0.014,-4.983,0.088
7107.726309,-71386.31,2.13,7242.24,4.26,63.16,0.04,-51.27,4.26,0.148,0.006,-5.042,0.043
7115.704026,-71402.19,2.40,7244.66,4.80,62.98,0.04,-64.33,4.80,0.152,0.007,-5.008,0.048
7116.696210,-71401.01,1.80,7251.95,3.59,62.97,0.03,-59.88,3.59,0.155,0.004,-4.993,0.028
7117.704788,-71395.96,1.89,7252.59,3.79,62.94,0.03,-65.45,3.79,0.160,0.005,-4.961,0.028
7118.685556,-71397.24,1.83,7246.37,3.67,63.08,0.03,-62.72,3.67,0.156,0.005,-4.988,0.028
7121.683173,-71405.46,1.93,7244.62,3.86,63.14,0.03,-68.93,3.86,0.164,0.005,-4.938,0.028
7122.694564,-71403.64,1.85,7257.86,3.70,63.08,0.03,-65.78,3.70,0.153,0.005,-5.006,0.031
7123.675090,-71400.91,3.72,7256.72,7.44,63.05,0.06,-63.81,7.44,0.136,0.015,-5.130,0.130
7184.673307,-71490.52,3.27,7227.12,6.54,63.17,0.06,-62.15,6.54,0.163,0.012,-4.942,0.065
7225.590484,-71522.24,4.74,7250.92,9.48,63.14,0.08,-78.89,9.48,0.156,0.020,-4.989,0.123
7253.405917,-71545.15,1.61,7246.99,3.21,63.20,0.03,-65.26,3.21,0.163,0.004,-4.944,0.020
