55763.819151,10.15752,0.02131,0.05014,8.10311,1800.739
55851.529532,10.32188,0.01533,0.06397,8.13272,1800.779
55856.517662,10.15289,0.01876,0.05103,7.99367,1800.760
55862.536048,10.12144,0.01859,0.06760,7.96811,2700.653
55864.512572,10.27916,0.01307,0.08681,8.00986,2700.629
55873.519715,10.31481,0.01471,-0.01320,8.07847,2700.590
55874.533428,10.12810,0.02335,0.02554,8.07638,2700.578
55880.520328,10.14938,0.01374,0.03756,8.12283,2700.612
55883.520150,10.13481,0.01544,0.07761,7.99870,2700.570
55886.524004,10.16068,0.02235,0.00779,8.10462,2700.714
55887.525884,10.22237,0.01425,0.04400,8.12974,2700.615
56024.897192,10.13704,0.01300,0.06581,8.19196,2700.825
56025.905107,10.27451,0.01353,0.04640,8.17973,2700.744
56039.910180,10.16630,0.01359,0.03692,8.09904,2700.612
56049.868570,10.16478,0.01037,0.03499,8.08439,2700.753
56068.836042,10.26920,0.01642,0.07970,8.15515,1800.817
56069.867043,10.27593,0.02277,0.03963,8.07610,1800.877
56075.762539,10.33804,0.01800,0.05597,8.15769,1800.778
56078.773041,10.34460,0.02223,-0.00112,8.10758,1800.777
56097.727277,10.23086,0.04088,-0.02250,8.06053,490.541
56097.770775,10.25853,0.02714,0.11362,8.14068,899.926
56097.785440,10.26196,0.02073,0.03621,8.12488,1200.205
56097.801853,10.25655,0.02117,0.00480,8.17726,1200.145
56097.818266,10.20717,0.02031,-0.01966,8.15894,1200.145
56097.834679,10.20516,0.02055,0.00314,8.15185,1200.185
56097.851103,10.25102,0.02123,0.09586,8.10796,1200.206
56097.867505,10.19039,0.02350,0.07072,8.10005,1200.206
56097.883929,10.20208,0.02590,0.13304,8.16187,1200.145
56097.900331,10.19742,0.02661,-0.01887,8.20133,1200.186
56097.916547,10.21287,0.02724,0.06568,8.15818,1200.166
56101.731161,10.12738,0.01301,0.05638,8.08393,2700.729
56102.682563,10.32028,0.01396,0.06145,8.15483,1800.796
56103.726688,10.28931,0.00932,0.04324,8.14391,2700.638
56104.887774,10.13723,0.01731,0.01566,8.12732,1800.754
56108.789207,10.28524,0.01959,0.02218,8.07482,1800.757
56181.527589,10.12948,0.01378,0.04246,8.06343,1800.758
56182.573515,10.31644,0.01447,0.03865,8.10401,1800.761
56175.511112,10.14076,0.01276,0.01021,6.47684,600.000
56175.628756,10.14778,0.00588,0.03243,6.48203,900.000
56175.705893,10.16635,0.00806,0.07829,6.50542,900.000
56177.493540,10.14451,0.07107,0.28220,6.68849,900.000
56180.557838,10.21668,0.03152,0.05651,6.57024,900.000
56180.568439,10.31726,0.02503,0.11574,6.58278,899.999
56180.580811,10.24402,0.02094,-0.00528,6.43338,900.000
56180.592118,10.27496,0.01876,0.05304,6.46499,899.999
56180.603437,10.27761,0.01563,0.02002,6.54919,900.000
56180.618170,10.26044,0.01064,0.04299,6.52514,899.999
56180.629697,10.24003,0.01270,0.01871,6.55054,900.000
56180.641235,10.21874,0.00885,0.06212,6.51607,900.000
56180.653086,10.22983,0.00738,0.04671,6.50678,899.999
56180.664116,10.21493,0.00765,0.07943,6.53440,900.000
56180.675654,10.21508,0.00832,0.07328,6.50497,900.000
56180.688142,10.21702,0.00839,0.05275,6.53708,900.000
56180.699889,10.22878,0.00938,0.06461,6.52168,899.999
56180.711115,10.22898,0.01013,0.09856,6.51115,899.999
56180.723163,10.21760,0.01114,0.04372,6.56837,900.000
56180.734493,10.20970,0.01108,0.12747,6.51411,899.999
56181.583188,10.12932,0.01241,0.10749,6.47890,600.000
56182.527199,10.31358,0.01376,0.04174,6.50166,600.000
56182.594995,10.30873,0.01169,0.09280,6.53420,600.000
56182.694421,10.34434,0.01433,0.03097,6.52023,600.000
