HIP97166,2020-05-09 11:26:19.970000+00:00,2458978.98651406,-49.5535928222975,3.43228530883789,0.20236477327,0.002,APF
HIP97166,2020-05-10 09:28:45.710000+00:00,2458979.90506606,-54.4015358858304,3.82422518730164,0.200567053188,0.002,APF
HIP97166,2020-05-11 07:57:49.250000+00:00,2458980.84147805,-57.8638407070113,3.95654153823853,0.21238636605,0.002,APF
HIP97166,2020-05-11 08:28:33.400000+00:00,2458980.86313305,-62.0022592652328,3.73697185516357,0.236361662187,0.002,APF
HIP97166,2020-05-26 14:44:51+00:00,2458996.11441031,,,0.1364,0.001,HIRES
HIP97166,2020-05-27 06:36:48.590000+00:00,2458996.78550093,-52.2514383319825,3.48427128791809,0.27750956274,0.002,APF
HIP97166,2020-05-27 07:07:32.810000+00:00,2458996.80706393,-44.7068007884354,3.62626576423645,0.245757811718,0.002,APF
HIP97166,2020-05-30 12:45:08+00:00,2459000.03434855,-3.4688492921598,1.02644240856171,0.1847,0.001,HIRES
HIP97166,2020-06-03 13:14:55+00:00,2459004.0526833,-3.98383739044781,1.51769649982452,0.1787,0.001,HIRES
HIP97166,2020-06-07 11:23:35+00:00,2459007.97549021,-2.0036263925401,1.35650455951691,0.1732,0.001,HIRES
HIP97166,2020-06-07 12:21:02+00:00,2459008.01537453,-2.26223720993122,1.46685385704041,0.1722,0.001,HIRES
HIP97166,2020-06-07 13:31:11+00:00,2459008.06422892,-0.764564218585845,1.54455256462097,0.1676,0.001,HIRES
HIP97166,2020-06-11 13:21:42+00:00,2459012.06044419,-10.5601370408125,0.877996802330017,0.1649,0.001,HIRES
HIP97166,2020-06-18 12:35:03+00:00,2459019.02902183,6.64953714369419,1.17473387718201,0.1808,0.001,HIRES
HIP97166,2020-06-20 09:47:16.850000+00:00,2459020.91833673,-49.8007016956281,3.49554109573364,0.227079868086,0.002,APF
HIP97166,2020-06-20 10:18:01.130000+00:00,2459020.93939073,-57.7714122311514,3.4430046081543,0.174218553195,0.002,APF
HIP97166,2020-06-21 07:10:07.550000+00:00,2459021.80871773,-61.0694432087585,4.17054557800293,0.299428549536,0.002,APF
HIP97166,2020-06-21 07:40:51.730000+00:00,2459021.82887973,-59.7997331882054,3.8197329044342,0.208438493199,0.002,APF
HIP97166,2020-06-22 07:26:16.480000+00:00,2459022.82009572,-56.5461822097963,3.2580418586731,0.314567271866,0.002,APF
HIP97166,2020-06-22 07:57:00.660000+00:00,2459022.84208672,-52.2494618890108,3.23024034500122,0.197659946399,0.002,APF
HIP97166,2020-06-23 07:27:36.210000+00:00,2459023.82110271,-58.8631453887902,3.4573335647583,0.208995699287,0.002,APF
HIP97166,2020-06-23 07:58:20.820000+00:00,2459023.84256171,-66.5222959562688,3.26127195358276,0.216895570486,0.002,APF
HIP97166,2020-06-24 07:07:13.390000+00:00,2459024.8073537,-51.1516847378398,3.10838389396667,0.215421904737,0.002,APF
HIP97166,2020-06-24 07:37:57.600000+00:00,2459024.8289517,-57.1194968249185,3.04389357566833,0.212579600023,0.002,APF
HIP97166,2020-06-24 10:31:20+00:00,2459024.94244804,-7.63513253447979,0.832634925842285,0.1805,0.001,HIRES
HIP97166,2020-06-26 08:04:17.940000+00:00,2459026.84718369,-42.5649517152139,4.11339712142944,0.190697018714,0.002,APF
HIP97166,2020-06-26 08:35:02.220000+00:00,2459026.86806369,-52.5830033241348,3.817715883255,0.215931840046,0.002,APF
HIP97166,2020-06-27 07:06:00.060000+00:00,2459027.80260068,-47.5884858727566,5.26662826538086,0.225245573045,0.002,APF
HIP97166,2020-06-27 08:26:34.690000+00:00,2459027.86147868,-50.6882314939453,3.82227444648743,0.196413988377,0.002,APF
HIP97166,2020-06-27 08:57:18.960000+00:00,2459027.88406068,-38.13850323393,3.56495571136475,0.197554659927,0.002,APF
HIP97166,2020-06-27 11:44:14+00:00,2459027.99139969,,,0.1817,0.001,HIRES
HIP97166,2020-06-27 12:05:57+00:00,2459028.00568288,0.488040945577845,1.0179842710495,0.1806,0.001,HIRES
HIP97166,2020-06-28 07:15:15.290000+00:00,2459028.81208267,-52.1976110275284,4.28603601455688,0.196216796021,0.002,APF
HIP97166,2020-06-28 07:44:51.470000+00:00,2459028.83123767,-61.0860001920347,4.7890887260437,0.187335043647,0.002,APF
HIP97166,2020-06-28 09:59:21+00:00,2459028.91826418,6.48327342142059,1.14494466781616,0.1875,0.001,HIRES
HIP97166,2020-06-29 07:05:50.390000+00:00,2459029.80564866,-36.0494504221725,3.67524147033691,0.201035875582,0.002,APF
HIP97166,2020-06-29 07:36:34.590000+00:00,2459029.82725766,-51.7758903228567,3.45456051826477,0.200501884548,0.002,APF
HIP97166,2020-06-29 12:44:44+00:00,2459030.0350615,-0.162759463040053,0.82552707195282,0.1836,0.001,HIRES
HIP97166,2020-06-30 08:08:24.760000+00:00,2459030.84962165,-38.3944510500426,3.42340326309204,0.199005009019,0.002,APF
HIP97166,2020-06-30 08:39:08.990000+00:00,2459030.87091865,-52.978357570544,3.16813015937805,0.11461309978,0.002,APF
HIP97166,2020-06-30 13:07:01+00:00,2459031.05092067,-1.70975956319312,0.857984662055969,0.1873,0.001,HIRES
HIP97166,2020-07-01 07:48:27.970000+00:00,2459031.83573564,-52.6084879496408,3.09081864356995,0.23334727765,0.002,APF
HIP97166,2020-07-01 08:19:12.130000+00:00,2459031.85718264,-55.9269990761137,3.28019881248474,0.216624562195,0.002,APF
HIP97166,2020-07-01 09:26:49+00:00,2459031.89815567,-8.57949547330907,0.854947865009308,0.1951,0.001,HIRES
