2452948.109230,8.4,6.0
2452948.111967,3.9,6.4
2452948.113756,6.2,5.9
2452948.116204,5.6,5.8
2452948.117864,13.6,5.9
2452948.119415,10.6,5.9
2452948.121360,5.4,6.0
2452948.122974,6.4,6.5
2452948.124421,12.2,6.3
2452948.126296,17.1,6.2
2452948.127980,14.0,6.9
2452948.129571,7.0,6.6
2452948.131099,9.8,6.2
2452948.132899,7.5,6.5
2452948.134380,11.0,6.2
2452948.135978,9.6,6.6
2452948.137459,14.5,6.3
2452948.138941,15.5,5.8
2452948.140526,16.5,6.3
2452948.171455,19.8,5.6
2452948.175005,16.2,5.2
2452948.176487,20.0,6.2
2452948.178090,22.7,5.7
2452948.179513,20.6,6.0
2452948.182650,19.8,6.0
2452948.184380,24.5,6.0
2452948.185827,19.2,6.6
2452948.187193,22.0,6.0
2452948.188558,22.9,6.2
2452948.189936,17.4,6.1
2452948.191286,22.9,5.8
2452948.192736,22.9,6.2
2452948.196394,21.7,7.2
2452948.198199,11.7,6.1
2452948.200271,19.6,6.2
2452948.201822,18.3,6.2
2452948.203327,22.6,5.6
2452948.204831,24.0,6.3
2452948.206324,25.7,6.5
2452948.251347,25.2,6.7
2452948.253118,31.6,5.8
2452948.254484,25.8,6.3
2452948.255861,23.1,7.1
2452948.257227,24.9,6.4
2452948.258592,26.9,6.6
2452948.262747,30.1,6.7
2452948.264125,30.0,6.4
2452948.265490,35.0,6.9
2452948.266856,30.1,6.2
2452948.268222,31.5,6.4
2452948.269813,35.3,6.8
2452948.271237,23.1,7.1
2452948.272660,32.5,5.9
2452948.274084,27.2,6.0
2452948.292215,21.8,6.5
2452948.293766,30.2,7.1
2452948.295131,33.9,9.8
2452948.296497,29.8,6.2
2452948.297863,34.2,8.1
2452948.299576,36.0,6.7
2452948.300976,33.6,8.7
2452948.302556,23.9,6.6
2452948.304529,27.9,6.6
2452948.306040,30.3,7.6
2452948.307463,25.0,6.8
2452948.308887,34.4,6.5
2452948.310721,23.0,7.9
2452948.312203,24.4,6.1
2452949.194857,16.1,8.2
2452949.197461,6.0,7.9
2452949.219174,10.3,7.2
2452949.220539,14.6,6.2
2452949.221905,12.9,6.7
2452949.232970,12.6,6.3
2452949.234654,12.9,7.0
2452949.236077,12.8,6.9
2452949.247096,11.5,7.4
2452949.248566,8.8,6.9
2452949.249989,11.5,6.2
2452949.263322,20.1,5.8
2452949.264931,16.5,6.4
2452949.266355,6.4,7.1
2452950.019188,7.9,6.4
2452950.021271,9.1,6.9
2452950.022672,7.2,6.4
2452950.053215,12.2,5.8
2452950.054963,14.7,6.1
2452950.056340,8.2,6.6
2452950.083238,7.6,5.5
2452950.084870,7.9,6.7
2452950.086247,6.3,6.6
2452950.103342,12.6,7.0
2452950.104928,10.5,6.7
2452950.106305,1.3,5.8
2452950.136154,-3.8,6.8
2452950.137861,2.3,6.0
2452950.139586,5.0,6.1
2452950.165349,-0.3,6.2
2452950.167439,-2.9,6.2
2452950.168932,-0.5,5.8
2452950.200760,-15.8,6.2
2452950.202369,-17.2,5.3
2452950.203746,-14.8,5.6
2452950.205308,-15.8,6.5
2452950.206651,-11.4,5.9
2452950.208017,-12.1,6.1
2452950.209371,-15.4,5.8
2452950.211547,-9.5,6.4
2452950.212901,-11.5,6.0
2452950.214255,-13.9,6.2
2452950.215852,-15.8,6.5
2452950.217276,-9.7,6.8
2452950.218595,-12.8,6.1
2452950.219926,-15.7,5.5
2452950.221257,-19.2,6.1
2452950.247449,-20.2,8.2
2452950.249509,-20.2,7.2
2452950.251303,-21.0,6.3
2452950.252843,-20.6,5.5
2452950.254457,-9.8,5.7
2452950.256373,-16.5,6.6
2452950.258005,-8.6,7.0
2452950.291876,-2.2,6.2
2452950.293675,-11.7,8.2
2452950.295678,-11.4,7.3
2452950.297900,2.7,8.2
2452950.300226,-8.0,7.4
2452950.301893,-11.2,12.1
2452956.999876,10.4,8.7
2452957.001843,17.9,7.5
2452957.045274,23.4,6.5
2452957.046877,28.5,7.7
2452957.048382,24.4,7.4
2452957.071361,21.5,7.4
2452957.073017,40.3,7.8
2452957.089243,57.1,9.7
2452957.091118,39.4,8.0
2452957.092657,44.3,8.3
2452957.094208,39.8,8.1
2452957.095817,26.0,6.9
2452957.097368,40.4,6.8
2452957.273880,42.0,8.3
2452957.275517,40.6,8.7
2452957.277265,40.9,7.2
2452957.278816,39.9,7.4
2452975.991268,18.8,6.2
2452976.008513,10.5,7.2
2452976.028084,23.3,7.4
2452976.046705,0.3,5.8
2452976.064401,2.8,6.2
2452976.095916,-2.5,6.1
2452976.099040,-1.1,7.4
2452977.997061,16.7,6.2
2452977.999445,15.2,6.9
2452978.001725,16.5,7.0
2452978.004132,13.1,7.1
2452978.006771,11.1,7.2
2452978.122887,17.8,7.0
2452978.125746,19.1,7.1
2452978.128500,19.6,6.4
2452978.131382,12.2,6.1
2452978.134113,20.0,6.6
2452981.054509,33.7,8.5
2452981.057217,27.7,6.5
2452981.061314,40.2,6.0
2452981.065550,32.4,5.2
2452983.113802,58.3,7.8
2452983.116013,64.1,7.3
2452983.118339,68.6,7.8
2452983.170060,62.7,7.3
2452983.172468,62.0,6.9
2452983.174898,61.6,6.9
2452983.213020,47.5,8.9
2452983.215451,43.5,7.9
2452983.217766,47.8,7.6
2453253.283117,-24.5,7.8
2453253.286219,-28.3,6.3
2453301.220892,-4.8,7.0
2453301.224485,0.8,8.3
2453301.227981,-4.8,5.8
2453303.241046,-31.0,6.4
2453303.244495,-25.5,5.5
2453303.247933,-24.2,6.0
2453332.161671,4.8,5.6
2453332.165235,10.9,5.8
2453354.019442,2.8,5.5
2453354.023285,2.1,4.6
2453354.027474,-2.1,4.9
2453354.032069,10.9,5.3
2453356.018152,14.0,5.2
2453356.022029,12.0,5.1
2453395.018320,47.3,6.4
2453395.023111,34.8,7.6
2453432.937045,39.2,6.5
2453432.941582,42.1,6.1
2453760.986427,32.7,4.9
2453760.990466,36.2,4.8
2453779.945100,53.0,4.9
2453779.949497,45.6,5.2
2454018.290778,-15.3,5.5
2454027.130717,-48.0,5.3
2454111.049101,23.0,5.2
2454126.048679,33.3,5.1
2454147.938706,51.2,5.6
2454165.917523,52.3,8.1
2454165.920798,44.7,5.9
2454166.925233,45.3,5.5
2454262.316527,21.3,7.4
2454262.318367,19.9,6.5
2454263.314623,41.5,12.1
2454263.317147,27.5,7.0
2454264.314284,1.4,6.6
2454264.317166,2.1,6.2
2454264.319701,-1.7,6.8
2454269.310207,30.2,6.5
2454269.311573,33.4,7.3
2454269.312823,31.9,6.7
2454269.314073,35.4,5.7
2454269.315323,34.1,5.9
2454269.316759,33.9,5.9
2454269.318009,38.1,6.3
2454382.085744,-36.4,5.4
2454382.090397,-34.4,5.3
2454382.127134,-33.7,5.0
2454382.173814,-41.0,4.7
2454382.235147,-37.1,6.2
2454382.269431,-41.9,5.2
2454382.310648,-25.7,5.1
2454382.357073,-15.9,5.3
2454388.018964,-43.7,7.4
2454388.085564,-45.6,6.4
2454388.164131,-43.0,5.5
2454388.270604,-36.7,6.2
2454389.276637,-46.1,5.5
2454389.353977,-63.8,5.8
2454389.992881,-34.9,5.5
2454390.036601,-37.2,5.7
2454390.116657,-41.0,6.3
2454390.153626,-41.4,5.7
2454390.195235,-35.1,5.5
2454390.222690,-34.5,6.0
2454390.259450,-32.7,5.7
2454390.283351,-34.9,5.7
2454390.308074,-36.1,5.5
2454390.331072,-38.4,5.9
2454390.353920,-37.4,6.0
2454393.025469,-35.9,6.2
2454393.103422,-59.1,5.8
2454420.109029,-29.7,5.8
2454420.111077,-25.0,6.5
2454420.112929,-28.6,6.7
2454420.167279,-26.3,12.5
2454422.933749,-10.0,5.7
2454422.935670,-10.5,5.7
2454423.127794,-32.7,5.5
2454423.129611,-29.9,6.1
2454423.919712,-21.5,5.3
2454423.921344,-21.9,6.0
2454424.067404,-5.8,5.5
2454424.069048,-2.0,5.8
2454447.999209,-10.6,8.4
2454448.003016,-12.3,5.4
2454448.032980,-6.3,14.9
2454448.041961,-35.9,13.8
2454451.905980,-18.2,6.0
2454451.914567,-12.9,7.5
2454451.918051,-17.3,7.1
2454451.929387,-10.0,6.8
2454451.934288,-18.1,6.1
2454453.063429,4.8,6.3
2454453.067213,5.6,5.4
2454453.071298,12.7,5.5
2454453.099965,18.1,5.4
2454453.103171,11.3,5.8
2454453.106377,16.1,4.9
2454453.109652,15.5,6.3
2454453.891642,-20.5,7.1
2454453.894176,-26.7,6.1
2454453.904939,-26.8,5.4
2454454.039003,-34.0,5.2
2454454.040496,-41.1,6.5
2454454.099404,-30.5,5.1
2454454.101047,-24.7,5.0
2454454.104612,-25.6,4.6
2454454.881636,-8.1,4.9
2454454.883568,-1.5,5.5
2454454.885212,-2.3,5.3
2454454.887075,-4.2,4.9
2454454.888950,-2.1,5.2
2454454.914284,-5.1,5.5
2454467.903201,14.6,4.9
2454467.905284,9.8,5.5
2454467.921093,3.5,5.4
2454467.923269,8.5,5.5
2454467.943012,-2.3,5.0
2454467.945524,1.2,5.7
2454467.948035,-4.1,5.8
2454467.950546,-2.0,6.0
2454467.953058,-5.0,5.6
2454482.961705,-5.2,6.7
2454482.968533,-1.5,6.0
2454482.974516,-14.8,6.5
2454482.980199,-7.2,5.5
2454482.986182,-7.1,9.8
2454483.052356,-0.3,9.4
2454483.058409,8.8,7.2
2454483.065144,10.0,6.4
2454483.070468,9.1,5.8
2454483.079113,11.4,5.0
2454483.081994,9.8,5.6
2454483.883641,37.0,6.7
2454483.886881,25.0,6.8
2454483.890098,35.4,6.3
2454483.893327,33.2,7.9
2454483.896926,20.6,7.0
2454483.901544,27.4,6.1
2454483.907978,26.2,5.1
2454483.915397,21.5,6.1
2454483.922213,27.2,6.3
2454483.927143,17.2,6.3
2454483.933126,22.7,6.2
2454483.939110,19.6,6.0
2454483.945093,22.2,5.3
2454483.950382,18.8,5.8
2454483.955705,14.9,6.2
2454483.961688,26.8,7.3
2454483.968366,8.9,7.3
2454504.933956,13.9,7.9
2454504.937162,1.5,6.2
2454504.941861,5.5,6.2
2454504.945957,7.9,6.4
2454504.949962,9.0,6.5
2454504.954012,9.9,8.1
2454505.921904,33.2,6.0
2454505.924867,36.6,5.4
2454505.927748,32.5,5.8
2454505.930503,31.6,5.6
2454505.933014,31.8,5.2
2454505.935595,31.0,5.5
2454505.938118,37.1,5.7
2454505.940664,32.0,5.5
2454505.943187,31.9,5.2
2454505.945733,35.7,5.4
2454506.019591,32.8,5.5
2454506.022797,29.6,5.7
2454506.026003,33.7,5.7
2454506.029289,29.2,6.0
2454506.032495,30.6,5.9
2454506.894738,-1.6,6.9
2454506.896902,1.1,7.2
2454506.899413,12.9,7.0
2454506.902272,2.2,5.7
2454506.905478,1.3,5.5
2454506.941736,9.9,7.9
2454506.947372,2.9,9.2
2454506.954049,20.0,7.5
2454506.961421,16.7,9.5
2454506.968793,19.0,8.9
2454506.976200,21.3,8.4
2454506.983688,11.7,8.3
2454617.311093,1.1,6.5
2454617.316128,3.3,6.5
2454617.320434,7.9,10.7
2454617.324045,12.0,19.6
2454618.306896,-1.6,6.5
2454618.309477,-0.5,6.6
2454618.312058,-5.0,6.6
2454618.314466,-10.7,7.0
2454618.316700,-0.2,6.6
2454618.318957,-3.9,6.8
2454618.321017,-3.0,7.1
2454618.322904,-6.9,7.4
2454629.290078,2.5,4.9
2454629.292358,7.7,5.7
2454629.294233,6.6,5.7
2454629.296108,6.2,5.2
2454629.297983,5.2,5.4
2454629.299859,7.1,5.5
2454629.301734,2.9,5.8
2454629.303620,4.3,5.4
2454629.305727,0.3,5.7
2454629.307602,3.3,5.5
2454629.309477,2.4,4.8
2454629.311422,4.7,5.3
2454630.288003,-1.0,5.7
2454630.289889,-5.9,6.0
2454630.291765,-5.7,5.9
2454630.293663,-3.0,5.8
2454630.295550,-4.0,5.5
2454630.297436,2.1,6.0
2454630.299311,-4.0,5.5
2454630.301187,-1.2,5.8
2454630.303062,-6.5,6.2
2454630.305122,-4.4,5.7
2454630.307483,-0.5,5.8
2454631.291196,1.7,6.4
2454631.293406,-7.0,6.6
2454631.295548,6.0,7.2
2454631.298025,-0.4,8.0
2454631.301208,-0.2,7.1
2454631.304379,11.3,7.5
2454631.308257,0.1,7.3
2454640.260519,-23.7,6.0
2454640.263100,-16.1,5.9
2454640.265681,-21.3,6.5
2454640.268262,-24.5,6.1
2454640.273413,-20.0,6.4
2454640.275994,-24.9,6.2
2454640.278576,-19.7,6.3
2454640.281157,-23.0,5.7
2454640.283738,-25.7,7.7
2454648.258494,-38.4,7.6
2454648.261064,-43.4,8.1
2454648.263633,-36.7,7.5
2454648.266203,-39.1,8.3
2454648.268773,-17.8,9.1
2454648.283114,-28.9,7.8
2454648.285695,-36.6,8.0
2454648.288346,-34.7,15.5
2454657.217648,-15.6,10.4
2454657.220912,-16.3,8.9
2454657.224188,-5.2,9.2
2454718.288303,-55.4,12.0
2454718.291544,-34.3,7.0
2454718.295642,-34.8,7.7
2454718.299137,-32.8,6.6
2454718.302818,-39.0,6.2
2454718.317507,-30.2,7.4
2454719.077853,-45.0,6.2
2454719.081522,-39.8,5.7
2454719.085249,-44.6,5.7
2454719.089115,-40.2,5.7
2454719.092784,-43.5,5.7
2454719.157743,-40.4,5.6
2454719.161239,-38.4,4.9
2454719.164908,-42.7,6.6
2454719.168577,-34.3,5.1
2454719.172246,-38.4,5.7
2454719.242981,-38.0,6.4
2454719.246476,-38.5,5.4
2454719.250204,-33.0,6.5
2454719.253873,-24.5,4.9
2454719.257542,-36.3,6.5
2454719.340800,-23.2,5.5
2454719.344088,-23.8,5.0
2454719.347178,-23.5,5.0
2454719.350269,-23.0,5.5
2454726.161139,-32.4,5.0
2454726.164226,-29.1,5.6
2454726.167372,-40.0,5.8
2454726.253372,-52.2,5.7
2454726.256342,-52.0,5.4
2454726.259316,-49.6,7.0
2454726.262303,-54.4,6.2
2454726.355959,-57.5,5.7
2454726.359439,-55.4,5.7
2454726.362784,-60.2,5.9
2454736.070261,-40.1,6.1
2454736.074289,-41.2,7.4
2454736.078664,-43.3,8.4
2454736.083722,-32.8,9.1
2454736.089602,-40.5,8.0
2454736.163067,-61.6,6.9
2454736.166400,-62.2,6.6
2454736.169722,-62.4,5.8
2454736.173044,-60.7,7.1
2454736.176539,-60.4,6.3
2454736.350646,-41.9,9.2
2454736.356086,-37.6,5.9
2454736.361920,-31.7,6.4
2454736.367776,-31.5,7.5
2454737.092883,-64.9,6.0
2454737.096151,-66.2,7.3
2454737.099435,-65.4,5.8
2454737.102701,-60.3,6.0
2454737.105931,-61.1,5.5
2454737.158200,-55.0,5.6
2454737.161498,-54.0,6.0
2454737.164878,-55.6,10.5
2454737.171603,-55.7,5.6
2454737.176418,-57.5,6.1
2454739.210930,-65.3,6.1
2454739.214263,-58.3,6.3
2454739.217585,-53.4,6.0
2454750.999166,-28.0,5.9
2454751.002673,-37.0,5.8
2454751.048855,-43.4,5.9
2454751.052535,-44.6,5.4
2454751.056251,-39.3,5.5
2454751.059932,-42.7,5.4
2454751.131890,-51.6,5.5
2454751.135223,-47.6,5.7
2454751.138730,-51.0,5.3
2454751.142411,-53.4,5.1
2454751.214415,-64.0,6.8
2454751.218883,-58.0,5.0
2454751.222911,-51.9,5.7
2454751.227738,-51.8,5.2
2454751.232020,-47.9,5.9
2454751.308793,-38.6,5.2
2454751.314361,-37.1,6.1
2454751.319083,-24.2,8.2
2454822.974134,-15.4,5.1
2454822.978011,-16.3,5.2
2454822.981888,-21.7,5.0
2454822.985765,-25.2,4.6
2454822.989735,-25.4,5.0
2454823.091752,-23.7,4.6
2454823.095282,-22.9,4.5
2454823.098464,-23.6,4.5
2454823.101300,-23.0,4.8
2454823.103811,-22.6,4.7
2454823.878494,2.2,4.6
2454823.880982,1.4,4.6
2454823.883482,-0.2,4.7
2454823.885970,0.5,4.5
2454823.888470,0.4,4.6
2454823.959402,1.7,4.9
2454823.961543,3.8,4.6
2454823.964054,7.2,4.8
2454823.966543,2.3,4.8
2454823.969031,1.7,4.7
2454824.060678,-4.7,4.3
2454824.063861,-2.3,4.6
2454824.066696,-1.7,4.6
2454824.068490,-3.4,4.6
2454824.070284,-3.1,4.4
2454824.139630,-19.8,5.0
2454824.142118,-17.7,5.1
2454824.144607,-21.5,5.3
2454824.147095,-13.1,6.0
2454824.149930,-19.3,4.8
2454824.940445,-5.8,4.7
2454824.942586,-4.7,4.5
2454824.945086,-5.7,4.6
2454824.947574,-5.6,4.2
2454824.950062,-4.8,4.2
2454825.046455,-0.7,4.5
2454825.049984,-0.7,5.1
2454825.053167,-3.3,4.4
2454825.056002,-2.9,4.4
2454825.058491,-3.5,4.3
2454832.898872,46.1,13.5
2454832.900678,23.0,6.0
2454832.902506,20.9,5.3
2454832.904312,16.8,4.7
2454832.906117,11.1,4.7
2454832.908050,10.4,4.5
2454832.909855,7.2,4.3
2454832.911660,5.5,5.1
2454832.913639,9.2,4.1
2454832.915804,10.2,4.7
2454833.070489,-11.9,4.5
2454833.072306,-9.0,4.8
2454833.074123,-10.3,4.4
2454833.075940,-10.9,5.2
2454833.077757,-8.0,5.0
2454833.079574,-7.9,4.8
2454833.081391,-10.8,4.8
2454833.083208,-9.1,5.2
2454833.085025,-8.9,4.7
2454833.086842,-9.9,5.1
2454833.128308,-6.5,5.1
2454833.130125,-4.8,5.3
2454833.131942,-4.2,5.2
2454833.133759,-8.6,5.0
2454833.135576,-3.5,5.4
2454833.137393,-6.5,5.5
2454833.139209,-9.1,5.9
2454833.141200,-3.3,5.2
2454833.143364,-5.2,5.5
2454833.145528,-3.6,5.7
2454833.999596,-24.5,4.3
2454834.001412,-25.9,4.7
2454834.003229,-24.8,4.5
2454834.005046,-22.9,4.4
2454834.006863,-23.9,4.6
2454834.008680,-23.7,4.6
2454834.010497,-22.5,4.0
2454834.012314,-23.5,4.6
2454834.014131,-24.4,4.5
2454834.015948,-24.5,4.5
2454834.117027,-14.8,4.7
2454834.118844,-13.1,4.6
2454834.120661,-13.1,4.4
2454834.122478,-9.4,4.5
2454834.124295,-10.8,4.6
2454844.899921,14.8,5.6
2454844.901564,11.7,5.3
2454844.903555,10.8,5.0
2454844.905730,12.4,5.2
2454844.908068,13.3,4.7
2454844.910579,11.0,4.9
2454844.913091,5.5,4.8
2454844.915602,10.2,4.9
2454844.918113,6.0,4.9
2454844.920625,10.9,4.9
2454845.007677,-5.8,5.0
2454845.009494,-6.4,4.7
2454845.011310,-9.6,5.0
2454845.013139,-5.6,4.8
2454845.014956,-1.9,4.7
2454845.016773,-8.5,5.1
2454845.018590,-4.4,4.9
2454845.020407,-6.7,4.6
2454845.022224,-5.5,4.8
2454845.024052,-3.5,4.4
2454845.938756,21.1,5.5
2454845.940920,17.2,5.1
2454845.943408,20.0,5.3
2454845.945896,18.6,5.0
2454845.948384,17.4,5.3
2454846.092155,32.3,5.7
2454846.095338,38.5,5.7
2454846.098173,41.2,6.7
2454846.100673,45.8,6.2
2454846.103161,41.3,7.1
2454846.105788,40.5,7.2
2454846.108380,43.9,6.9
2454846.110915,45.0,7.8
2454846.113438,36.8,10.7
2454846.115949,40.7,8.9
2454878.909465,21.3,4.3
2454878.912370,17.4,4.7
2454878.915622,14.5,4.8
2454878.918885,16.1,4.6
2454878.922137,12.7,5.0
2454878.975720,14.3,4.9
2454878.978278,13.0,4.6
2454878.980835,14.4,4.6
2454878.983405,18.8,4.9
2454878.985962,16.6,4.6
2454995.290681,35.0,6.5
2454995.292221,44.8,6.7
2454995.293668,51.0,6.0
2454995.295115,39.8,6.1
2454995.296573,39.3,6.3
2454995.298078,40.0,6.5
2454995.299525,39.6,6.5
2454995.300995,39.2,6.4
2454995.302453,44.3,6.0
2454995.303900,45.0,6.4
2455018.283442,15.1,6.0
2455018.285328,17.5,5.2
2455018.287123,22.3,5.5
2455018.288917,17.3,5.8
2455018.290722,20.4,5.0
2455018.292517,18.7,5.6
2455018.294311,21.2,5.9
2455018.296105,19.9,5.5
2455018.297899,16.9,5.2
2455018.299693,16.8,5.6
2455149.964219,-8.4,4.9
2455149.968409,-15.0,5.0
2455149.972043,-10.6,5.3
2455170.968311,7.8,5.8
2455170.973010,-7.1,15.8
2455170.979098,-6.2,10.6
2455170.983565,-4.5,7.9
2455171.084462,6.2,4.8
2455171.087008,1.7,4.6
2455171.089566,7.9,4.7
2455171.092181,5.9,4.6
2455171.094727,6.9,5.2
2455172.094749,24.6,4.6
2455172.096172,23.0,4.7
2455172.097538,25.0,4.7
2455172.098904,23.7,4.4
2455172.100269,24.6,4.8
2455172.101577,24.9,4.6
2455172.102827,27.5,4.4
2455172.104077,25.5,4.0
2455172.105327,25.2,3.8
2455172.106577,22.1,4.5
2455247.963569,20.2,5.0
2455247.984725,20.2,5.0
2455247.986033,14.9,5.4
2455247.987167,12.4,4.6
