2455070.894880,41.77343,0.00891,CORALIE,WASP-49
2455314.475759,41.62492,0.00853,CORALIE,WASP-49
2455315.473904,41.72971,0.00853,CORALIE,WASP-49
2455316.472096,41.67621,0.01319,CORALIE,WASP-49
2455317.467674,41.69071,0.01161,CORALIE,WASP-49
2455320.463878,41.67226,0.00911,CORALIE,WASP-49
2455321.466634,41.73501,0.00910,CORALIE,WASP-49
2455489.858928,41.66462,0.00671,CORALIE,WASP-49
2455490.860084,41.74618,0.00706,CORALIE,WASP-49
2455491.771384,41.67076,0.00719,CORALIE,WASP-49
2455503.828404,41.65103,0.00657,CORALIE,WASP-49
2455532.849225,41.71441,0.00754,CORALIE,WASP-49
2455535.847623,41.71376,0.00825,CORALIE,WASP-49
2455536.838028,41.62483,0.00949,CORALIE,WASP-49
2455537.752064,41.71917,0.00667,CORALIE,WASP-49
2455542.795939,41.65917,0.00890,CORALIE,WASP-49
2455557.701727,41.77412,0.01039,CORALIE,WASP-49
2455559.708265,41.69065,0.00969,CORALIE,WASP-49
2455561.737494,41.63121,0.00805,CORALIE,WASP-49
2455562.768790,41.71594,0.00748,CORALIE,WASP-49
2455563.720919,41.70406,0.00773,CORALIE,WASP-49
2455564.670859,41.62951,0.00713,CORALIE,WASP-49
2455565.730600,41.74492,0.00859,CORALIE,WASP-49
2455805.905469,41.68677,0.00812,CORALIE,WASP-49
2455845.877597,41.66306,0.01224,CORALIE,WASP-49
