2455255.7322,-2.96,1.03,0.2681,0.03949,17240,
2455427.71742,-2.66,1.3,0.1349,0.02973,21832,
2455439.73885,-4.03,1.32,0.1355,0.03028,18934,
2455796.7401,2.49,1.4,0.1427,0.03018,19100,
2455850.65044,2.32,1.26,0.1429,0.02996,19692,
2455850.65416,2.34,1.4,0.1444,0.02997,19669,
2456086.81919,-1.77,1.18,0.1315,0.02905,39826,
2456092.85872,-1.16,1.23,0.1297,0.03006,25348,
2456139.70543,1.73,1.27,0.1338,0.02995,23160,
2456144.7747,2.14,1.65,0.1404,0.03056,13672,
2456150.7277,-0.11,1.44,0.131,0.02972,18626,
2456504.83089,-3.38,1.32,0.1362,0.03007,20147,
2456506.78512,1.91,1.32,0.142,0.02958,20609,
2456550.62471,7.66,1.43,0.3088,0.02968,32231,
2456553.6186,4.55,1.47,0.1388,0.02961,21158,
2456604.54902,-4.1,1.23,0.1347,0.02951,26861,
2456817.86837,0.09,1.23,0.1319,0.02993,31069,
2456866.69534,-3.18,1.31,0.1284,0.02972,39119,
2456876.68366,-9.05,1.29,0.1275,0.02919,39943,
2457198.86731,-1.8,1.34,0.1267,0.02996,27749,
2457206.83583,-2.37,1.43,0.1242,0.02971,38134,
2457258.61859,-2.48,1.31,0.1298,0.02977,30047,
2457321.57596,5.79,1.37,0.1304,0.0296,26552,
2457327.61917,3.74,1.3,0.129,0.02982,24059,
2457536.90929,-5.04,1.31,0.1341,0.0296,23177,
2457555.86064,-5.31,1.21,0.1229,0.02888,43387,
2457614.71064,0,1.2,0.1293,0.02955,38830,
2457620.63101,-4.69,1.37,0.1404,-1,20427,
2458271.77631,2.13,1.19,-1,-1,17530,
2458293.81535,1.92,1.21,-1,-1,20410,
2458334.76763,-1.66,1.18,-1,-1,6918,
2458334.77142,0.67,1.21,-1,-1,7649,
2458354.67918,-2.19,1.44,-1,-1,4487,
2458354.68676,0,1.41,-1,-1,4517,
