59626.37719,3.8245,0.0067,0.0419,SOPHIE
59683.33134,4.2203,0.0063,0.0319,SOPHIE
59687.35537,3.8503,0.0085,0.0421,SOPHIE
59863.6258,4.1984,0.0067,0.0524,SOPHIE
59878.66335,3.9854,0.0062,0.0201,SOPHIE
59881.68486,4.0099,0.0062,0.0688,SOPHIE
59882.61474,4.0399,0.0094,0.0645,SOPHIE
59890.69219,4.1384,0.0062,0.0497,SOPHIE
59918.57374,4.1267,0.0062,0.0298,SOPHIE
59930.57979,3.8816,0.0064,0.0248,SOPHIE
59936.53797,3.9568,0.0064,0.0471,SOPHIE
59972.47498,4.0245,0.0063,-0.0114,SOPHIE
59976.39413,4.0648,0.0063,0.0344,SOPHIE
59983.42387,4.1854,0.0061,0.0158,SOPHIE
59988.35204,3.8185,0.006,0.0424,SOPHIE
60015.37496,4.2246,0.0062,0.0236,SOPHIE
60042.30927,4.1527,0.0063,0.0441,SOPHIE
60211.65267,4.0221,0.0063,0.0388,SOPHIE
60212.60277,4.014,0.0062,-0.0073,SOPHIE
60214.59422,4.0291,0.006,0.0223,SOPHIE
60220.63299,4.1135,0.0062,0.0398,SOPHIE
60229.66501,3.7998,0.0062,0.0454,SOPHIE
60230.66433,3.8409,0.0061,0.0267,SOPHIE
