2454709.856049,5.79531,0.03672,-0.03025,7.78551,1801
2454721.862238,5.83315,0.03138,0.02394,7.72740,1801
2454725.881413,5.61634,0.02144,0.09526,7.72961,1801
2454726.883360,5.72078,0.01895,0.04365,7.79082,1801
2454729.893416,5.72868,0.01955,-0.00197,7.68800,1801
2454772.702590,5.64515,0.01884,0.04254,7.54286,1801
2454826.636491,5.59334,0.01734,-0.05022,7.66764,1801
2454839.638483,5.78332,0.01936,0.01223,7.56820,1801
2454840.624884,5.50675,0.02066,0.01755,7.69087,1801
2454853.659660,5.74287,0.01743,-0.03411,7.58616,1801
2454854.753643,5.71425,0.01834,0.00393,7.64011,1801
2454855.634491,5.52361,0.01462,0.00976,7.58558,1801
2454856.788275,5.80608,0.01708,0.01947,7.66122,1801
2454858.748831,5.54358,0.02287,-0.00449,7.69812,1801
2454859.565580,5.76518,0.01689,-0.02529,7.58044,1607
2454860.570382,5.76323,0.01486,-0.06345,7.63308,1801
2454861.608724,5.53730,0.01733,0.03321,7.71663,1801
2454862.597946,5.78893,0.01895,-0.00452,7.63392,1800
2454865.615004,5.79862,0.01535,-0.06106,7.65408,1801
2454879.698626,5.59161,0.02197,0.00949,7.63710,1801
2454880.740601,5.79544,0.02157,0.09068,7.65103,1801
2454881.724950,5.56329,0.01882,0.00371,7.60894,1801
2454882.713789,5.61188,0.01960,0.02774,7.65983,1801
2454884.688201,5.59052,0.02050,-0.02699,7.65376,1801
2454885.588094,5.58612,0.01961,0.02652,7.63523,1801
2454886.669475,5.79792,0.01817,-0.04049,7.73384,1800
2455068.917278,5.82103,0.01781,-0.01827,7.55927,1801
2455096.888493,5.54043,0.01820,0.04175,7.58449,1801
2455100.879182,5.73334,0.02419,0.02814,7.57866,1801
2455126.839192,5.54565,0.01903,-0.05241,7.63741,1801
2455186.714652,5.79927,0.01229,0.03494,7.59466,1801
2455190.804312,5.60154,0.01458,0.03131,7.65782,1801
2455192.795978,5.82484,0.01197,-0.00958,7.62474,1801
2455193.737931,5.59628,0.01294,0.05715,7.59687,1801
2455194.799990,5.60405,0.01355,0.04516,7.60994,1801
2455195.828656,5.80461,0.01274,0.01753,7.62373,1801
2455291.610872,5.53752,0.01454,-0.00361,7.68037,1801
2455294.539316,5.51628,0.01558,-0.00891,7.63736,1801
2455184.536563,5.73155,0.00360,0.00524,6.17685,1800
2455184.589179,5.70957,0.00791,-0.01091,6.12089,600
2455184.597270,5.71090,0.01113,0.00694,6.14773,500
2455184.603832,5.71490,0.00889,0.03064,6.14888,600
2455184.610626,5.71436,0.00718,0.02237,6.14842,600
2455184.618080,5.70599,0.00754,0.02609,6.13617,600
2455184.625326,5.71104,0.00669,0.02865,6.16877,600
2455184.632583,5.71453,0.00664,-0.00662,6.14420,600
2455184.639956,5.70352,0.00658,0.00463,6.13687,600
2455184.647270,5.71617,0.00673,0.01262,6.14405,600
2455184.654655,5.71182,0.00693,0.01697,6.13470,600
2455184.661704,5.70641,0.00730,0.01063,6.15581,600
2455184.669227,5.69401,0.00835,0.00671,6.13308,600
2455184.676634,5.69442,0.00714,0.01096,6.16352,600
2455184.683533,5.68357,0.00752,-0.00056,6.12561,600
2455184.691357,5.68068,0.00853,0.02552,6.14308,600
2455184.698822,5.68454,0.00769,0.01908,6.18173,600
2455184.705859,5.67920,0.00704,0.01698,6.13790,600
2455184.713186,5.66648,0.00745,0.01872,6.14939,600
2455184.720582,5.66897,0.00667,0.00385,6.18264,600
2455184.727897,5.67299,0.00695,-0.01616,6.11436,600
2455184.735142,5.67307,0.00746,0.01983,6.15680,600
2455184.742538,5.68932,0.00762,0.02362,6.10253,600
2455184.749853,5.67476,0.00822,0.00608,6.11238,600
2455184.757041,5.67851,0.00813,0.03817,6.15604,600
2455184.764495,5.67720,0.00755,0.00056,6.13815,600
2455184.796046,5.65836,0.00524,0.00142,6.15492,900
2455184.835306,5.64075,0.00274,0.00892,6.15358,1800
2455219.536168,5.81445,0.00342,0.00899,6.14389,1200
2455220.604410,5.55612,0.00401,0.01814,6.13610,1200
2455223.736286,5.54403,0.00511,0.01457,6.15457,1200
2455224.642883,5.75107,0.00457,-0.01011,6.14606,1200
2455233.567511,5.78692,0.00566,0.02799,6.15914,1200
2455234.588418,5.73021,0.00741,0.01902,6.17153,1200
2455236.562452,5.79533,0.00505,-0.00451,6.14023,1200
