53150.42490,-14.821,0.011,--,--,--,--
53152.39630,-14.838,0.009,--,--,--,--
53426.63970,-14.756,0.014,--,--,--,--
53428.63460,-14.788,0.028,--,--,--,--
54926.6495,-14.7013,0.00653,9.6842,-0.0101,-5.19778272,0.06682144,0.11371876,0.00151792
54934.54312,-14.7126,0.007,9.6157,-0.0071,-4.87104581,0.03454686,0.11656044,0.00194575
54934.56155,-14.7176,0.00647,9.6539,0.0012,-5.05266650,0.04012393,0.11001900,0.00158148
55583.68423,-14.769,0.00605,9.6647,0.0027,-5.12149061,0.03804441,0.11693738,0.00131360
55585.68556,-14.7717,0.00628,9.6428,-0.015,-5.13581701,0.04572746,0.11510998,0.00149463
55660.5182,-14.7875,0.00647,9.6638,-0.0118,-4.84355572,0.02704776,0.11459437,0.00164424
56105.41584,-14.9063,0.0044,9.656,-0.0268,-5.50539011,0.13410473,0.11566489,0.00172270
56438.42037,-14.8084,0.0044,9.6701,-0.0074,-5.00860852,0.04169572,0.11207369,0.00165156
56487.37205,-14.7955,0.0044,9.6339,-0.0095,-4.96454269,0.04295327,0.11364008,0.00158418
56629.72145,-14.7611,0.0043,9.6637,-0.0078,-5.20370803,0.06614631,0.11140119,0.00162148
56792.50933,-14.7223,0.0053,9.5947,-0.0088,-4.93858654,0.03413992,0.11340406,0.00148687
56794.43732,-14.7328,0.0039,9.6849,0.0028,-5.09293990,0.04418188,0.11313228,0.00147372
56818.38885,-14.7279,0.0058,9.6863,-0.0016,-4.98821932,0.06648223,0.11267900,0.00216764
57001.71995,-14.7178,0.0039,9.6402,-0.0048,-5.14929789,0.05289496,0.11254852,0.00152538
57088.66009,-14.7052,0.0052,9.6257,-0.0176,-5.01628118,0.04007719,0.11044903,0.00155698
57167.4306,-14.6896,0.004,9.6744,-0.0068,-5.08820065,0.05349218,0.11422067,0.00149147
57171.3952,-14.7109,0.004,9.6626,-0.0034,-4.96928462,0.03728030,0.11273640,0.00153835
57172.44644,-14.7073,0.0055,9.6173,-0.0092,-4.96580517,0.05062404,0.11190437,0.00143777
57174.40912,-14.6919,0.0039,9.6657,0.0084,-5.43273153,0.10663163,0.11358423,0.00149951
57175.49156,-14.7131,0.0055,9.7158,-0.0032,-5.80182984,0.81707214,0.11614211,0.00188146
57179.40237,-14.7019,0.0026,9.6484,0.0015,-5.18035946,0.02936918,0.11207721,0.00096133
57182.38897,-14.6902,0.0039,9.6498,-0.0126,-5.15010237,0.05587233,0.11000402,0.00152143
57184.40453,-14.6926,0.004,9.6532,0.0127,-5.39999151,0.11644618,0.11185659,0.00152620
57203.37041,-14.6829,0.0052,9.6076,-0.011,-5.26166615,0.07787196,0.11402181,0.00154294
57204.36856,-14.7094,0.004,9.6458,0.0117,-5.09748604,0.05899496,0.11344796,0.00150184
57205.37851,-14.6945,0.0054,9.6244,-0.0021,-5.40286455,0.16822190,0.11154595,0.00143781
57206.36465,-14.703,0.0089,9.5856,-0.0242,-6.38405807,2.16789134,0.10972405,0.00236500
57207.37526,-14.693,0.0054,9.6576,0.0099,-5.21021997,0.11425054,0.11410912,0.00143780
57208.39065,-14.6962,0.004,9.6509,0.0069,-5.41420973,0.18613346,0.11340219,0.00143432
57209.36559,-14.7001,0.004,9.6675,0.002,-5.09360517,0.08587614,0.11343764,0.00142817
57216.3799,-14.693,0.0041,9.6604,-0.0023,-5.08698461,0.08251135,0.11406584,0.00141333
57217.36597,-14.6852,0.0057,9.6284,-0.0263,-4.99569847,0.05347583,0.11036460,0.00153936
57218.3672,-14.6861,0.0041,9.6843,0.0029,-5.04981990,0.11864422,0.11105990,0.00139475
57227.36213,-14.7096,0.0041,9.6864,-0.0696,-4.88017219,0.06926057,0.11457887,0.00133970
57229.39402,-14.7081,0.0041,9.6129,-0.0011,-5.47477934,0.15144194,0.11394325,0.00148605
57230.37106,-14.7049,0.0042,9.67,-0.0083,-5.58175232,0.63783887,0.11179679,0.00133741
57886.46811,-14.6804,0.0039,9.5988,-0.0076,-5.09792985,0.03974328,0.11171877,0.00155419
57946.38342,-14.6867,0.0048,9.6285,0.0146,-6.09547343,0.62343526,0.11118465,0.00182617
57973.3305,-14.6822,0.0054,9.568,-0.0114,-5.75321503,0.26907848,0.11118883,0.00148837
58091.72834,-14.6737,0.004,9.6345,0.0013,-5.26303921,0.06335555,0.10825272,0.00153290
58130.69894,-14.6796,0.0068,9.635,-0.0069,--,0.11554100,0.00274076
58181.51174,-14.6855,0.0039,9.5981,-0.0063,-5.17767792,0.05154363,0.10948377,0.00156210
58215.51087,-14.6962,0.0061,9.579,0.0011,-5.22439579,0.05830213,0.11007741,0.00150505
58215.5935,-14.6827,0.004,9.6084,-0.0051,--,0.11341407,0.00240326
