58213.378019,-30.925696,0.668608,0.053922,0.000416,0.053377,0.000089,0.003668,0.000019,0.040913,0.000122
58214.411222,-28.907254,0.627549,0.053987,0.000395,0.053060,0.000086,0.003667,0.000018,0.040874,0.000116
58215.394787,-31.861035,2.074706,0.052749,0.001569,0.053548,0.000292,0.003597,0.000066,0.040928,0.000444
58216.412572,-29.629353,0.989403,0.052274,0.000593,0.053239,0.000133,0.003709,0.000028,0.040795,0.000177
58233.432225,-23.829569,0.957052,0.048893,0.000680,0.052173,0.000116,0.003477,0.000028,0.041014,0.000194
58243.400591,-24.025086,0.814051,0.056878,0.000615,0.053619,0.000119,0.003751,0.000026,0.040779,0.000167
58245.400263,-22.117901,0.937474,0.056161,0.000636,0.053188,0.000112,0.003630,0.000026,0.040769,0.000172
58246.388629,-23.821978,0.819863,0.056583,0.000582,0.053547,0.000118,0.003759,0.000025,0.041080,0.000162
58248.410220,-26.859140,1.095451,0.056200,0.000730,0.053080,0.000142,0.003718,0.000031,0.040472,0.000197
58249.409303,-24.884528,0.765499,0.053901,0.000564,0.052593,0.000115,0.003677,0.000024,0.040655,0.000158
58250.408306,-25.816663,0.945050,0.055390,0.000644,0.052913,0.000117,0.003622,0.000026,0.040820,0.000173
58251.408941,-26.874842,1.149889,0.056527,0.001129,0.052711,0.000189,0.003600,0.000044,0.040687,0.000291
58252.408268,-26.702791,0.917993,0.056174,0.000560,0.052889,0.000100,0.003643,0.000022,0.041042,0.000148
58253.412791,-23.919530,1.051956,0.057063,0.000917,0.053257,0.000158,0.003640,0.000036,0.040597,0.000238
58254.403740,-25.129432,1.170335,0.061087,0.001181,0.054031,0.000202,0.003641,0.000045,0.040339,0.000294
58417.717330,-9.160566,0.771930,0.060331,0.000637,0.054293,0.000107,0.003607,0.000024,0.041169,0.000165
58448.744843,-4.044633,0.999316,0.054762,0.000536,0.052606,0.000103,0.003658,0.000023,0.041254,0.000152
58453.734208,-2.772778,0.747838,0.058652,0.000400,0.053800,0.000077,0.003645,0.000017,0.040994,0.000111
58454.719376,-2.644072,0.585072,0.056768,0.000472,0.053409,0.000110,0.003823,0.000022,0.041046,0.000140
58474.621627,-0.687464,0.745812,0.052834,0.000428,0.052931,0.000094,0.003673,0.000020,0.040970,0.000127
58475.737353,-1.121316,2.196593,0.051558,0.001441,0.052438,0.000281,0.003830,0.000066,0.041198,0.000428
58481.726559,-1.049412,0.738267,0.058022,0.000514,0.052715,0.000111,0.003794,0.000023,0.040833,0.000146
58482.701826,0.610381,0.790478,0.057167,0.000514,0.052854,0.000146,0.003962,0.000028,0.040939,0.000167
58483.704952,0.038864,0.674694,0.057565,0.000444,0.052721,0.000098,0.003803,0.000020,0.041010,0.000129
58484.672959,1.153924,1.064239,0.055522,0.000682,0.052445,0.000151,0.003850,0.000032,0.040995,0.000201
58487.688425,0.859191,0.947040,0.055999,0.000542,0.052294,0.000104,0.003645,0.000023,0.041230,0.000151
58488.689669,-0.191042,0.922622,0.058203,0.000647,0.052599,0.000099,0.003516,0.000025,0.041128,0.000169
58489.719651,-0.309257,0.860573,0.056589,0.000599,0.052553,0.000120,0.003757,0.000026,0.041063,0.000166
58502.633520,-5.861094,0.921699,0.055966,0.000661,0.053300,0.000123,0.003706,0.000028,0.040999,0.000182
58503.647067,-8.352447,0.927268,0.054821,0.000668,0.052818,0.000122,0.003680,0.000028,0.040978,0.000184
58518.607239,-2.013139,1.359618,0.056691,0.001057,0.052461,0.000182,0.003840,0.000043,0.040562,0.000279
58519.668954,-1.839805,1.145087,0.055968,0.000960,0.052639,0.000164,0.003757,0.000039,0.040744,0.000252
58520.588398,0.000000,0.768470,0.057003,0.000579,0.052475,0.000109,0.003735,0.000024,0.040777,0.000157
58521.605920,-0.812160,0.554789,0.059426,0.000446,0.052851,0.000083,0.003679,0.000018,0.040953,0.000121
58522.550419,1.339415,0.593451,0.058094,0.000406,0.053157,0.000117,0.004043,0.000021,0.041030,0.000128
58523.596178,-0.712558,0.633796,0.054984,0.000518,0.052695,0.000105,0.003770,0.000023,0.040872,0.000146
58524.535524,-1.227877,0.793586,0.056805,0.000472,0.052776,0.000105,0.003838,0.000022,0.041003,0.000136
58525.526870,-2.568439,1.240857,0.057677,0.000895,0.052848,0.000180,0.004094,0.000040,0.041010,0.000249
58526.486779,-13.870399,0.730119,0.056664,0.000518,0.052596,0.000120,0.003867,0.000024,0.040725,0.000151
58527.477636,0.854937,0.910169,0.054420,0.000538,0.052413,0.000132,0.003934,0.000027,0.040859,0.000164
58528.462727,0.491978,0.926719,0.054013,0.000601,0.052529,0.000137,0.003894,0.000029,0.040844,0.000179
58537.478889,2.814549,1.309122,0.054960,0.000971,0.053317,0.000184,0.004018,0.000043,0.040988,0.000269
58538.477401,1.793869,1.002701,0.059156,0.000731,0.053862,0.000130,0.003824,0.000030,0.040874,0.000191
58539.484673,1.976326,0.533040,0.057632,0.000477,0.053654,0.000098,0.003824,0.000021,0.040936,0.000133
58540.554626,-1.063216,1.002672,0.056114,0.000602,0.053690,0.000126,0.003856,0.000027,0.040893,0.000170
58544.504285,-1.054230,0.690095,0.053398,0.000476,0.053278,0.000107,0.003746,0.000022,0.040932,0.000141
58545.477336,-3.129588,0.829615,0.052400,0.000627,0.053183,0.000120,0.003708,0.000027,0.041135,0.000176
58546.457885,-0.459257,0.959492,0.052298,0.000669,0.053171,0.000129,0.003878,0.000030,0.041217,0.000190
58547.494437,1.330494,0.584269,0.052440,0.000498,0.052987,0.000091,0.003601,0.000021,0.041227,0.000138
58590.482932,5.795748,1.095818,0.059016,0.000825,0.053733,0.000138,0.003638,0.000032,0.040549,0.000209
58591.373304,3.310704,0.680194,0.066513,0.000609,0.055518,0.000115,0.003943,0.000025,0.041258,0.000156
58593.374176,4.303749,0.783548,0.057035,0.000570,0.053041,0.000116,0.003770,0.000025,0.040882,0.000158
58595.372419,5.151150,0.767604,0.058329,0.000627,0.053528,0.000134,0.003820,0.000028,0.041061,0.000176
58597.391492,5.505433,0.796798,0.056774,0.000602,0.052963,0.000108,0.003640,0.000024,0.040782,0.000161
58604.386867,6.032686,0.783122,0.055678,0.000487,0.052489,0.000102,0.003694,0.000021,0.040973,0.000136
58606.387152,5.865497,0.733898,0.055840,0.000478,0.052502,0.000092,0.003671,0.000020,0.040808,0.000130
58609.385154,9.075718,0.778929,0.054666,0.000599,0.052368,0.000129,0.003761,0.000027,0.041004,0.000171
58612.388862,10.165680,0.741181,0.057497,0.000464,0.052811,0.000103,0.003847,0.000021,0.041023,0.000130
58617.403237,9.171337,0.946773,0.057454,0.000829,0.052827,0.000137,0.003625,0.000031,0.041038,0.000210
58618.392981,8.474826,1.071491,0.055199,0.000844,0.052824,0.000150,0.003654,0.000034,0.040740,0.000222
58620.396705,4.923910,1.037154,0.054868,0.000859,0.052876,0.000167,0.003703,0.000036,0.040848,0.000233
58621.378547,4.591916,1.152944,0.054943,0.000852,0.053005,0.000158,0.003663,0.000035,0.040759,0.000229
58850.658961,11.956496,0.864089,0.057702,0.000458,0.053604,0.000112,0.003844,0.000023,0.040966,0.000142
58851.683636,13.727792,0.768251,0.057470,0.000502,0.053449,0.000114,0.003781,0.000024,0.041098,0.000150
58853.633438,15.343274,0.933480,0.060225,0.000535,0.053922,0.000127,0.003869,0.000026,0.040798,0.000160
58854.538055,16.169522,1.083702,0.056905,0.000693,0.053529,0.000169,0.003881,0.000034,0.041227,0.000214
58884.545388,14.072714,1.009482,0.050956,0.000559,0.052416,0.000145,0.003888,0.000030,0.040803,0.000185
58885.491500,15.507806,0.900827,0.057490,0.000500,0.053497,0.000103,0.003829,0.000023,0.040759,0.000144
58886.550457,13.641227,0.986757,0.056600,0.000522,0.052900,0.000105,0.003755,0.000023,0.040801,0.000148
58906.408228,13.117689,1.015982,0.053186,0.000798,0.052966,0.000170,0.003930,0.000038,0.040659,0.000235
58907.448967,10.835298,0.665088,0.051897,0.000413,0.052756,0.000094,0.003724,0.000020,0.040908,0.000128
58908.409186,15.009179,0.843562,0.051425,0.000510,0.052564,0.000105,0.003693,0.000023,0.041072,0.000152
58909.376626,13.139834,1.112772,0.050952,0.000754,0.052447,0.000147,0.003802,0.000034,0.040820,0.000218
58910.347860,14.005794,1.318642,0.050860,0.000818,0.052311,0.000159,0.003846,0.000036,0.040632,0.000233
58911.358571,14.975335,1.713555,0.052010,0.001367,0.052173,0.000260,0.004370,0.000065,0.040999,0.000392
58912.349628,14.751380,0.823723,0.051551,0.000549,0.052346,0.000109,0.003731,0.000024,0.040723,0.000158
58913.613819,13.536245,1.207815,0.050427,0.000690,0.052151,0.000129,0.003672,0.000030,0.041058,0.000198
58914.460018,12.373090,0.920484,0.051551,0.000462,0.052143,0.000094,0.003594,0.000021,0.041073,0.000142
58915.470908,13.235015,0.703346,0.050397,0.000439,0.052118,0.000093,0.003624,0.000021,0.041043,0.000137
58916.601269,11.277892,1.164093,0.048421,0.000691,0.052056,0.000135,0.003696,0.000031,0.041007,0.000207
58920.415039,14.700535,1.043170,0.050873,0.000531,0.051733,0.000094,0.003488,0.000023,0.041070,0.000156
58921.415794,14.401340,0.861310,0.050528,0.000805,0.051877,0.000157,0.004353,0.000037,0.041061,0.000226
58922.415517,13.534282,0.802489,0.050338,0.000466,0.051831,0.000109,0.003730,0.000023,0.041095,0.000152
58923.416870,14.821017,1.041094,0.054305,0.000676,0.052152,0.000123,0.003591,0.000029,0.041064,0.000195
58924.369441,14.670921,1.046447,0.050493,0.000698,0.052077,0.000138,0.003636,0.000031,0.040891,0.000208
58976.384767,8.912079,0.874107,0.050038,0.000464,0.052475,0.000108,0.003645,0.000022,0.040772,0.000146
58977.371387,7.493053,0.793870,0.049287,0.000442,0.052651,0.000103,0.003626,0.000022,0.040995,0.000143
58978.367137,4.247287,0.964968,0.051480,0.000633,0.052825,0.000136,0.003658,0.000029,0.040797,0.000189
58979.362344,8.019868,0.864121,0.051315,0.000565,0.053249,0.000112,0.003548,0.000025,0.040883,0.000170
58982.428697,7.044843,0.859010,0.047249,0.000556,0.052479,0.000102,0.003471,0.000023,0.040739,0.000159
58983.395747,7.706163,1.681303,0.047330,0.001011,0.052720,0.000184,0.003449,0.000043,0.040784,0.000298
58985.388407,9.669061,0.858901,0.047283,0.000525,0.052546,0.000098,0.003461,0.000023,0.040910,0.000154
58986.386693,9.103938,0.909127,0.044852,0.000538,0.052741,0.000115,0.003519,0.000025,0.040769,0.000166
58988.385975,12.974919,1.208892,0.046746,0.000658,0.052549,0.000118,0.003402,0.000028,0.040824,0.000195
58989.374112,11.293330,1.025176,0.047399,0.000662,0.052556,0.000123,0.003463,0.000029,0.040804,0.000199
58990.374275,8.089926,0.806460,0.048844,0.000477,0.052428,0.000103,0.003561,0.000022,0.040759,0.000145
58992.398904,7.862518,1.220855,0.049824,0.000783,0.052697,0.000147,0.003554,0.000033,0.041028,0.000223
59229.714538,-5.543288,1.747737,0.050827,0.001101,0.052020,0.000205,0.003623,0.000047,0.041132,0.000316
59235.608732,-1.305659,0.627538,0.044957,0.000389,0.052039,0.000090,0.003582,0.000019,0.040779,0.000127
59236.532261,-3.887552,0.945131,0.044877,0.000551,0.052103,0.000120,0.003575,0.000026,0.040890,0.000175
59237.598883,-2.641912,0.834846,0.045319,0.000514,0.052128,0.000101,0.003520,0.000024,0.040911,0.000161
59239.555370,-2.750747,0.816513,0.047035,0.000400,0.052223,0.000084,0.003534,0.000019,0.040767,0.000126
59240.645609,-0.859926,0.755076,0.047004,0.000409,0.052474,0.000080,0.003502,0.000018,0.040903,0.000125
