5696.990478,0.6948,3.06,0.133,-5.197
5697.978575,-2.515,2.88,0.133,-5.199
5698.978049,-3.070,2.75,0.132,-5.208
5700.042804,-4.141,2.92,0.134,-5.188
5735.962017,-1.559,2.45,0.131,-5.225
5739.015810,-12.52,3.20,0.132,-5.205
6850.065476,-7.945,3.54,0.132,-5.208
6862.065493,-9.110,4.08,0.132,-5.202
6865.078755,-3.953,3.76,0.135,-5.169
6865.762342,-5.905,3.63,0.132,-5.211
6866.967292,-4.829,3.71,0.128,-5.258
6872.952133,3.826,3.75,0.127,-5.265
6874.092494,-0.8324,5.60,0.130,-5.231
6880.931042,-2.256,3.21,0.131,-5.215
6891.825180,12.04,3.10,0.132,-5.208
6893.021369,-1.234,3.11,0.130,-5.225
6894.979195,3.098,3.09,0.132,-5.209
6906.940466,9.428,3.40,0.132,-5.212
6908.959477,3.419,4.47,0.123,-5.319
6910.867748,2.806,3.82,0.134,-5.188
6912.941382,9.262,3.79,0.126,-5.279
7001.711497,-0.9735,3.58,0.127,-5.271
7151.033141,17.38,3.32,0.134,-5.188
7179.961483,19.07,3.53,0.129,-5.243
7198.019587,27.16,3.09,0.134,-5.186
7203.010452,34.70,3.53,0.134,-5.183
7211.079225,22.21,3.43,0.134,-5.183
7216.034951,14.80,3.27,0.133,-5.197
7222.099299,12.90,3.34,0.135,-5.175
7223.117266,20.50,3.28,0.133,-5.191
7229.017461,9.609,3.46,0.134,-5.183
7229.914798,10.21,3.60,0.135,-5.175
7230.792759,18.15,3.43,0.136,-5.166
7232.081413,15.09,3.22,0.134,-5.181
7232.891665,14.55,3.58,0.134,-5.183
7234.102343,4.928,3.32,0.130,-5.237
7235.953699,1.386,3.12,0.135,-5.175
7236.838972,15.64,3.33,0.134,-5.184
7240.023125,7.156,3.28,0.133,-5.194
7244.816175,7.109,3.22,0.134,-5.182
7245.918707,-9.332,3.10,0.135,-5.173
7247.060451,-16.73,3.41,0.133,-5.199
7253.988611,2.000,2.95,0.134,-5.181
7254.913743,-5.701,3.37,0.132,-5.209
7256.018616,-2.196,3.31,0.113,-5.505
7262.860173,-28.21,3.29,0.135,-5.176
7264.980778,-13.39,3.46,0.134,-5.184
7285.759975,-32.02,5.02,0.133,-5.201
7285.768470,-18.07,3.36,0.133,-5.201
7290.833134,-13.07,3.24,0.132,-5.203
7290.940225,-4.377,3.95,0.119,-5.388
7294.818226,-4.922,3.06,0.136,-5.163
7296.913150,-22.25,3.32,0.129,-5.241
7298.780155,-10.96,3.13,0.133,-5.199
7326.704658,-0.8749,3.59,0.134,-5.181
7326.839675,-9.994,3.69,0.134,-5.184
7339.783920,-21.84,6.62,0.128,-5.255
7353.680035,-5.864,3.05,0.136,-5.165
7353.766340,-12.38,3.52,0.133,-5.199
7354.692300,-4.878,3.33,0.135,-5.176
7354.765051,-8.200,3.34,0.136,-5.168
7355.684797,-7.344,3.56,0.135,-5.172
7355.758486,-7.271,3.57,0.133,-5.196
7378.696675,-16.74,3.79,0.118,-5.417
7440.167898,24.56,3.35,0.133,-5.192
7478.125845,14.59,3.75,0.134,-5.185
7520.989861,12.79,3.44,0.135,-5.178
7562.077384,-3.806,3.01,0.134,-5.189
7569.941107,-17.98,3.81,0.134,-5.183
7580.041501,-1.652,3.30,0.133,-5.192
7584.028723,-28.08,3.53,0.134,-5.189
7597.087768,-19.61,4.14,0.135,-5.170
7672.878390,10.20,3.35,0.134,-5.179
7888.067727,-10.10,3.72,0.133,-5.193
7927.047655,6.683,3.26,0.134,-5.183
8098.696076,-22.65,3.56,0.131,-5.215
8327.792062,-8.110,3.36,0.135,-5.179
9474.871952,12.35,3.49,0.133,-5.196
9745.921124,27.06,4.45,0.138,-5.139
