5669.104848,-15.44,7.27,0.151,-5.044
6192.762959,13.84,5.28,0.143,-5.106
6194.876106,14.97,7.73,0.132,-5.217
6195.834262,10.75,5.60,0.135,-5.178
6196.769490,31.02,5.71,0.146,-5.084
6207.774335,33.67,6.27,0.158,-4.990
6208.734189,25.57,5.83,0.146,-5.079
6449.878852,-27.65,5.66,0.149,-5.056
6468.925175,-2.314,6.88,0.144,-5.099
6473.031826,-8.895,5.82,0.131,-5.227
6522.007399,7.962,6.34,0.138,-5.152
6532.890814,9.989,5.71,0.135,-5.184
6588.766498,-1.657,5.50,0.146,-5.082
6709.155387,-2.434,6.51,0.205,-4.755
6845.012741,24.63,5.33,0.147,-5.069
6855.908916,20.95,6.11,0.143,-5.102
6862.908068,7.701,6.01,0.135,-5.179
6881.834165,17.12,5.89,0.137,-5.161
6891.849636,-0.3046,6.25,0.138,-5.151
6911.939525,11.89,6.70,0.137,-5.159
7002.700758,-10.53,7.93,0.159,-4.983
7151.090252,6.435,5.72,0.139,-5.137
7326.764279,-24.46,5.89,0.138,-5.148
7583.998329,-0.7394,5.42,0.143,-5.107
7964.009736,-10.61,4.64,0.142,-5.116
7988.825242,-25.63,5.02,0.138,-5.149
8000.929019,-18.34,5.79,0.150,-5.050
8018.839377,-14.94,4.66,0.141,-5.123
8091.705461,-28.67,5.24,0.132,-5.211
9034.887737,-29.26,4.76,0.152,-5.031
9377.885240,-13.87,4.71,0.145,-5.092
9413.017992,-6.649,4.92,0.137,-5.166
9484.847164,21.39,4.29,0.142,-5.115
9745.077651,-19.84,5.18,0.144,-5.094
