2452976.280109,87.1,7.3
2452976.289798,95.5,7.4
2452977.335899,36.2,8.7
2452977.346016,33.8,7.1
2452978.225529,23.7,10.4
2452980.368679,80.9,9.4
2453045.112684,194.5,5.5
2453045.115774,196.1,5.7
2453046.129161,168.9,10.5
2453046.134219,155.8,6.7
2453046.138930,157.2,6.9
2453047.133959,173.6,6.9
2453047.139260,168.1,6.6
2453047.145058,172.1,7.1
2453048.110284,201.7,6.3
2453048.115122,201.7,6.2
2453096.044410,128.3,6.8
2453133.008102,118.7,7.6
2453331.306788,57.4,6.9
2453331.313930,66.1,6.6
2453354.251889,-1.7,5.7
2453395.288439,-120.7,8.5
2453430.060599,-43.0,5.8
2453433.086267,-93.2,5.2
2453433.094970,-92.8,5.3
2453433.159052,-102.0,5.3
2453433.215125,-87.1,6.4
2453459.030871,-23.5,5.8
2453459.092671,-21.1,5.9
2453459.978369,11.9,25.5
2453460.105383,6.9,7.0
2453729.118598,58.3,5.5
2453759.175627,134.5,7.1
2453818.022391,91.9,5.7
2453819.986278,175.4,7.6
2454125.164450,-49.0,6.9
2454147.219409,-127.2,6.5
2454209.031435,30.7,10.7
2454214.016959,40.7,7.6
2454396.360066,33.4,8.2
2454452.371416,84.1,5.9
2454458.330683,100.5,6.9
2454472.134645,-5.8,6.3
2454505.159203,51.2,7.4
2454538.052625,77.7,8.5
2454755.373227,61.5,5.9
2454847.226746,75.3,6.4
2454879.106571,209.5,5.8
2454929.030885,184.3,5.8
2454970.990827,161.0,8.9
2455171.183837,-144.8,7.0
2455248.102651,-200.1,5.4
2455251.088009,-185.5,5.1
2455456.345312,126.2,6.5
2455554.324011,181.8,8.1
2455555.307049,219.1,22.9
2455581.136753,196.9,7.3
2455933.288218,-111.5,9.4
2455963.165961,-149.2,6.5
2456258.263659,83.6,6.0
2456288.084326,45.6,6.8
2456406.972849,-120.5,5.1
2456406.975534,-122.8,5.7
2456406.978126,-120.7,5.5
2456406.980719,-121.6,6.1
2456406.983438,-122.1,5.7
2456408.990558,-160.4,5.7
2456408.993208,-159.4,5.3
2456408.995789,-152.9,6.1
2456408.998370,-160.1,5.6
2456409.000951,-155.9,5.5
2456409.964376,-152.0,6.0
2456409.966956,-150.7,5.2
2456409.969537,-152.9,5.5
2456409.972106,-155.9,6.2
2456409.974676,-156.5,6.4
2456425.976335,-151.1,6.1
2456425.978811,-151.6,6.1
2456425.981045,-150.5,6.7
2456425.983278,-155.0,6.1
2456425.985512,-155.5,5.8
2456436.969583,-121.4,11.8
2456436.972719,-118.4,6.8
2456436.975994,-117.3,6.7
2456436.979270,-113.3,7.2
