2451552.98958,1.79,4.08,KECK
2451582.89062,10.64,3.37,KECK
2451883.10117,-66.47,3.05,KECK
2451973.79513,-106.43,4.94,KECK
2452243.07296,6.26,4.53,KECK
2452362.9488,56.66,4.94,KECK
2452601.04502,-61.29,2.95,KECK
2452989.12482,50.05,4.68,KECK
2453369.01627,-62.7,2.72,KECK
2453753.98281,86.22,2.38,KECK
2454084.00126,-49.75,3.08,KECK
2454086.14134,-56.65,3.45,KECK
2454130.08245,-47.25,3.99,KECK
2454131.01418,-54.27,3.59,KECK
2454138.93219,-56.31,2.3,KECK
2454216.733,-35.25,3.,KECK
2454255.74252,-12.78,2.35,KECK
2454255.7488,-5.89,2.39,KECK
2454400.10995,86.22,2.64,KECK
2454428.06242,82.28,3.87,KECK
2454464.99786,94.39,3.01,KECK
2454490.95016,81.62,3.91,KECK
2454492.90113,86.47,2.78,KECK
2454543.94829,55.11,3.9,KECK
2454544.90468,63.29,2.51,KECK
2454545.89435,67.43,2.89,KECK
2454600.8215,24.95,3.26,KECK
2454806.02892,-47.37,3.03,KECK
2454807.06907,-56.51,5.14,KECK
2454808.13819,-47.75,2.53,KECK
2454809.05881,-54.27,2.63,KECK
2454810.16094,-57.47,2.64,KECK
2454811.12802,-57.06,2.81,KECK
2454820.94611,-47.57,2.93,KECK
2454820.95582,-48.4,2.73,KECK
2454822.97958,-51.21,3.13,KECK
2454822.98701,-47.42,2.77,KECK
2454839.10383,-55.01,3.42,KECK
2454963.79538,-1.13,2.75,KECK
2455134.09104,97.53,2.42,KECK
2455173.07726,86.23,2.39,KECK
2455199.01385,81.95,2.82,KECK
2455255.86529,52.97,2.6,KECK
2455258.83718,53.84,4.,KECK
2455289.85439,34.72,2.1,KECK
2455522.05588,-58.27,2.79,KECK
2455613.95559,-29.75,2.41,KECK
2455637.84149,-26.6,2.99,KECK
2455637.84873,-25.71,2.67,KECK
2455638.82274,-29.97,4.37,KECK
2455664.8488,5.88,3.02,KECK
2455664.85631,0.,2.69,KECK
2455672.84627,1.36,2.66,KECK
2455876.08884,69.98,2.65,KECK
2455878.12709,71.27,2.23,KECK
2455903.01478,65.79,2.47,KECK
2455910.96145,65.66,2.65,KECK
2455910.96884,64.53,2.58,KECK
2455960.98145,31.41,2.45,KECK
2456318.8547,-38.45,2.61,KECK
2456589.14544,44.61,2.45,KECK
2456637.1087,15.98,2.9,KECK
2455959.72282,79.26,3.,PFS
2455960.7311,73.43,2.8,PFS
2456284.76713,-23.72,2.74,PFS
2456292.81401,-19.98,2.4,PFS
2456344.68502,5.97,2.82,PFS
2456353.64753,10.73,2.88,PFS
2456356.70564,6.75,3.93,PFS
2456357.6379,-0.28,3.86,PFS
2456603.87426,60.26,3.57,PFS
2456692.68149,10.53,2.4,PFS
2456696.65577,8.27,2.72,PFS
2456698.68978,14.42,2.72,PFS
2456729.65503,-1.32,2.48,PFS
2456730.61837,0.,3.86,PFS
2456734.6578,-11.57,2.41,PFS
2456735.64359,-13.17,2.43,PFS
2457020.78656,-22.24,2.53,PFS
2457022.75674,-23.91,2.62,PFS
2457030.7969,-22.01,2.73,PFS
2457050.72626,-15.64,2.6,PFS
2457055.70402,-8.85,2.79,PFS
2457064.64425,-10.73,2.64,PFS
2457120.59094,25.81,2.61,PFS
2457386.71081,7.99,2.53,PFS
2457397.78204,1.93,2.66,PFS
2457448.67314,-28.8,2.76,PFS
2457474.62755,-48.55,2.86,PFS
2457760.70562,-7.43,2.53,PFS
2457763.6947,-3.73,2.66,PFS
2457824.64479,34.03,2.56,PFS
2458479.80411,22.05,2.11,PFS
2458479.81961,23.39,2.01,PFS
