2454287.927,2.88,1.96,0.1091,0.0312,-2.94,-3.57,
2454399.822,-63.90,1.25,0.1072,0.0307,-2.53,-4.50,
2454634.038,-20.49,1.14,0.0899,0.0312,-5.05,-5.41,
2454674.900,2.57,1.39,0.1066,0.0308,-0.79,-0.85,
2454718.006,10.64,1.49,0.0868,0.0308,-4.21,-4.00,
2454777.857,11.66,1.19,0.1132,0.0309,-4.38,-3.84,
2454778.819,13.33,1.39,0.1065,0.0308,-2.61,-2.07,
2454805.740,10.92,1.40,0.1138,0.0308,-1.13,-0.41,
2454955.107,-5.77,1.32,0.1055,0.0308,16.03,16.72,
2454964.128,-15.69,1.23,0.1075,0.0310,7.25,7.84,
2454984.066,-23.92,1.38,0.1065,0.0311,0.58,0.93,
2454985.007,-26.07,1.40,0.1114,0.0309,-1.53,-1.20,
2455014.963,-39.57,1.31,0.1072,0.0308,-15.66,-15.70,
2455015.957,-41.36,1.31,0.1061,0.0310,-17.54,-17.59,
2455019.021,-25.42,1.30,0.1143,0.0309,-1.89,-1.97,
2455043.881,-18.51,1.40,0.1074,0.0307,1.18,0.87,
2455076.033,-9.97,1.37,0.1129,0.0306,1.10,0.74,
2455084.036,0.00,1.61,0.1251,0.0306,8.42,8.08,
2455106.909,5.94,1.47,0.1086,0.0307,6.10,5.92,
2455133.918,17.65,1.40,0.0936,0.0305,7.88,7.96,
2455169.772,21.46,1.40,0.1145,0.0307,1.14,1.44,
2455170.691,17.93,1.43,0.1069,0.0308,-2.59,-2.29,
2455187.695,20.55,1.39,0.1011,0.0308,-2.85,-2.57,
2455198.700,21.99,1.42,0.1075,0.0309,-2.35,-2.15,
2455290.146,2.47,1.33,0.1010,0.0309,0.17,-1.29,
2455373.126,-33.29,1.23,0.1137,0.0309,7.89,7.22,
2455396.059,-52.38,1.36,0.1097,0.0309,-1.22,-1.26,
2455436.743,-69.28,1.27,0.0975,0.0307,-5.03,-4.34,
2455455.739,-73.42,1.34,0.1085,0.0307,-5.25,-4.49,
2455521.793,-53.00,1.37,0.1062,0.0308,16.87,16.67,
2455698.124,-10.58,1.35,0.1006,0.0309,-16.91,-17.80,
2455770.042,53.71,1.56,0.1099,0.0309,28.09,27.74,
2455787.946,20.04,9.66,0.0659,0.0285,-6.39,-6.71,
2455841.869,26.89,1.26,0.0882,0.0308,5.86,5.65,
2455880.836,8.95,1.23,0.1292,0.0312,-3.05,-3.06,
2455903.717,-1.19,1.25,0.1071,0.0309,-6.85,-6.68,
2455931.693,2.89,1.29,0.0945,0.0307,5.29,5.69,
2456098.123,-28.24,1.31,0.1084,0.0309,-8.23,-7.59,
2456154.011,-2.81,1.46,0.1084,0.0308,4.67,5.64,
2456194.986,3.05,1.31,0.1098,0.0307,2.08,3.36,
2456522.092,-57.44,1.43,0.1149,0.0309,1.73,0.45,
2456894.081,19.32,1.23,0.1113,0.0309,-5.09,-5.03,
