2453917.747997,-39.102320,0.001460
2453919.735174,-39.095520,0.001770
2454167.897856,-39.003570,0.001240
2454169.895854,-39.005830,0.001160
2454171.904445,-39.002170,0.001230
2454232.818013,-39.003590,0.001120
2454391.491808,-39.165870,0.001110
2454393.489934,-39.170020,0.001190
2454529.900847,-39.246180,0.001300
2454547.915016,-39.243380,0.001130
2454559.815698,-39.236460,0.001260
2454569.903637,-39.243920,0.001400
2454571.889460,-39.244430,0.000950
2454582.820292,-39.235400,0.001160
2454618.755585,-39.225970,0.001490
2454660.661636,-39.202780,0.001110
2454661.772229,-39.204040,0.001070
2454662.675237,-39.207460,0.001280
2454663.811590,-39.204150,0.001020
2454664.790043,-39.199740,0.001380
2454665.786377,-39.204870,0.001030
2454666.696058,-39.207140,0.000970
2454670.672602,-39.204100,0.001360
2454671.603329,-39.203460,0.001230
2454687.561959,-39.202170,0.001240
2454721.554874,-39.185860,0.001350
2454751.490690,-39.173490,0.002450
2454773.502375,-39.161440,0.001070
2454916.819805,-39.098820,0.000880
2454921.892971,-39.101670,0.001380
2454930.906849,-39.094560,0.001190
2454931.795103,-39.093950,0.001210
2454935.817789,-39.092340,0.000840
2455013.686615,-39.051590,0.001200
2455013.743720,-39.052850,0.001380
2455074.520060,-39.025660,0.001200
2455090.507026,-39.023070,0.001180
2455091.528800,-39.023920,0.002800
2455098.494144,-39.024050,0.000860
2455100.540947,-39.018950,0.000980
2455101.490472,-39.018340,0.001380
2455102.502862,-39.018330,0.001840
2455104.540258,-39.017120,0.001310
2455105.523635,-39.018660,0.002310
2455106.519974,-39.016990,0.001240
2455111.509339,-39.014890,0.000980
2455113.497880,-39.015140,0.001000
2455115.514997,-39.008440,0.002250
2455116.487535,-39.012070,0.000950
2455117.493046,-39.008940,0.001340
2455121.526645,-39.003150,0.001360
2455122.505321,-39.006700,0.001260
2455124.497834,-39.006190,0.000880
2455127.516794,-39.005430,0.000870
2455128.513957,-39.001360,0.000870
2455129.495404,-39.002290,0.000930
2455132.495755,-39.001630,0.000990
2455133.493189,-39.002840,0.001060
2455259.907275,-38.962450,0.001290
2455260.864406,-38.962750,0.001130
2455284.893135,-38.968410,0.001710
2455340.708504,-38.986180,0.001300
2455355.795443,-39.002450,0.001230
2455375.610729,-39.026920,0.001410
2455387.656686,-39.041770,0.001570
2455396.537980,-39.053040,0.001440
2455400.642866,-39.061490,0.000980
2455401.594785,-39.057630,0.001200
2455402.590925,-39.051980,0.003530
2455402.702771,-39.056950,0.002280
2455404.625157,-39.064340,0.001330
2455404.645561,-39.064370,0.002180
2455407.576762,-39.068750,0.001390
2455424.575448,-39.094020,0.002440
2455437.618432,-39.109210,0.001200
2455439.623950,-39.112040,0.000970
2455443.607470,-39.124790,0.001150
2455648.906952,-39.181170,0.001020
2455662.922210,-39.173760,0.001040
2455711.719077,-39.150020,0.002280
2455783.584250,-39.118190,0.001020
2455816.541186,-39.105710,0.001050
2455839.519405,-39.097140,0.001070
2455988.884316,-39.019810,0.000840
2456023.833004,-39.011010,0.001060
2456115.525064,-38.957550,0.001020
2456116.514733,-38.961190,0.001090
2456117.503694,-38.957390,0.001060
2456118.512585,-38.957510,0.001020
2456119.521843,-38.957700,0.001170
2456120.664105,-38.959460,0.001300
2456121.779723,-38.952800,0.001540
2456149.649734,-38.944460,0.001840
2456150.522254,-38.944480,0.001080
2456152.682008,-38.943540,0.001940
2456154.469992,-38.939200,0.001010
2456160.486828,-38.940390,0.000970
2456161.667048,-38.937340,0.001160
2456166.514404,-38.939610,0.001030
2456167.501059,-38.936100,0.001130
2456168.522469,-38.936110,0.001210
2456171.486378,-38.936310,0.000990
2456172.506593,-38.934650,0.001020
2456175.612974,-38.930530,0.001160
2456181.493719,-38.929480,0.001100
2456182.536592,-38.931390,0.001200
2456186.568383,-38.925520,0.001090
2456187.535729,-38.920520,0.001450
2456188.542783,-38.924280,0.003940
2456190.544160,-38.924690,0.001200
2456191.502942,-38.923340,0.000960
2456192.535827,-38.926330,0.001040
2456193.540694,-38.925740,0.000960
2456194.538339,-38.923360,0.001000
2456195.550069,-38.926200,0.001110
2456196.545087,-38.922840,0.001130
2456198.542416,-38.916380,0.001450
2456199.548846,-38.918960,0.001940
2456201.540471,-38.915850,0.001370
2456202.558892,-38.915170,0.002090
2456358.902903,-38.887580,0.006420
2456364.874908,-38.893990,0.001650
2456365.901491,-38.899390,0.000970
2456496.645686,-39.042710,0.001240
2456805.867212,-39.066360,0.001150
2456931.529582,-38.999420,0.001360
2457148.820184,-38.903230,0.001510
2457434.865699,-38.847620,0.002140
2457452.818633,-38.864550,0.001520
