2456344.717204,-65.5142,0.0007,0.007,5.735,5.660,-4.934,1.25
2456363.624524,-65.5192,0.0008,0.011,5.721,5.656,-4.942,1.14
2456364.633696,-65.5173,0.0009,0.006,5.720,5.655,-4.963,1.17
2456375.538791,-65.5146,0.0013,0.012,5.717,5.655,-4.992,1.08
2456376.484746,-65.5150,0.0009,0.008,5.722,5.659,-4.992,1.09
2456380.557851,-65.5165,0.0011,0.001,5.727,5.665,-4.981,1.11
2456381.614271,-65.5162,0.0008,0.006,5.721,5.659,-4.980,1.25
2456381.626365,-65.5175,0.0008,0.004,5.725,5.662,-4.989,1.29
2456405.551638,-65.5135,0.0015,0.013,5.722,5.654,-4.957,1.26
2456410.578812,-65.5291,0.0020,-0.007,5.719,5.648,-4.975,1.47
2456424.522687,-65.5144,0.0009,0.007,5.741,5.660,-5.011,1.37
2457097.533774,-65.4442,0.0013,-0.001,5.652,-4.978,1.08
2457099.561761,-65.4451,0.0012,-0.005,5.647,-4.988,1.08
2457108.698979,-65.4508,0.0044,0.014,5.664,-4.773,1.70
2457109.471016,-65.4425,0.0012,0.009,5.665,-4.972,1.10
2457110.444016,-65.4387,0.0031,0.020,5.654,-4.874,1.13
2457112.440808,-65.4433,0.0030,0.016,5.666,-4.841,1.12
2457113.454520,-65.4439,0.0010,0.009,5.661,-4.994,1.10
2457114.407702,-65.4425,0.0020,0.008,5.661,-4.929,1.18
2457137.358615,-65.4429,0.0013,0.006,5.661,-5.004,1.15
2457142.478326,-65.4430,0.0011,0.002,5.665,-4.992,1.12
2457143.410021,-65.4429,0.0009,0.004,5.659,-4.986,1.08
2457144.439637,-65.4410,0.0009,0.010,5.668,-4.974,1.08
2457145.437333,-65.4422,0.0015,0.010,5.665,-4.970,1.08
2457154.430419,-65.4378,0.0023,0.006,5.653,-4.987,1.10
2457169.406042,-65.4451,0.0012,0.009,5.663,-5.010,1.13
2457170.403782,-65.4431,0.0009,0.006,5.659,-4.986,1.13
2457205.386928,-65.4469,0.0008,0.012,5.659,-4.996,1.40
2457209.382307,-65.4488,0.0017,0.013,5.663,-4.966,1.44
2457353.700256,-65.4538,0.0021,0.002,5.662,-4.945,1.36
2457355.757480,-65.4618,0.0027,0.012,5.673,-4.976,1.14
