T000669,2019-11-07 14:35:24+00:00,2458795.11152336,-0.940544564219113,1.59882318973541,0.1341,0.001,HIRES
T000669,2019-11-08 15:21:38+00:00,2458796.14382361,-0.780658549975039,1.30574452877045,0.1332,0.001,HIRES
T000669,2019-11-09 14:59:25+00:00,2458797.1249521,-0.145025406219304,2.80131053924561,0.1185,0.001,HIRES
T000669,2019-11-09 15:06:01+00:00,2458797.1328348,5.26478700085864,1.71466207504272,0.1361,0.001,HIRES
T000669,2019-12-10 12:38:50+00:00,2458828.03354109,-5.14342368588783,1.54669785499573,0.1344,0.001,HIRES
T000669,2019-12-15 12:28:09+00:00,2458833.02628262,-0.259724493539998,1.57439494132996,0.1361,0.001,HIRES
T000669,2020-01-04 11:41:41+00:00,2458852.99605123,7.73149197115587,1.46188127994537,0.1317,0.001,HIRES
T000669,2020-01-21 09:54:05+00:00,2458869.92264932,-10.8871175713168,1.60864591598511,0.1366,0.001,HIRES
T000669,2020-01-22 10:00:31+00:00,2458870.92726317,-4.41749584892171,1.59127640724182,0.1342,0.001,HIRES
T000669,2020-01-30 09:39:03+00:00,2458878.9128662,-5.43682206472872,1.5291827917099,0.136,0.001,HIRES
T000669,2020-01-31 09:20:30+00:00,2458879.89996667,5.27007658504354,1.40372776985168,0.1356,0.001,HIRES
T000669,2020-02-05 08:32:34+00:00,2458884.86696877,2.10045830838614,1.37434506416321,0.1353,0.001,HIRES
T000669,2020-02-24 08:49:05+00:00,2458903.87890164,2.15676880484686,1.64329636096954,0.1324,0.001,HIRES
T000669,2020-02-25 08:13:42+00:00,2458904.85445865,-3.96910871600184,1.545170545578,0.1368,0.001,HIRES
T000669,2020-02-26 08:39:44+00:00,2458905.87248053,-8.18426869493826,1.51932632923126,0.1389,0.001,HIRES
T000669,2020-02-27 08:54:22+00:00,2458906.88255957,-6.9905711472783,1.52182745933533,0.1359,0.001,HIRES
T000669,2020-02-28 08:43:18+00:00,2458907.87497474,-4.02227945349068,1.58463490009308,0.1333,0.001,HIRES
T000669,2020-03-03 08:03:28+00:00,2458911.84742169,5.34389047682318,1.38424396514893,0.1353,0.001,HIRES
T000669,2020-06-02 06:17:04+00:00,2459002.76794723,-0.650582043838028,1.32764399051666,0.142,0.001,HIRES
T000669,2020-06-03 06:23:27+00:00,2459003.77229546,3.64872382323742,1.33768165111542,0.1383,0.001,HIRES
T000669,2020-06-06 06:08:18+00:00,2459006.76164062,7.49760243160469,1.6298565864563,0.1386,0.001,HIRES
T000669,2020-06-07 06:33:26+00:00,2459007.77876583,-0.377388383103607,1.70019030570984,0.1422,0.001,HIRES
T000669,2020-06-10 06:36:18+00:00,2459010.78059902,-1.41794927200488,1.37983548641205,0.1431,0.001,HIRES
T000669,2020-06-11 06:04:33+00:00,2459011.75834262,-4.03957262872837,1.26247990131378,0.1413,0.001,HIRES
T000669,2020-06-13 06:09:48+00:00,2459013.76187989,-0.0881941087409359,1.36874520778656,0.1391,0.001,HIRES
T000669,2020-06-16 06:51:13+00:00,2459016.78997676,-0.178514015576951,1.71183848381042,0.1403,0.001,HIRES
T000669,2020-06-24 06:11:09+00:00,2459024.76179493,-4.14321298939467,1.32036781311035,0.139,0.001,HIRES
T000669,2020-06-29 06:17:19+00:00,2459029.76464276,0.46681090230561,1.65622675418854,0.142,0.001,HIRES
T000669,2020-06-30 06:14:29+00:00,2459030.76285612,0.465795130253753,1.43370854854584,0.1425,0.001,HIRES
T000669,2020-07-01 06:19:18+00:00,2459031.76631274,-4.49755833127386,1.64699959754944,0.1408,0.001,HIRES
T000669,2020-07-04 06:02:53+00:00,2459034.75358608,4.14622886219286,1.40080833435059,0.1421,0.001,HIRES
T000669,2020-07-06 05:55:30+00:00,2459036.74830732,-5.86314651016664,1.45773029327393,0.1435,0.001,HIRES
T000669,2020-07-08 06:15:30+00:00,2459038.76352827,-3.29042855229343,1.85627686977386,0.1307,0.001,HIRES
