59130.38267,-38.5705,0.0037,-0.0298,SOPHIE
59172.24841,-38.6415,0.0027,-0.022,SOPHIE
59197.21288,-38.6371,0.0027,-0.0209,SOPHIE
59271.70104,-38.7091,0.0028,-0.0281,SOPHIE
59304.65169,-38.7015,0.0028,-0.0335,SOPHIE
59393.49349,-38.7834,0.0027,-0.0137,SOPHIE
59409.4328,-38.8123,0.0055,-0.0063,SOPHIE
59409.5815,-38.8061,0.0028,-0.0169,SOPHIE
59421.4917,-38.8255,0.0028,-0.0124,SOPHIE
59470.47645,-38.8487,0.0027,-0.0343,SOPHIE
59486.33414,-38.759,0.0028,-0.0219,SOPHIE
59523.267,-38.7985,0.0028,-0.0162,SOPHIE
59528.32153,-38.8382,0.0032,-0.0188,SOPHIE
59542.24834,-38.8421,0.0027,-0.0268,SOPHIE
59552.22664,-38.7858,0.0028,-0.0062,SOPHIE
59631.69274,-38.8384,0.0028,-0.0327,SOPHIE
59662.65615,-38.8271,0.0028,-0.0259,SOPHIE
59713.50327,-38.8301,0.0028,-0.0053,SOPHIE
59750.42851,-38.8105,0.0028,-0.0338,SOPHIE
59769.5199,-38.793,0.0028,-0.0272,SOPHIE
59786.60066,-38.7046,0.0031,-0.0352,SOPHIE
59806.47617,-38.7899,0.0028,-0.0317,SOPHIE
59827.39876,-38.7532,0.0028,-0.0203,SOPHIE
59864.2636,-38.7613,0.0028,-0.0232,SOPHIE
59879.25186,-38.6489,0.0028,-0.0194,SOPHIE
59889.30119,-38.7305,0.0028,-0.0362,SOPHIE
59919.21796,-38.7051,0.0027,-0.0331,SOPHIE
60007.68158,-38.6548,0.0028,-0.0221,SOPHIE
60015.68644,-38.6794,0.0028,-0.02,SOPHIE
60042.56447,-38.653,0.0028,-0.0281,SOPHIE
60079.53749,-38.6541,0.0028,-0.023,SOPHIE
60079.60783,-38.6499,0.0028,-0.0108,SOPHIE
60096.58176,-38.6039,0.0028,-0.0248,SOPHIE
60106.50179,-38.6536,0.0028,-0.0298,SOPHIE
60121.45408,-38.5614,0.0028,-0.0309,SOPHIE
60139.4561,-38.6572,0.0028,-0.0362,SOPHIE
60154.48318,-38.6109,0.0028,-0.0234,SOPHIE
60169.36539,-38.6716,0.0028,-0.0243,SOPHIE
60176.47245,-38.592,0.0027,-0.0189,SOPHIE
60188.39096,-38.6568,0.003,-0.0183,SOPHIE
60213.37734,-38.6314,0.0028,-0.0193,SOPHIE
60221.30316,-38.6984,0.0028,-0.0105,SOPHIE
60231.31922,-38.7089,0.0028,-0.0242,SOPHIE
60245.29917,-38.6847,0.0028,-0.0367,SOPHIE
