2458383.896397,10994.62,0.43,8.9746,7.6796,0.153485,0.000362
2458383.899499,10994.52,0.44,9.7633,7.6807,0.153990,0.000368
2458384.814003,10998.88,0.43,9.6958,7.6768,0.153351,0.000338
2458384.817116,11000.25,0.42,8.0312,7.6791,0.153506,0.000362
2458385.813365,11003.32,0.36,8.2653,7.6798,0.153090,0.000287
2458385.816513,11003.44,0.37,8.8844,7.6788,0.153815,0.000288
2458385.898502,11003.69,0.35,8.8918,7.6788,0.152502,0.000327
2458385.901650,11004.04,0.34,9.1806,7.6773,0.151791,0.000326
2458386.896129,11003.88,0.38,7.6686,7.6794,0.153333,0.000319
2458386.899323,11006.51,0.37,7.6620,7.6797,0.153712,0.000307
2458393.790130,11012.02,0.45,11.6219,7.6815,0.153220,0.000371
2458393.793302,11012.92,0.48,10.3259,7.6787,0.153287,0.000392
2458393.796450,11011.78,0.51,11.0632,7.6792,0.152945,0.000433
2458396.874698,11017.03,0.60,8.6366,7.6795,0.153707,0.000542
2458396.877835,11018.98,0.77,7.9990,7.6784,0.153723,0.000744
2458396.881064,11016.84,0.71,7.8978,7.6796,0.152452,0.000678
2458397.886989,11018.81,0.56,10.3026,7.6797,0.154315,0.000503
2458397.890160,11019.58,0.54,9.7859,7.6787,0.153208,0.000473
2458397.893262,11020.59,0.53,8.9386,7.6773,0.153315,0.000467
2458398.892660,11021.21,0.58,8.0574,7.6774,0.153539,0.000542
2458398.895507,11021.30,0.63,11.4064,7.6819,0.152428,0.000731
2458398.898782,11021.44,0.87,12.8235,7.6772,0.152751,0.001117
2458405.882138,11025.52,1.37,12.2565,7.6783,0.152933,0.001696
2458405.885275,11028.40,1.31,7.3555,7.6777,0.152822,0.001594
2458405.888411,11027.91,1.21,5.1658,7.6797,0.151456,0.001405
2458407.849767,11027.14,0.58,10.6820,7.6767,0.154451,0.000523
2458407.852984,11028.18,0.60,8.7125,7.6784,0.154532,0.000550
2458407.856202,11028.78,0.67,7.9712,7.6790,0.154478,0.000628
2458415.702441,11032.23,0.49,8.3992,7.6809,0.154186,0.000402
2458415.706133,11033.68,0.49,10.5828,7.6800,0.154699,0.000396
2458415.710068,11033.53,0.51,6.1335,7.6821,0.154197,0.000424
2458415.713899,11031.95,0.45,9.1746,7.6799,0.153729,0.000368
