HIP8152,2019-08-14 14:13:22+00:00,2458710.09914068,-4.38122571697624,1.40979421138763,0.1422,0.001,HIRES
HIP8152,2019-08-18 12:53:31+00:00,2458714.04405687,-6.12572340509475,1.26600682735443,0.1338,0.001,HIRES
HIP8152,2019-08-18 13:09:30+00:00,2458714.05504162,,,0.1366,0.001,HIRES
HIP8152,2019-08-19 13:58:50+00:00,2458715.0894985,-6.6800087252058,1.25437831878662,0.1381,0.001,HIRES
HIP8152,2019-08-20 14:09:02+00:00,2458716.09664856,-13.532636114929,1.43614733219147,0.1337,0.001,HIRES
HIP8152,2019-08-24 14:01:35+00:00,2458720.09170792,-8.49997115639559,1.61340284347534,0.1352,0.001,HIRES
HIP8152,2019-08-27 14:20:50+00:00,2458723.10527052,-0.58873543677471,1.49602270126343,0.1347,0.001,HIRES
HIP8152,2019-08-28 13:10:39+00:00,2458724.05659914,6.15466938287815,1.3980633020401,0.1331,0.001,HIRES
HIP8152,2019-09-06 13:17:20+00:00,2458733.06172682,0.72982957552928,1.44101071357727,0.1377,0.001,HIRES
HIP8152,2019-09-11 09:58:34+00:00,2458737.92400155,-6.82428017108407,1.80287933349609,0.1359,0.001,HIRES
HIP8152,2019-09-12 12:41:42+00:00,2458739.0377155,-7.63814022132955,1.42363047599792,0.1352,0.001,HIRES
HIP8152,2019-09-16 11:56:39+00:00,2458743.00609098,1.42389130888809,1.79841601848602,0.1329,0.001,HIRES
HIP8152,2019-09-17 11:36:42+00:00,2458743.99225807,-1.13618033884818,1.68003785610199,0.1329,0.001,HIRES
HIP8152,2019-09-20 12:00:46+00:00,2458747.01097398,3.31886284380042,1.40686166286469,0.1365,0.001,HIRES
HIP8152,2019-10-20 11:04:39+00:00,2458776.97029904,7.32926609629885,1.34410047531128,0.1383,0.001,HIRES
HIP8152,2019-10-31 10:16:06+00:00,2458787.9384112,3.98565622576608,1.32393848896027,0.1375,0.001,HIRES
HIP8152,2019-11-07 08:50:27+00:00,2458794.87820917,-8.14744088542689,1.4508193731308,0.1374,0.001,HIRES
HIP8152,2019-11-08 09:43:42+00:00,2458795.91459958,-5.30252881198074,1.33306300640106,0.1378,0.001,HIRES
HIP8152,2019-11-21 11:12:56+00:00,2458808.97531787,-0.970197777965154,1.70010685920715,0.1505,0.001,HIRES
HIP8152,2019-11-28 08:43:47+00:00,2458815.87324329,-6.27384348857197,1.36844122409821,0.1487,0.001,HIRES
HIP8152,2019-12-02 08:45:03+00:00,2458819.87507047,5.97672327452,1.81403291225433,0.1457,0.001,HIRES
HIP8152,2019-12-10 09:08:52+00:00,2458827.88906111,-1.2601985532292,1.41025686264038,0.1403,0.001,HIRES
HIP8152,2019-12-15 09:37:05+00:00,2458832.90824002,-3.16070100714347,1.82828688621521,0.1415,0.001,HIRES
HIP8152,2019-12-16 07:49:02+00:00,2458833.83242283,-6.66467980168125,1.34238386154175,0.1405,0.001,HIRES
HIP8152,2019-12-27 08:04:45+00:00,2458844.84351603,-5.75403149603653,1.22515642642975,0.1377,0.001,HIRES
HIP8152,2020-01-07 06:29:44+00:00,2458855.77815385,-2.94213753656561,1.54635953903198,0.1432,0.001,HIRES
HIP8152,2020-01-08 06:51:11+00:00,2458856.79323556,0.514462424353724,1.61130046844482,0.1441,0.001,HIRES
HIP8152,2020-01-09 07:20:19+00:00,2458857.81302886,0.480971122907022,1.27949142456055,0.1333,0.001,HIRES
HIP8152,2020-01-21 07:07:49+00:00,2458869.80288633,-4.4312315782434,1.22078883647919,0.1351,0.001,HIRES
HIP8152,2020-01-22 06:59:29+00:00,2458870.79634156,-1.846609114144,1.38915705680847,0.1403,0.001,HIRES
HIP8152,2020-02-05 06:09:54+00:00,2458884.75915728,3.61340612114122,1.26013457775116,0.1425,0.001,HIRES
HIP8152,2020-02-25 05:47:58+00:00,2458904.74362493,9.84417168197569,1.23806023597717,0.1437,0.001,HIRES
HIP8152,2020-02-26 05:09:57+00:00,2458905.71715543,4.06608308815373,1.32210075855255,0.1425,0.001,HIRES
HIP8152,2020-07-05 14:34:55+00:00,2459036.1117918,2.42024704093384,1.32661747932434,0.1335,0.001,HIRES
HIP8152,2020-07-08 14:26:15+00:00,2459039.10644975,-0.667712816288741,1.35085737705231,0.1358,0.001,HIRES
HIP8152,2020-07-09 14:43:13+00:00,2459040.11835566,-2.03149834765458,1.27814781665802,0.1368,0.001,HIRES
HIP8152,2020-07-14 14:19:21+00:00,2459045.10566325,1.36311659317545,1.47461605072021,0.14,0.001,HIRES
HIP8152,2020-08-05 13:54:12+00:00,2459067.08747655,-1.23075948793807,1.3888726234436,0.1366,0.001,HIRES
HIP8152,2020-08-06 12:26:01+00:00,2459068.02795424,2.01407942913798,1.48616421222687,0.1365,0.001,HIRES
HIP8152,2020-08-07 12:29:24+00:00,2459069.02831995,0.0781745401364127,1.40425598621368,0.1401,0.001,HIRES
HIP8152,2020-08-11 14:38:10+00:00,2459073.1171911,-3.88950241589286,1.27684259414673,0.1333,0.001,HIRES
HIP8152,2020-08-16 14:14:53+00:00,2459078.10081037,0.36986801092623,1.28801155090332,0.1349,0.001,HIRES
HIP8152,2020-08-17 14:06:14+00:00,2459079.09548572,0.860985795158905,1.27466630935669,0.1349,0.001,HIRES
HIP8152,2020-08-28 14:35:24+00:00,2459090.11646683,-4.47585730693404,1.32499825954437,0.1327,0.001,HIRES
HIP8152,2020-08-31 14:27:01+00:00,2459093.11044032,-2.65639261201727,1.25720977783203,0.1346,0.001,HIRES
HIP8152,2020-09-07 12:06:50+00:00,2459100.01482059,-0.478697577703393,1.37616586685181,0.1278,0.001,HIRES
HIP8152,2020-09-22 12:13:01+00:00,2459115.01869312,-3.53943635846706,1.2658212184906,0.1341,0.001,HIRES
HIP8152,2020-09-23 12:28:25+00:00,2459116.0291573,-1.27227021750631,1.28108668327332,0.1323,0.001,HIRES
HIP8152,2020-09-24 11:42:00+00:00,2459116.99692208,-1.4432250785095,1.18729364871979,0.1333,0.001,HIRES
HIP8152,2020-09-25 12:20:07+00:00,2459118.02345967,0.0498412331334794,1.19775366783142,0.1348,0.001,HIRES
HIP8152,2020-09-26 12:13:53+00:00,2459119.01888415,-3.05784041925103,1.30838286876678,0.1357,0.001,HIRES
HIP8152,2020-09-28 12:37:45+00:00,2459121.03629213,3.42203902043989,1.21058452129364,0.1353,0.001,HIRES
HIP8152,2020-09-29 13:32:24+00:00,2459122.07386576,2.71161888279891,1.27865660190582,0.1332,0.001,HIRES
HIP8152,2020-09-30 12:57:36+00:00,2459123.04970104,1.60981475031221,1.39547836780548,0.1346,0.001,HIRES
HIP8152,2020-11-08 11:38:36+00:00,2459161.99541476,-5.82114300057832,1.37836956977844,,,HIRES
HIP8152,2020-12-05 08:30:24+00:00,2459188.86506848,-3.29396741992733,1.73496472835541,0.1289,0.001,HIRES
HIP8152,2020-12-06 07:49:49+00:00,2459189.83350227,-2.51920244127359,1.3237464427948,0.1523,0.001,HIRES
HIP8152,2020-12-25 07:18:13+00:00,2459208.8106157,-4.14990667500183,1.32400608062744,0.1442,0.001,HIRES
HIP8152,2021-01-23 06:15:21+00:00,2459237.76713734,0.887397509246739,1.91722321510315,0.1457,0.001,HIRES
HIP8152,2021-02-24 05:13:32+00:00,2459269.71752588,3.66542177872938,1.54035842418671,0.1522,0.001,HIRES
HIP8152,2021-07-10 14:45:44+00:00,2459406.11971197,-5.4439869746529,1.42554116249084,0.1453,0.001,HIRES
HIP8152,2021-07-14 14:27:11+00:00,2459410.10796403,0.491719602584325,1.46295750141144,0.1441,0.001,HIRES
HIP8152,2021-07-16 14:10:12+00:00,2459412.09899205,2.58066486566182,1.65077793598175,0.1185,0.001,HIRES
HIP8152,2021-07-22 14:54:29+00:00,2459418.12711156,-3.69112356575449,1.35284674167633,0.1434,0.001,HIRES
HIP8152,2021-07-25 13:22:05+00:00,2459421.06696591,-4.42399117198764,1.47978818416595,0.1459,0.001,HIRES
HIP8152,2021-08-15 14:58:48+00:00,2459442.13155489,-5.50945931385889,1.28278422355652,0.142,0.001,HIRES
HIP8152,2021-08-20 11:38:48+00:00,2459446.99553152,-2.41316094579355,1.32661843299866,0.1371,0.001,HIRES
HIP8152,2021-08-22 13:32:51+00:00,2459449.07256395,-8.19378162788004,1.33166992664337,0.1411,0.001,HIRES
HIP8152,2021-08-23 13:58:19+00:00,2459450.09025523,-5.96028180498522,1.13658511638641,0.1446,0.001,HIRES
HIP8152,2021-09-13 10:10:37+00:00,2459470.93225177,1.33978042384746,1.44041538238525,0.1413,0.001,HIRES
HIP8152,2021-09-18 09:46:33+00:00,2459475.91768886,0.552568674835733,1.45576870441437,0.1387,0.001,HIRES
HIP8152,2021-09-24 11:10:10+00:00,2459481.97478299,-3.20360651646232,1.29717743396759,0.1384,0.001,HIRES
HIP8152,2021-09-25 11:58:22+00:00,2459483.01031427,0.52994801047365,1.25209593772888,0.1304,0.001,HIRES
HIP8152,2021-09-27 12:54:58+00:00,2459485.04751851,-0.643316129382246,1.20379483699799,0.1426,0.001,HIRES
HIP8152,2021-10-11 09:24:28+00:00,2459498.9016474,1.33991017422744,1.40345728397369,0.1456,0.001,HIRES
HIP8152,2021-10-15 10:19:42+00:00,2459502.94010606,-1.00198324771201,1.48278439044952,0.1447,0.001,HIRES
HIP8152,2021-10-21 09:09:51+00:00,2459508.8917946,6.62074252650105,1.46282398700714,0.144,0.001,HIRES
HIP8152,2021-10-22 10:44:56+00:00,2459509.95738722,8.66647855571685,1.43869626522064,0.1447,0.001,HIRES
HIP8152,2021-10-24 12:00:49+00:00,2459512.01310706,11.4984515361749,1.46426963806152,0.1433,0.001,HIRES
HIP8152,2021-10-26 09:34:13+00:00,2459513.90779487,0.828748737640481,1.36142063140869,0.1433,0.001,HIRES
HIP8152,2021-10-29 09:15:41+00:00,2459516.8953272,-0.661464217510009,1.32314264774323,0.1439,0.001,HIRES
HIP8152,2021-11-23 09:31:33+00:00,2459541.90717512,0.728754508060433,1.38936412334442,0.1516,0.001,HIRES
HIP8152,2021-11-24 08:19:17+00:00,2459542.85665182,0.050091814335417,1.3391580581665,0.1528,0.001,HIRES
HIP8152,2021-11-27 08:29:11+00:00,2459545.86194042,-4.14631469530391,1.36128509044647,0.1527,0.001,HIRES
HIP8152,2021-11-28 10:11:57+00:00,2459546.93363866,-3.55184743138489,1.41584670543671,0.1551,0.001,HIRES
