2453030.2885,1.3242,3.7592,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453105.1390,-1.3422,4.1574,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453333.2632,-4.4471,3.1163,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453428.1573,-16.8417,3.8178,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453498.0961,5.5206,4.0652,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453697.3665,-2.5854,3.7662,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453744.2833,7.3244,3.4833,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453812.1620,23.5274,3.8863,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2453889.0460,13.8913,6.6144,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2454089.2602,-6.2980,3.3917,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2454172.1450,-11.3760,3.5070,nan,nan,nan,nan,nan,nan,nan,HIDESS,
2454496.1912,-23.5703,3.3066,9.5259,176.2227,5.0622,0.1449,0.0153,1.0000,531.2708,HIDESS,
2454799.3748,41.1515,3.1306,9.5154,169.9269,5.5161,0.1408,0.0159,1.0000,446.3687,HIDESS,
2454857.1541,-17.2295,4.1511,9.4647,144.4419,7.0770,0.1458,0.0280,1.0000,353.7028,HIDESS,
2454884.1271,-20.4033,3.4988,9.4313,154.2929,5.8357,0.1338,0.0211,1.0000,377.6488,HIDESS,
2454929.0425,-4.5342,3.0805,9.3997,174.9559,7.0858,0.1500,0.0270,1.0000,339.0683,HIDESS,
2454950.0485,9.5015,3.4232,9.4753,190.7764,8.2979,0.1318,0.0228,1.0000,353.6907,HIDESS,
2455187.2722,5.1886,3.2748,9.4563,173.6859,5.1964,0.1535,0.0178,1.0000,458.8501,HIDESS,
2455295.1440,31.2160,4.2993,9.4548,186.0670,10.9183,0.0925,0.0249,1.0000,258.3756,HIDESS,
2455545.3252,9.0580,3.7437,9.4913,201.0804,7.6926,0.1320,0.0197,1.0000,364.7260,HIDESS,
2455629.1537,25.5514,3.6230,9.4890,163.9460,4.5882,0.1467,0.0163,1.0000,471.1678,HIDESS,
2455659.1278,-1.2177,3.7062,9.4834,206.9705,8.7467,0.1165,0.0205,1.0000,338.8468,HIDESS,
2455944.3966,1.2412,3.4044,9.4750,173.9675,5.6384,0.1439,0.0195,1.0000,404.9626,HIDESS,
2456288.3113,-3.4071,3.9499,9.4713,170.0296,5.9741,0.1237,0.0176,1.0000,401.8619,HIDESS,
2456596.3161,-11.7282,3.4511,9.8112,148.1761,6.6107,nan,nan,nan,376.7462,HIDESF1,
2456626.3519,-4.6844,5.9285,9.8004,204.5443,17.2775,nan,nan,nan,178.5062,HIDESF1,
2456627.3225,-7.0562,3.5512,9.8160,171.8572,6.9786,nan,nan,nan,362.6699,HIDESF1,
2456664.1970,4.8379,4.0713,9.8347,165.6033,7.5281,nan,nan,nan,301.6704,HIDESF1,
2456680.2325,-2.0827,4.1058,9.8821,173.2357,6.8181,nan,nan,nan,399.8563,HIDESF1,
2456732.0577,-9.6743,3.6253,9.8513,175.0603,7.1579,nan,nan,nan,376.2606,HIDESF1,
2456734.0456,-17.8707,3.4897,9.8377,156.3927,7.6544,nan,nan,nan,340.0036,HIDESF1,
2456788.1176,-10.7996,3.3990,9.8414,176.0265,7.3246,nan,nan,nan,349.7541,HIDESF1,
2456789.0236,-23.2720,3.2632,9.8051,165.2165,6.5710,nan,nan,nan,434.8612,HIDESF1,
2456947.3493,10.6157,3.0684,9.7909,153.1980,5.4650,nan,nan,nan,448.0739,HIDESF1,
2456948.3087,17.4433,3.5075,9.8000,130.4940,4.7852,nan,nan,nan,389.3395,HIDESF1,
2456991.2162,-9.6055,3.3555,9.7946,167.3480,7.0634,nan,nan,nan,401.2356,HIDESF1,
2457001.2392,-22.1089,5.7787,9.8495,154.1972,15.2396,nan,nan,nan,176.8016,HIDESF1,
2457005.2061,2.2941,3.5631,9.8311,137.8452,8.3087,nan,nan,nan,310.0037,HIDESF1,
2457006.2707,-15.2642,3.8995,9.8003,142.1619,7.2100,nan,nan,nan,310.9175,HIDESF1,
2457047.1895,-22.8309,3.3566,9.4309,171.0291,5.3492,0.1429,0.0197,1.0000,422.5275,HIDESS,
2457054.1730,-35.0027,3.3710,9.8180,161.3738,4.6569,nan,nan,nan,420.1292,HIDESF1,
2457055.2348,-13.1559,6.0743,9.8610,179.8868,14.0880,nan,nan,nan,175.6032,HIDESF1,
2457068.1611,-15.8843,4.7771,9.8273,163.5257,6.6936,nan,nan,nan,386.8648,HIDESF1,
2457069.2408,-27.0723,4.6627,nan,nan,nan,nan,nan,nan,245.9425,HIDESF1,
2457135.0401,-26.4842,2.8761,9.5078,162.1880,5.5593,0.1453,0.0180,1.0000,436.9756,HIDESS,
2457140.0961,-8.6069,3.3631,9.8893,152.2842,6.3734,nan,nan,nan,358.8189,HIDESF1,
2457173.9867,5.4673,3.6834,9.8700,133.4775,7.2025,nan,nan,nan,332.4811,HIDESF1,
2457330.3067,-23.1370,3.2535,9.7949,171.1387,6.9090,nan,nan,nan,381.6427,HIDESF1,
2457332.3146,-11.2152,3.5040,9.8154,167.7941,6.3325,nan,nan,nan,409.8590,HIDESF1,
2457368.3231,-15.1301,3.1699,9.7958,166.1833,6.0748,nan,nan,nan,452.7832,HIDESF1,
2457390.3364,-12.7096,3.6527,9.7926,152.3698,6.7875,nan,nan,nan,398.4347,HIDESF1,
2457392.2393,-23.8924,3.7804,9.8299,189.6514,9.6842,nan,nan,nan,347.5789,HIDESF1,
2457423.2308,-8.0345,4.6513,9.3535,164.1949,6.7817,0.1110,0.0261,1.0000,339.5799,HIDESS,
2457424.2202,-10.2748,3.1261,9.8175,157.8911,6.8102,nan,nan,nan,395.8346,HIDESF1,
2457426.1302,-24.7594,3.6476,9.8182,156.6132,6.2719,nan,nan,nan,368.3890,HIDESF1,
2457475.1237,20.0017,3.7505,9.7942,147.4728,7.6104,nan,nan,nan,330.5008,HIDESF1,
2457476.1162,15.4676,3.3377,9.8399,159.7044,6.1155,nan,nan,nan,360.7146,HIDESF1,
2457512.9553,9.4940,3.4306,9.4376,171.5513,7.4353,0.1240,0.0205,1.0000,282.9774,HIDESS,
2457521.0675,5.1365,3.1807,9.7957,146.7960,5.3996,nan,nan,nan,431.8516,HIDESF1,
2457542.0417,29.6564,2.8977,9.8121,166.1900,6.6958,nan,nan,nan,414.5757,HIDESF1,
2457542.9955,45.7545,3.3098,9.8214,166.7337,7.9310,nan,nan,nan,356.2641,HIDESF1,
2457545.0185,32.1726,3.2009,9.8187,145.4904,5.7445,nan,nan,nan,400.7169,HIDESF1,
2457591.9674,-6.4307,4.2108,9.8168,159.3433,6.4124,nan,nan,nan,392.4857,HIDESF1,
2457592.9778,7.4440,4.1628,9.8312,151.4693,5.4367,nan,nan,nan,392.7951,HIDESF1,
2457691.3632,-17.5477,3.6939,nan,nan,nan,nan,nan,nan,398.1127,HIDESF1,
2457692.3053,-29.5977,3.7719,nan,nan,nan,nan,nan,nan,335.2727,HIDESF1,
2457722.2838,-28.1269,3.6879,9.7868,150.0675,7.5564,nan,nan,nan,303.5457,HIDESF1,
2457760.1505,15.6043,3.5383,9.8015,158.0407,7.3628,nan,nan,nan,353.2983,HIDESF1,
2457791.2145,22.2386,3.3120,9.8063,171.8432,7.7389,nan,nan,nan,385.8579,HIDESF1,
2457808.2077,32.6441,3.7013,9.8360,145.5349,7.8876,nan,nan,nan,316.9553,HIDESF1,
2457809.1740,53.2909,3.1359,9.8136,136.6816,6.1725,nan,nan,nan,451.3608,HIDESF1,
2457824.2330,25.4488,3.6034,9.8213,147.5690,6.3026,nan,nan,nan,332.4510,HIDESF1,
2457840.1343,41.6694,3.7426,9.8180,159.7812,7.8360,nan,nan,nan,315.4495,HIDESF1,
2457857.0875,10.4482,3.7246,9.8124,152.9553,6.8032,nan,nan,nan,312.3138,HIDESF1,
2457884.0676,0.5234,3.7204,9.8502,148.1058,8.5837,nan,nan,nan,317.9425,HIDESF1,
2457885.0534,-6.3607,3.5518,9.8480,154.0332,6.3199,nan,nan,nan,369.4958,HIDESF1,
2457895.0298,18.8899,2.8452,9.8016,140.2313,3.9801,nan,nan,nan,607.4540,HIDESF1,
2457906.9808,6.5904,3.3847,9.8185,150.8224,6.6713,nan,nan,nan,356.9866,HIDESF1,
2457923.0403,-0.8301,3.4518,9.8587,160.5813,7.0584,nan,nan,nan,324.0878,HIDESF1,
2457948.9788,-13.2108,7.9664,9.8459,161.2199,15.9078,nan,nan,nan,162.2886,HIDESF1,
2458057.2977,-9.8900,3.0697,9.8004,149.5563,5.6385,nan,nan,nan,351.3253,HIDESF1,
2458076.3855,3.2074,3.4159,9.8039,149.2034,5.9013,nan,nan,nan,419.9735,HIDESF1,
