56341.71352,-4.13,0.32,00.0289943,0.0069302,5.4098945,0.0010443,0.4267371,0.0001016,0.3715134,0.0005747
57161.47335,-6.00,0.25,-0.1818665,0.0029116,5.3704139,0.0008198,0.4293148,0.0000797,0.3541811,0.0002944
57432.76953,04.42,0.38,-0.0000033,0.0042678,5.3939664,0.0012197,0.4276686,0.0001187,0.3660851,0.0003437
57524.63107,09.86,0.39,00.1458947,0.0051170,5.4144814,0.0012678,0.4265859,0.0001233,0.3771810,0.0005656
57531.63047,06.01,0.51,00.2481687,0.0063061,5.4311344,0.0016607,0.4251455,0.0001616,0.3971637,0.0005638
57557.52819,-6.38,0.43,00.1461440,0.0050062,5.4264056,0.0013925,0.4256189,0.0001355,0.3860764,0.0005669
57560.50598,-8.69,0.35,00.0310499,0.0034614,5.3991065,0.0011338,0.4270977,0.0001103,0.3706423,0.0003611
57563.49893,-5.27,0.50,00.0271971,0.0051895,5.3980505,0.0016107,0.4278076,0.0001567,0.3665866,0.0005360
57814.76187,-3.79,0.41,00.0538461,0.0046325,5.4052126,0.0013350,0.4270520,0.0001299,0.3702326,0.0004568
57853.66538,-1.17,0.48,-0.0711809,0.0045505,5.3872747,0.0015452,0.4285369,0.0001503,0.3596362,0.0005454
57857.68033,-0.82,0.24,-0.0212613,0.0037287,5.3896318,0.0007679,0.4280929,0.0000747,0.3663979,0.0003287
57858.63109,-0.48,0.27,-0.0565474,0.0043395,5.3878577,0.0008933,0.4283019,0.0000869,0.3659588,0.0003970
57878.58632,06.22,0.47,-0.0314595,0.0055859,5.3923058,0.0015383,0.4284272,0.0001496,0.3677575,0.0004811
57879.60942,05.02,0.35,00.0253136,0.0042378,5.3988415,0.0011477,0.4275995,0.0001116,0.3689539,0.0003649
57880.57937,05.81,0.27,00.0146797,0.0026026,5.3921784,0.0008767,0.4277730,0.0000853,0.3679569,0.0003594
57881.60316,05.62,0.34,-0.0051324,0.0027316,5.3928289,0.0011193,0.4278582,0.0001089,0.3651974,0.0003962
57895.62389,-1.31,0.34,-0.0827078,0.0036765,5.3798830,0.0011182,0.4287053,0.0001088,0.3628116,0.0004119
57905.55780,-0.46,0.30,00.1058018,0.0037750,5.4115627,0.0009829,0.4265213,0.0000956,0.3822140,0.0003268
57915.61491,-4.92,0.27,00.0422843,0.0024744,5.4005749,0.0008852,0.4269955,0.0000861,0.3705791,0.0003888
57916.55256,-7.63,0.42,00.0512073,0.0025075,5.4006672,0.0013561,0.4271587,0.0001319,0.3714093,0.0004070
57932.51730,-3.28,0.35,00.0423552,0.0036404,5.3914980,0.0011499,0.4277753,0.0001119,0.3708391,0.0003173
