3024.97290,-22.7,3.5,Slit,
5759.20471,-15.3,3.6,Slit,
3025.97090,-42.4,3.7,Slit,
5770.26968,-0.3,3.5,Slit,
3246.14274,-17.2,4.1,Slit,
5785.28326,5.3,3.7,Slit,
3332.97862,-35.4,3.7,Slit,
5789.19561,-35.9,4.3,Slit,
3406.94360,0.5,4.0,Slit,
5791.31690,-2.9,4.7,Slit,
3607.23421,-5.7,3.9,Slit,
5810.31005,-9.6,3.6,Slit,
3694.19166,8.5,4.2,Slit,
5811.25892,-9.9,3.2,Slit,
3744.01898,19.5,3.3,Slit,
5847.04083,1.6,4.1,Slit,
4018.30303,-3.9,4.3,Slit,
5879.06072,-20.9,4.4,Slit,
4128.91328,46.5,8.8,Slit,
5918.88801,-4.5,4.9,Slit,
4147.92413,27.8,11.0,Slit,
5922.97437,8.0,3.7,Slit,
4339.27515,-13.3,3.4,Slit,
5938.92083,8.6,3.3,Slit,
4757.00848,17.9,3.4,Slit,
5943.88388,13.5,3.4,Slit,
5135.22351,-2.0,3.7,Slit,
6088.28662,-19.3,3.7,Slit,
5166.06192,-34.5,3.9,Slit,
6156.30600,-14.3,3.4,Slit,
5185.98912,-36.4,3.6,Slit,
6157.21819,1.4,3.6,Slit,
5203.98979,-46.6,3.1,Slit,
6213.20713,11.0,3.8,Slit,
5233.95877,-18.5,2.8,Slit,
6235.00453,22.7,4.3,Slit,
5351.27989,46.7,3.8,Slit,
6238.13304,35.3,4.6,Slit,
5398.25033,43.5,3.4,Slit,
6247.98096,44.9,4.7,Slit,
5437.15263,8.2,3.5,Slit,
6252.07358,26.0,4.4,Slit,
5468.21069,-17.4,3.9,Slit,
6283.88204,33.2,3.6,Slit,
5499.00815,-14.4,5.1,Slit,
5524.96261,-16.9,3.5,Slit,
6134.27677,-9.1,2.5,Fiber,
5545.07666,-11.0,4.7,Slit,
6135.19472,1.3,2.6,Fiber,
5579.98277,11.4,4.5,Slit,
6136.16962,-17.0,2.4,Fiber,
5581.95150,20.9,3.5,Slit,
6137.32056,-18.4,2.3,Fiber,
5582.98312,6.1,3.4,Slit,
6138.27673,-10.3,2.4,Fiber,
5587.99681,14.8,4.0,Slit,
6165.14597,-4.2,2.8,Fiber,
5610.92984,10.7,4.6,Slit,
6219.12083,13.4,4.0,Fiber,
5624.91445,8.6,4.0,Slit,
6239.98610,27.2,3.8,Fiber,
5758.19046,-2.0,3.5,Slit,
6244.03652,16.9,3.7,Fiber,
