2454616.46326,20.965,0.0218,-0.02975,
2454623.46713,20.712,0.0289,0.03735,
2454624.46191,21.019,0.0220,0.00607,
2454652.46587,20.512,0.0210,0.02176,
2454653.46543,20.770,0.0231,-0.03106,
2454654.46530,21.007,0.0219,0.03017,
2454656.47564,20.511,0.0193,-0.04093,
2454657.46805,20.902,0.0386,0.04432,
2454658.46376,21.008,0.0302,0.05792,
2454660.46652,20.604,0.0400,0.05038,
2454661.46434,20.974,0.0217,0.04052,
2454662.46549,20.922,0.0191,0.01634,
2454663.46607,20.547,0.0188,-0.02782,
2454664.46573,20.645,0.0362,-0.14578,
2454665.46709,21.077,0.0305,-0.00590,
2454827.74752,20.683,0.0188,0.02320,
2454832.74362,21.050,0.0242,-0.08001,
2454833.66844,20.860,0.0212,0.01644,
2454834.67693,20.548,0.0191,-0.04711,
2454837.67024,20.726,0.0227,0.06777,
2454838.68496,20.562,0.0244,-0.04762,
2454839.70064,20.936,0.0185,-0.08634,
2454890.61491,20.637,0.0187,0.00276,
2454894.68743,20.518,0.0290,-0.02356,
2454895.69238,20.894,0.0179,0.01631,
2454896.66180,21.041,0.0145,-0.03853,
2454897.65715,20.674,0.0175,-0.04530,
2454898.66015,20.544,0.0197,-0.02811,
2454939.53373,20.578,0.0164,-0.01384,
2454940.52747,20.642,0.0154,0.03494,
2454941.53928,20.996,0.0156,0.02525,
2454942.52421,20.899,0.0169,-0.08243,
2454943.53594,20.559,0.0191,0.05531,
2454944.52955,20.798,0.0155,-0.02327
2454972.4982,20.8874,0.0176,0.0066,
2454973.4648,20.6042,0.0182,-0.0806,
2454999.4857,20.5571,0.0341,0.0223,
2455242.6884,20.7469,0.0036,-0.0074,
2455242.8457,21.0203,0.0050,-0.0197,
2455243.6590,21.0391,0.0042,0.0116,
2455243.8242,20.9547,0.0043,0.0213,
2455244.7221,20.7355,0.0031,0.0081,
2455247.7151,21.0254,0.0088,0.0202,
2455272.5445,20.5741,0.0044,-0.0180,
2455272.7776,20.9778,0.0052,-0.0280,
2455274.5328,21.0391,0.0073,0.0056,
2455274.6147,20.9318,0.0124,-0.0369,
2455274.6224,20.9129,0.0112,-0.0573,
2455274.6299,20.8819,0.0094,-0.0486,
2455274.6375,20.8842,0.0088,0.0044,
2455274.6451,20.8711,0.0084,-0.0122,
2455274.6525,20.8914,0.0086,0.0135,
2455274.6602,20.8473,0.0094,-0.0158,
2455274.6679,20.8214,0.0100,0.0340,
2455274.6754,20.7819,0.0108,0.0141,
2455274.6830,20.7568,0.0118,0.0626,
2455274.6907,20.7315,0.0108,-0.0030,
2455274.6983,20.7138,0.0103,0.0136,
2455274.7058,20.7262,0.0106,0.0147,
2455274.7134,20.7093,0.0104,-0.0431,
2455274.7210,20.7151,0.0118,-0.0090,
2455274.7288,20.7056,0.0120,-0.0379,
2455274.7363,20.6582,0.0116,0.0071,
2455274.7438,20.6687,0.0104,-0.0343,
2455274.7514,20.6387,0.0119,0.0095,
2455274.7591,20.6452,0.0113,-0.0058,
2455274.7667,20.6136,0.0105,-0.0057,
2455274.7740,20.6079,0.0106,-0.0005,
2455274.7818,20.5771,0.0123,0.0043,
2455274.8216,20.5707,0.0069,-0.0187,
2455275.5221,20.6841,0.0052,-0.0226,
2455275.7895,20.6841,0.0077,-0.0016,
2455276.5146,20.5850,0.0062,0.0018,
2456018.8117983,-0.168663,0.003077,WASP-19
2456290.1405875,-0.137606,0.003032,WASP-19
2456318.9215917,0.306274,0.002318,WASP-19
