WASP156,2020-08-09 13:34:01+00:00,2459071.07124417,-19.0859379180948,1.54259729385376,0.1562,0.001,HIRES
WASP156,2020-08-31 14:02:14+00:00,2459093.09230661,-0.222107706572558,1.50351047515869,0.1768,0.001,HIRES
WASP156,2020-10-20 12:17:48+00:00,2459143.02260442,-1.96696059857706,1.6911541223526,0.1556,0.001,HIRES
WASP156,2020-11-28 07:58:35+00:00,2459181.84139743,-14.4875183712459,1.66826438903809,0.1702,0.001,HIRES
WASP156,2021-01-24 06:58:18+00:00,2459238.79661092,5.16863797980392,2.13840842247009,0.1357,0.001,HIRES
WASP156,2021-02-23 05:27:55+00:00,2459268.72982858,17.2520133209317,1.54756271839142,0.1675,0.001,HIRES
WASP156,2021-06-30 14:30:14+00:00,2459396.10805018,10.4349219511239,1.65674805641174,0.1968,0.001,HIRES
WASP156,2021-08-18 14:58:56+00:00,2459445.13086269,20.0804213410551,1.49149096012115,0.1918,0.001,HIRES
WASP156,2021-09-19 09:53:56+00:00,2459476.92144482,0.968360961152101,1.57885932922363,0.1818,0.001,HIRES
WASP156,2021-09-27 11:20:56+00:00,2459484.9821287,-13.7034923294396,1.55207753181458,0.1738,0.001,HIRES
WASP156,2021-09-27 12:44:00+00:00,2459485.03967717,-19.5331090308163,1.46679508686066,0.1768,0.001,HIRES
WASP156,2021-09-27 14:09:03+00:00,2459485.09891568,-20.7753731046438,1.48691129684448,0.1643,0.001,HIRES
WASP156,2021-10-24 12:22:20+00:00,2459512.02787292,-16.6613321115725,1.57111835479736,0.1627,0.001,HIRES
WASP156,2021-11-22 11:37:35+00:00,2459540.99556981,17.9739455093998,1.50251889228821,0.1516,0.001,HIRES
WASP156,2021-12-25 07:08:53+00:00,2459573.80507353,-16.1654539388316,1.45053446292877,0.1592,0.001,HIRES
WASP156,2021-12-26 07:33:31+00:00,2459574.82248365,7.43279863002942,1.52483308315277,0.1618,0.001,HIRES
WASP156,2022-01-19 07:53:56+00:00,2459598.835052,19.3491204407859,1.68904292583466,0.1568,0.001,HIRES
WASP156,2022-02-16 07:08:13+00:00,2459626.80077112,-7.11665665777605,1.91958463191986,0.1035,0.001,HIRES
WASP156,2022-06-29 14:28:48+00:00,2459760.10738077,17.1450023718817,1.73699593544006,0.1753,0.001,HIRES
WASP156,2022-07-25 14:29:47+00:00,2459786.10801808,10.0213408568144,1.52059733867645,0.176,0.001,HIRES
