7024.750506950077,19760.879500,3.017546,0.187267,CORA
7038.860089430120,19759.007576,4.061134,0.189808,CORA
7118.658931689803,19759.312138,6.582727,0.187379,CORA
7143.581480110064,19767.536829,2.985728,0.186511,CORA
7430.820125130005,19749.401765,10.942887,0.188081,CORA
7459.768335380126,19758.614625,4.432077,0.188648,CORA
7739.798776340205,19754.717568,3.637862,0.188952,CORA
7760.701982129831,19759.633583,3.260573,0.189679,CORA
7770.830343199894,19750.208711,3.585122,0.188461,CORA
7908.497124889866,19765.142714,3.080937,0.188532,CORA
8048.865423010197,19750.540879,4.559438,0.196552,CORA
8093.784270239994,19756.963910,4.002749,0.188011,CORA
8203.544815409929,19781.023263,3.065714,0.189269,CORA
8479.851206149906,19757.477161,4.002996,0.185321,CORA
8496.870431810152,19761.903898,4.128976,0.189362,CORA
8575.637322559953,19765.963386,3.927732,0.184941,CORA
8624.494141799863,19768.318746,3.349741,0.184114,CORA
8625.493726749904,19772.136587,2.999193,0.187157,CORA
8626.521839240100,19764.010160,2.953244,0.184875,CORA
8638.502249409910,19772.690886,3.903573,0.184126,CORA
8639.478316150140,19771.537196,5.248686,0.184071,CORA
8640.517873180099,19777.937159,4.693007,0.181797,CORA
8641.501057560090,19775.017157,3.402866,0.185369,CORA
8647.482671939768,19766.356973,3.437051,0.184308,CORA
8648.497614319902,19768.173323,3.505144,0.187057,CORA
8855.744203209877,19753.465691,5.524432,0.193588,CORA
8884.760613730177,19765.783379,4.458161,0.189278,CORA
5198.80046232133736339165,1.69,1.8200,0.1647,pfs1
5198.80272248463552386966,7.35,1.9800,0.1714,pfs1
5252.70830374259912787238,3.79,1.6000,0.1575,pfs1
5256.67966442795204784488,1.40,1.5900,0.1930,pfs1
5339.53760546142984821927,10.71,1.1200,0.1590,pfs1
5339.54366497264436475234,12.31,1.0300,0.1615,pfs1
5581.81336310460210370366,2.01,1.5400,0.1653,pfs1
5588.75747179496465832926,5.36,1.9400,0.1741,pfs1
5588.76391210197834880091,0.96,1.7700,0.1600,pfs1
5664.60144363600556971505,-2.50,1.8300,0.1605,pfs1
5953.81271478361486515496,-12.68,1.7600,0.1664,pfs1
5955.78313663220797025133,-4.83,1.6300,0.1595,pfs1
5958.78249719663108407985,-13.95,1.7300,0.1607,pfs1
6087.49751283174737181980,-6.21,1.2200,0.1629,pfs1
6087.50102254691228154115,-12.52,1.3100,0.2072,pfs1
6092.49371338664695940679,-7.55,1.2100,0.1588,pfs1
6281.80971364229299069848,-15.15,1.7200,0.1536,pfs1
6343.71369983421755023301,-10.69,1.6500,0.1544,pfs1
6356.73510193424954195507,-10.83,1.4400,0.1498,pfs1
6428.52030044805815123254,-12.86,1.2900,0.1494,pfs1
6432.51966593080487655243,-10.69,1.4100,0.1511,pfs1
6438.50234741292752005393,-2.34,1.3000,0.1669,pfs1
6694.70676536645714804763,-5.71,1.6900,0.1556,pfs1
6697.69280276263998530339,1.81,1.6900,0.1470,pfs1
6701.70015445011449628510,-5.08,1.5100,0.1458,pfs1
6732.69609971049703744939,3.97,1.6800,0.1544,pfs1
6734.71282864823933778098,7.00,1.4800,0.1484,pfs1
6817.47683799520291358931,3.61,1.1700,0.1499,pfs1
7021.77403655086800426943,-8.31,1.5600,0.1447,pfs1
7025.76921799563115200726,-4.49,1.6300,0.1464,pfs1
7055.75204189672695065383,3.03,1.6100,0.1466,pfs1
7062.66716833305508771446,-4.02,1.6400,0.1457,pfs1
7067.62944563883502269164,4.15,1.8400,0.1501,pfs1
7117.62039468254715757212,-3.21,1.6900,0.1510,pfs1
7388.78167686419419624144,-9.75,1.6500,0.1547,pfs1
7395.73140734456137579400,-4.64,1.8100,0.1537,pfs1
7452.68808872029239864787,-12.29,1.3100,0.1525,pfs1
7468.64404368715167947812,-6.42,1.6400,0.1560,pfs1
7474.66793088545728096506,-9.87,1.6600,0.1543,pfs1
7478.63241514035780710401,-6.08,1.6700,0.1506,pfs1
7498.58900430634002987063,-7.94,1.7100,0.1614,pfs1
7555.47357154744440776994,-7.63,1.3000,0.1634,pfs1
7737.83878056255798583152,6.39,1.9200,0.1745,pfs1
7759.78635257452424411895,-15.35,1.5700,0.1561,pfs1
7763.76870947524730581790,-18.94,1.6700,0.1560,pfs1
