14186.9820,52.70127600000,2.4474300,0.1490
14187.1090,49.57400400000,2.1509700,0.1490
14188.0080,-70.36931800000,2.1768400,0.1470
14188.0680,-77.30905700000,1.9460500,0.1470
14188.9990,-65.68787200000,2.3891900,0.1460
14189.0790,-48.73707600000,2.1701500,0.1450
14189.1290,-52.52818400000,2.5020300,0.1450
14249.9350,-83.71610100000,3.0449200,0.1470
14279.8620,-70.22321900000,2.8977700,0.1450
15284.8900,10.55913700000,3.1944600,0.1360
15284.8970,14.10855800000,3.4862500,0.1360
15284.9040,6.86698120000,2.9074900,0.1360
15284.9100,5.73040300000,3.1984300,0.1360
15284.9240,6.40383930000,3.1581600,0.1360
15284.9300,6.66425230000,3.0848100,0.1360
15284.9370,1.92090480000,3.1758000,0.1360
15284.9440,-6.56790070000,2.7528500,0.1360
15284.9560,21.19134000000,3.0720800,0.1430
15284.9610,33.64863300000,2.7912500,0.1430
15284.9660,24.39717500000,2.8291300,0.1430
15284.9700,35.45131200000,2.7831400,0.1430
15284.9800,30.40317700000,2.8792900,0.1430
15284.9850,45.15545700000,2.6959300,0.1430
15284.9890,20.90353800000,2.9641500,0.1430
15284.9930,33.91834500000,2.8684800,0.1430
15285.0030,27.22413800000,2.5637500,0.1430
15285.0070,14.13964700000,2.5070400,0.1430
15285.0120,5.06235230000,2.8171300,0.1430
15285.0160,15.86397100000,2.7599000,0.1430
15285.0330,-17.87479800000,2.9246400,0.1430
15285.0380,-8.33365990000,2.8288500,0.1430
15285.0430,-24.61203000000,2.8903400,0.1430
15285.0480,-14.73307200000,2.7225300,0.1430
15285.0610,-37.81112100000,2.8903700,0.1390
15285.0670,-39.83283400000,2.9501300,0.1390
15285.0720,-43.98032600000,2.7018700,0.1390
15285.0780,-37.33569700000,2.8027200,0.1390
15285.0920,-53.38424900000,2.8132700,0.1390
15285.0970,-49.96603600000,2.8409100,0.1390
15285.1020,-46.80150000000,2.9548400,0.1390
15285.1070,-44.32228500000,2.8543300,0.1390
15285.1230,-21.99148800000,2.7927800,0.1390
15285.1300,-16.26571900000,3.2547900,0.1390
15285.1360,-20.54379500000,3.0925800,0.1390
15289.9650,53.97634900000,2.7883200,0.1440
15290.0940,56.98587600000,2.9982400,0.1430
15411.7580,-16.69353600000,2.1087600,0.1450
15412.7560,83.90844500000,2.4447100,0.1450
15425.7450,-13.54834300000,2.4843300,0.1430
15426.7420,-46.21855200000,2.1088800,0.1480
15427.7490,87.57575400000,2.4577900,0.1460
15428.7480,-24.69141000000,2.5089100,0.1480
15434.7340,46.29539100000,2.2792200,0.1460
15437.7380,31.01443700000,2.8433500,0.1410
15438.7380,-66.16802100000,2.7497400,0.1420
15440.7330,37.09199700000,2.6989100,0.1450
15455.7550,53.92272200000,2.8720300,0.1430
15464.7270,76.18286400000,2.9218900,0.1400
15465.7190,-56.72088800000,2.9530100,0.1420
16018.9340,-45.26189300000,3.6827200,0.1250
16112.7550,97.63599400000,3.2454100,0.1490
16889.7350,-1.76423310000,3.2038000,0.1510
17203.9390,108.40896000000,3.2806800,0.1460
