2453078.32601,2.38865,7.39035,HIDESS,
2453161.26399,47.99941,8.03718,HIDESS,
2453284.99407,12.23185,7.42293,HIDESS,
2453495.22449,92.72069,8.92885,HIDESS,
2453522.15122,-13.02972,7.70633,HIDESS,
2453579.06312,20.75172,9.33821,HIDESS,
2453607.06024,-41.68859,9.32924,HIDESS,
2453612.06236,12.08708,11.67686,HIDESS,
2453615.09679,57.91492,11.25325,HIDESS,
2453655.92896,-82.63843,8.36454,HIDESS,
2453693.88311,-6.51320,15.11216,HIDESS,
2453694.86297,-17.61874,17.07949,HIDESS,
2453695.86781,24.49480,8.21211,HIDESS,
2453805.31616,92.63179,9.09948,HIDESS,
2453814.34508,-69.74266,7.02220,HIDESS,
2453825.34082,71.06694,9.36216,HIDESS,
2453831.31753,-60.43093,7.50563,HIDESS,
2453832.30201,-66.14990,16.86918,HIDESS,
2453887.26060,84.59462,11.33804,HIDESS,
2453962.12591,-43.70942,10.08534,HIDESS,
2454150.32846,-97.78269,12.39667,HIDESS,
2454418.87369,-24.90295,7.22859,HIDESS,
2454590.26524,-6.50772,8.33602,HIDESS,
2454953.25987,8.89796,7.09503,HIDESS,
2455135.89376,-62.99617,7.26386,HIDESS,
2455349.14887,-13.89748,7.10164,HIDESS,
2455503.90962,37.06792,8.59323,HIDESS,
2455787.01911,-22.33791,6.48092,HIDESS,
2456141.05398,62.95572,7.65267,HIDESS,
2456417.27661,-133.47888,7.42682,HIDESS,
2456516.14053,5.93974,7.85420,HIDESF1,
2456517.01805,-36.75207,6.12168,HIDESF1,
2456520.01259,-72.72725,5.69878,HIDESF1,
2456534.05927,6.65769,6.76336,HIDESF1,
2456552.95788,151.68802,5.71689,HIDESF1,
2456553.98663,132.57588,6.03042,HIDESF1,
2456579.96487,23.66234,9.11319,HIDESS,
2456594.91350,80.15416,5.85273,HIDESF1,
2456595.88627,62.10602,5.61771,HIDESF1,
2456609.88700,-60.41376,6.02230,HIDESF1,
2456731.36376,-128.69309,6.55789,HIDESF1,
2456735.31098,-68.49146,9.18571,HIDESF1,
2456737.30122,-10.72170,6.54917,HIDESF1,
2456786.16176,-49.00314,6.94556,HIDESF1,
2456799.27119,88.69239,8.09602,HIDESS,
2456856.08916,0.97405,7.14308,HIDESF1,
2456861.10945,60.24817,9.19232,HIDESF1,
2456863.12845,82.21951,11.50254,HIDESF1,
2456891.11824,-85.32550,8.27863,HIDESS,
2456908.00315,-29.74446,5.78209,HIDESF1,
2456971.90661,-0.37950,8.73984,HIDESS,
2456973.89407,-20.79451,9.32630,HIDESS,
2457135.25137,55.22746,6.91450,HIDESS,
2457140.31215,-73.13291,7.22716,HIDESF1,
2457169.27991,30.86178,6.15052,HIDESF1,
2457172.16060,42.80554,7.69619,HIDESF1,
2457234.12812,43.80308,8.86011,HIDESS,
2457236.17471,54.16906,6.21684,HIDESF1,
2457238.11846,48.93675,6.07839,HIDESF1,
2457261.97268,-4.91828,6.39722,HIDESF1,
2457284.02089,-77.61511,5.73931,HIDESF1,
2457318.94079,58.01655,6.35791,HIDESF1,
2457328.89402,-0.67399,6.90781,HIDESS,
2457330.92791,8.74168,6.54568,HIDESF1,
2457455.35878,-44.14926,5.68307,HIDESF1,
2457476.30510,-114.04143,6.74576,HIDESF1,
2457521.25735,1.36131,5.56675,HIDESF1,
2457523.24021,69.50894,8.64776,HIDESF1,
2457592.07907,-35.30520,5.46115,HIDESF1,
2457630.03764,70.66448,6.16718,HIDESF1,
2457675.95635,-106.16331,5.42286,HIDESF1,
2457909.19670,42.70276,6.88529,HIDESF1,
2457950.19186,-51.31152,7.64724,HIDESF1,
2457985.05990,-26.02655,5.65122,HIDESF1,
2458591.33165,-67.90073,7.74586,HIDESF2,
2458610.31713,-39.96659,9.87604,HIDESF2,
2458708.12904,-39.36328,8.01921,HIDESF2,
2459409.01446,-45.53477,12.13669,HIDESF2,
2459409.19802,-41.55007,11.18333,HIDESF2,
2459486.94242,63.20276,12.92537,HIDESF2,
2459488.89787,46.90734,14.04772,HIDESF2,
2459489.89682,-9.52027,10.91608,HIDESF2,
2459491.90052,-18.21823,10.15576,HIDESF2,
2459492.89373,-60.43124,11.98091,HIDESF2,
2459494.89706,-84.11152,11.23637,HIDESF2,
2459497.88869,-56.19480,10.84016,HIDESF2,
2459619.38496,-80.68367,10.46566,HIDESF2,
2459634.33641,20.29098,14.69762,HIDESF2,
2459646.35769,20.10495,15.87215,HIDESF2,
2459647.36739,8.81316,11.48427,HIDESF2,
2459653.36082,3.80313,9.55485,HIDESF2,
2459655.35214,-32.12719,14.22419,HIDESF2,
2459685.33151,23.81072,11.16777,HIDESF2,
2459686.32135,48.54569,8.44587,HIDESF2,
2459687.28357,53.61224,11.13129,HIDESF2,
2459689.33593,76.81390,15.23014,HIDESF2,
2459709.18999,53.65822,13.35388,HIDESF2,
2459717.20830,52.65796,9.61014,HIDESF2,
2459718.26509,31.61999,9.70302,HIDESF2,
2459723.19771,19.34796,9.57303,HIDESF2,
2459727.27987,1.66451,12.72825,HIDESF2,
2459731.20889,52.80450,11.80418,HIDESF2,
