56116.5291378,10.408,0.026,-0.041,9.696
56124.3823828,10.383,0.029,-0.065,9.517
56138.4327769,10.387,0.018,-0.117,9.656
56523.4275256,10.402,0.024,-0.100,9.572
56598.2879800,10.448,0.033,0.081,9.518
56804.5209537,10.439,0.029,-0.146,9.250
56811.4391381,10.475,0.035,0.159,9.407
56821.6225006,10.432,0.049,-0.118,9.198
56834.4194255,10.437,0.025,0.086,9.342
56859.5818459,10.409,0.038,-0.391,10.036
57136.6259467,10.285,0.039,-0.266,9.541
57152.5198831,10.431,0.042,0.087,9.422
57160.5096750,10.450,0.021,-0.267,9.312
57169.5836757,10.500,0.032,0.038,9.153
57193.4502198,10.425,0.045,-0.088,9.556
57254.4473639,10.361,0.035,-0.021,9.727
57258.3855966,10.400,0.045,-0.106,9.559
57263.4322174,10.402,0.028,0.014,9.519
57264.4220946,10.413,0.025,0.018,9.599
57266.3737337,10.449,0.034,0.169,9.995
