2453007.83343,53.3353,0.0020,6.281,0.0222,-4.702
2453358.83576,53.3408,0.0016,6.248,0.0183,-4.731
2453359.80161,53.3479,0.0016,6.255,0.0154,-4.725
2453360.81961,53.3563,0.0015,6.252,0.0226,-4.742
2453365.80630,53.3466,0.0013,6.248,0.0156,-4.757
2453369.84756,53.3465,0.0012,6.262,0.0217,-4.738
2453492.51154,53.3278,0.0018,6.231,0.0230,-4.748
2453544.46195,53.3371,0.0018,6.243,0.0202,-4.785
2453547.47328,53.3351,0.0013,6.244,0.0204,-4.800
2453728.83026,53.3284,0.0012,6.259,0.0206,-4.768
2453760.74317,53.3319,0.0015,6.245,0.0212,-4.790
2453764.79287,53.3379,0.0014,6.251,0.0164,-4.782
2453765.70472,53.3325,0.0014,6.245,0.0166,-4.774
2453782.70423,53.3380,0.0012,6.244,0.0198,-4.805
2453866.58032,53.3468,0.0011,6.223,0.0172,-4.787
2454058.82427,53.3375,0.0019,6.253,0.0110,-4.810
2454082.84246,53.3519,0.0019,6.234,0.0081,-4.757
2454097.83781,53.3454,0.0016,6.241,0.0164,-4.772
2454098.77942,53.3459,0.0024,6.241,0.0066,-4.831
2454103.75342,53.3453,0.0020,6.265,0.0333,-4.773
2454124.71494,53.3458,0.0017,6.238,0.0094,-4.779
2454133.74443,53.3565,0.0023,6.249,0.0099,-4.716
2454135.76485,53.3497,0.0013,6.247,0.0112,-4.801
2454136.74502,53.3489,0.0013,6.246,0.0194,-4.805
2454161.67459,53.3502,0.0018,6.237,0.0190,-4.806
2454162.68126,53.3486,0.0020,6.241,0.0233,-4.800
2454166.66340,53.3496,0.0011,6.246,0.0173,-4.768
2454168.69183,53.3401,0.0019,6.236,0.0303,-4.754
2454170.65188,53.3413,0.0016,6.245,0.0235,-4.774
2454172.65957,53.3479,0.0013,6.241,0.0205,-4.783
2454174.64090,53.3319,0.0020,6.224,0.0197,-4.786
2454196.70509,53.3366,0.0014,6.268,0.0247,-4.745
2454200.61441,53.3375,0.0013,6.258,0.0201,-4.771
2454202.60574,53.3271,0.0014,6.246,0.0297,-4.753
2454225.58008,53.3319,0.0017,6.266,0.0194,-4.805
2454228.60289,53.3337,0.0016,6.258,0.0288,-4.797
2454231.52638,53.3306,0.0016,6.239,0.0148,-4.750
2454232.53255,53.3290,0.0016,6.241,0.0132,-4.810
2454234.57238,53.3396,0.0020,6.244,0.0208,-4.790
2454254.45707,53.3291,0.0020,6.263,0.0207,-4.769
2454259.47133,53.3313,0.0014,6.248,0.0169,-4.805
2454421.84035,53.3337,0.0013,6.261,0.0201,-4.756
2454425.85329,53.3378,0.0021,6.252,0.0047,-4.721
2454427.85024,53.3313,0.0016,6.259,0.0141,-4.761
2454429.84017,53.3452,0.0021,6.257,0.0124,-4.756
2454430.81491,53.3370,0.0016,6.252,0.0271,-4.781
2454437.73338,53.3255,0.0019,6.235,0.0170,-4.725
2454446.83500,53.3326,0.0015,6.240,0.0188,-4.820
2454448.85819,53.3276,0.0016,6.246,0.0143,-4.765
2454478.84303,53.3330,0.0012,6.262,0.0183,-4.787
2454486.74318,53.3472,0.0015,6.260,0.0256,-4.747
2454520.68972,53.3471,0.0015,6.246,0.0216,-4.828
2454529.71776,53.3450,0.0012,6.242,0.0160,-4.777
2454547.58912,53.3589,0.0013,6.260,0.0236,-4.760
2454548.64851,53.3529,0.0020,6.259,0.0274,-4.820
2454553.63286,53.3548,0.0017,6.244,0.0103,-4.803
2454558.72400,53.3619,0.0016,6.262,0.0141,-4.784
2454562.59474,53.3582,0.0013,6.287,0.0116,-4.756
2454563.62386,53.3656,0.0014,6.299,0.0215,-4.745
2454565.59941,53.3681,0.0013,6.292,0.0228,-4.711
2454566.56146,53.3591,0.0017,6.290,0.0330,-4.715
2454568.58039,53.3563,0.0016,6.281,0.0238,-4.715
2454569.60025,53.3619,0.0014,6.286,0.0251,-4.714
2454570.56387,53.3657,0.0016,6.275,0.0440,-4.702
2454571.57933,53.3615,0.0015,6.276,0.0254,-4.709
2454582.57743,53.3584,0.0016,6.227,0.0172,-4.856
2454588.52418,53.3584,0.0016,6.275,0.0074,-4.724
2454591.47354,53.3655,0.0016,6.277,0.0115,-4.709
2454609.48581,53.3597,0.0012,6.243,0.0159,-4.806
2454610.57132,53.3577,0.0021,6.241,0.0195,-4.879
2454616.45765,53.3576,0.0022,6.281,0.0263,-4.731
2454639.48249,53.3418,0.0012,6.275,0.0106,-4.736
2454640.48320,53.3420,0.0010,6.285,0.0182,-4.736
2454641.45442,53.3472,0.0011,6.290,0.0158,-4.745
2454642.48471,53.3549,0.0013,6.301,0.0159,-4.694
2454643.50172,53.3548,0.0012,6.312,0.0170,-4.702
2454644.46010,53.3544,0.0014,6.327,0.0195,-4.718
2454645.46807,53.3474,0.0013,6.318,0.0294,-4.684
2454646.47129,53.3511,0.0012,6.324,0.0284,-4.703
2454648.45269,53.3538,0.0012,6.322,0.0326,-4.709
2454813.83365,53.3511,0.0015,6.291,0.0273,-4.755
2454840.78987,53.3562,0.0010,6.300,0.0294,-4.732
2454848.79967,53.3565,0.0010,6.283,0.0257,-4.751
